,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
36,O35490,Bhmt,Bhmt Betaine--homocysteine S-methyltransferase 1,24.0,38961.5,27336.5,27319.0,16169.0,17514.5,27960.0,17540.5,16544.0,45816.0,47616.0,6129.0,9439.5,19498.5,9615.0,6840.5,9453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,O35129,Phb2,Phb2 Prohibitin-2,17.0,50390.0,50670.5,80177.0,32029.5,38834.0,56819.0,54050.5,42722.0,69889.0,61251.0,42106.0,66021.5,92101.0,67351.5,28953.0,46423.0,15.0,4595.5,8441.5,4785.0,10283.5,13611.0,16664.0,8395.0,7845.0,16608.5,12217.5,14.0,8432.0,2756.0,6000.0,7601.5,6136.0,12046.5,6199.5,6620.5,11069.5,11384.0,15.0,15297.0,11280.0,12113.0,6840.0,27493.0,11692.0,14430.0,7579.0,14651.0,7280.0,13.0,15094.0,10013.0,5258.0,9461.0,22280.0,13354.0,13042.0,12407.0,11814.0,7836.0
38,Q99MN9,Pccb,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",30.0,34178.0,22409.5,60597.5,9089.0,30088.5,23373.0,38356.5,27926.5,29887.5,37492.5,34208.5,55983.5,70192.0,48082.5,32909.5,42397.5,26.0,2621.0,2134.0,4846.0,9331.0,5225.0,8005.0,5073.0,14988.0,18919.0,14532.0,27.0,10373.0,7168.0,4108.0,5660.5,8784.5,11628.5,6188.0,8231.0,11096.0,8080.5,23.0,5505.0,12817.0,16111.0,11511.0,5287.0,4991.0,4234.0,11969.0,13845.0,9468.0,25.0,12330.0,21297.5,5300.0,5786.0,7223.5,9824.0,7924.5,9273.5,9629.5,8554.5
39,O70475,Ugdh,Ugdh UDP-glucose 6-dehydrogenase,27.0,28234.0,22954.0,30644.5,16994.5,15340.5,25684.5,34629.0,19348.5,36077.5,33578.5,22152.5,30423.5,30043.0,27594.5,26019.5,26087.5,4.0,5381.0,4293.0,1800.0,4873.0,12409.0,12721.0,6001.0,5100.0,5890.0,5994.0,8.0,7775.0,5182.0,1834.0,2919.0,9926.0,15442.0,7852.0,4191.0,4029.0,4877.0,7.0,7010.0,5973.0,13365.0,8948.0,11510.0,7879.0,9712.0,15901.0,23830.5,12325.5,9.0,6284.0,5253.0,3108.0,3083.0,8556.0,7509.0,9178.0,5669.0,10058.0,4978.0
40,Q7TNG8,Ldhd,"Ldhd Probable D-lactate dehydrogenase, mitochondrial",24.0,33813.0,35074.0,28195.5,30834.5,17111.0,38994.0,40929.5,28983.5,41476.0,36181.5,48365.0,57311.5,30258.5,26495.5,32060.5,32285.5,4.0,3605.0,4833.0,4733.0,6852.0,7062.5,9701.5,5035.0,6287.5,11232.5,10963.5,4.0,3975.0,1807.0,3640.5,3823.0,4261.0,8145.0,5357.0,4538.0,7525.5,9084.0,4.0,6093.0,4027.0,7221.0,4044.0,15470.0,8137.0,11039.0,11021.0,14991.0,12960.0,3.0,10158.5,7414.0,6720.0,11975.5,18498.5,9637.0,13359.5,15791.5,13982.5,10311.0
41,P56593,Cyp2a12,Cyp2a12 Cytochrome P450 2A12,17.0,32915.0,44546.0,52187.0,24232.0,20352.0,41604.0,41190.0,32728.0,47162.0,50934.0,38800.0,51491.0,57242.0,37493.0,22933.0,32499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Q9Z2Z6,Slc25a20,Slc25a20 Mitochondrial carnitine/acylcarnitine carrier protein,19.0,16292.0,29263.0,32936.0,15910.0,25616.0,28680.0,31710.0,26138.0,29419.0,32738.0,22116.0,35997.0,36052.0,25052.0,17559.0,25113.0,7.0,9807.0,11358.0,2222.5,12918.5,16989.5,31614.0,12491.0,10176.5,14058.5,12965.5,4.0,19323.0,7998.5,11054.0,26462.5,11720.0,13239.0,9642.5,15145.0,28712.0,24342.5,7.0,22067.0,14457.5,9700.0,4363.0,48628.0,20398.5,22341.0,5203.5,6754.0,3957.5,6.0,11895.5,6788.0,5247.5,7800.5,23156.0,15218.0,14425.5,10231.0,14458.0,6585.5
43,P16331,Pah,Pah Phenylalanine-4-hydroxylase,23.0,36349.0,23402.5,39987.5,22661.5,26957.0,32185.0,24403.0,19127.0,39463.5,27314.5,23146.0,29455.5,49779.5,35083.5,14379.0,21795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,P35278,Rab5c,Rab5c Ras-related protein Rab-5C,7.0,16347.0,19539.0,20833.0,13881.0,10679.0,16783.0,25886.0,18359.0,30666.0,30777.0,15553.0,23262.0,19330.0,18157.0,16518.0,16935.0,4.0,1313.0,1425.0,773.0,2018.0,3074.0,3376.0,2888.0,1998.0,2758.0,2411.0,4.0,2746.5,1221.5,884.0,1784.0,1986.5,3699.0,2100.5,2418.5,2996.0,2634.5,4.0,3283.0,2682.0,4029.0,1979.0,4094.0,3742.0,4929.0,4010.0,4528.0,2784.0,4.0,3970.0,3097.0,2477.0,2374.0,4864.0,3876.0,4757.0,5310.0,5480.0,3727.0
45,Q03265,Atp5a1,"Atp5a1 ATP synthase subunit alpha, mitochondrial",38.0,33876.5,37248.0,47074.5,24326.5,26376.5,34999.0,31972.5,26335.0,39163.5,37913.0,28914.0,37654.0,46434.0,34979.5,20581.5,24811.5,24.0,7069.0,10010.0,5486.0,12882.0,14633.0,15768.0,8590.0,8700.0,13544.0,12449.0,23.0,11502.0,4847.0,6828.0,11632.0,9964.0,16704.0,10133.0,8119.0,13583.0,13974.0,23.0,14444.0,11875.0,12149.0,6758.5,26582.5,14320.0,18295.0,9118.0,13704.0,9743.5,28.0,13788.0,10273.5,7086.5,10528.5,20711.0,12360.0,16911.0,12764.5,13299.5,8280.5
46,P54869,Hmgcs2,"Hmgcs2 Hydroxymethylglutaryl-CoA synthase, mitochondrial",29.0,21454.0,40060.5,38892.5,33303.0,32026.5,43799.5,30470.5,29324.0,35310.5,38529.0,26451.0,34318.0,55468.0,40669.0,18563.5,21131.0,3.0,4658.0,3448.0,5536.0,5276.0,6038.0,4459.0,7033.0,8422.0,11677.0,11938.0,3.0,5723.5,5798.5,4888.0,7098.5,14114.0,9109.5,4840.0,13589.5,13963.0,15262.0,4.0,5315.5,5218.0,7588.0,10425.0,11356.5,8633.0,13061.0,20179.5,13449.5,8203.0,4.0,6473.0,4891.0,5722.0,5764.0,10055.0,9737.0,15689.0,9482.0,10201.0,10706.0
47,S4R1W1,Gm3839,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,6.0,12859.0,17009.5,24611.0,5598.5,14371.5,17383.5,25817.0,24210.0,36277.0,34658.5,7853.0,17008.5,35516.0,28756.5,17448.0,24264.0,3.0,10599.0,9796.0,9913.0,14108.0,26904.0,26376.0,20767.0,15249.0,26839.0,21968.0,3.0,17874.0,8965.0,24376.0,20481.0,23451.0,31128.0,15882.0,20462.0,40177.0,36801.0,4.0,27181.5,18659.0,20839.5,15830.0,50367.5,27422.0,34899.0,27039.0,32733.5,21503.0,3.0,46920.0,27781.0,23623.0,38256.0,68956.0,39158.0,64731.0,59997.0,59702.0,40101.0
48,P62264,Rps14,Rps14 40S ribosomal protein S14,9.0,18347.5,19237.5,25654.0,10068.0,12880.0,21627.5,23320.5,16368.0,30370.5,27781.0,13683.5,22511.5,25878.0,17890.5,12920.5,18802.5,6.0,2077.5,2072.5,1682.5,3221.0,6226.0,8870.0,5397.0,3264.5,4407.5,5480.5,5.0,4194.5,2148.0,3124.0,4500.0,4941.0,7176.0,3349.0,4431.0,7630.5,6650.5,6.0,4838.0,4010.0,4009.0,2623.0,10358.0,6568.0,7753.0,4003.0,6310.0,2810.0,7.0,4369.5,3105.5,2709.5,3696.0,8356.5,5068.5,6383.5,6443.0,7319.5,4627.5
49,Q8BFR5,Tufm,"Tufm Elongation factor Tu, mitochondrial",28.0,37527.0,25728.0,36526.0,17135.0,18473.0,23156.0,20233.0,15584.0,25908.0,21590.0,31478.0,43590.0,22473.0,18129.0,13295.0,13888.0,16.0,5108.0,5643.0,3620.0,9038.0,12201.0,14942.0,9635.0,7860.0,11040.0,11099.0,16.0,10022.0,2926.0,4718.0,11506.0,7309.0,10352.0,7814.0,6978.0,12310.0,10106.0,14.0,9179.5,6760.5,12236.0,4352.0,15666.0,8374.5,10450.0,6781.0,9618.5,8316.0,16.0,10498.0,8531.5,8323.0,9830.5,15349.0,11164.0,13010.5,18415.0,15010.5,11664.5
50,P51410,Rpl9,Rpl9 60S ribosomal protein L9,9.0,40030.0,51918.0,86240.0,20483.0,33504.0,43070.0,59454.0,39054.0,90363.0,72357.0,31851.0,41959.0,70650.0,45086.0,33298.0,46344.0,3.0,5720.0,5569.0,1538.0,3502.0,8698.0,15170.0,5888.0,2206.0,4457.0,6348.0,2.0,2551.5,776.0,2954.0,4339.5,2796.0,7336.0,2944.5,3782.0,5250.5,7909.0,3.0,3453.0,3108.0,2715.0,2866.0,11952.0,10849.0,5755.0,3603.0,5716.0,5094.0,5.0,3422.5,3220.0,5486.5,6255.0,8555.5,7536.5,3548.5,7344.5,7297.5,5157.5
51,Q8VC30,Tkfc,Tkfc Triokinase/FMN cyclase,27.0,20821.0,38825.0,37721.0,19106.0,22583.0,31542.0,27958.0,24761.0,38251.0,37825.0,28521.0,34393.0,40469.0,30548.0,15955.0,22041.0,2.0,1052.5,1354.0,736.5,4333.0,4013.0,5433.5,3551.5,7438.5,5942.5,5636.0,4.0,1886.5,1337.5,1834.5,2778.5,2801.5,4206.0,3053.0,4957.0,3724.0,5389.0,4.0,1664.0,1517.5,1332.5,860.0,2743.5,2028.0,2521.5,2534.0,2789.0,2085.5,4.0,3125.0,2350.5,1829.5,4192.0,7746.0,6901.0,8160.0,7057.0,9845.0,5786.0
52,P12710,Fabp1,"Fabp1 Fatty acid-binding protein, liver",7.0,61409.0,57764.0,47295.0,49629.0,18799.0,26048.0,19160.0,50090.0,24860.0,42113.0,25614.0,35571.0,66992.0,32000.0,24738.0,41119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Q9DCX2,Atp5h,"Atp5h ATP synthase subunit d, mitochondrial",7.0,21571.5,22011.0,33863.0,12219.0,14838.0,19729.0,20570.5,19141.0,26512.0,27999.0,12599.0,19679.5,31055.5,20655.0,12690.0,17232.0,1.0,1629.0,2986.0,1975.5,2765.5,4802.0,3762.5,1181.0,6675.0,4702.0,6143.5,1.0,3428.0,2462.0,1536.0,1821.0,6782.0,12014.0,6046.0,4877.0,3930.0,6362.0,2.0,3302.0,1942.0,3159.0,2033.0,7300.0,1661.0,5181.0,3867.0,6376.0,3627.0,1.0,2591.0,1690.0,0.0,3238.0,6924.0,1961.0,7729.0,2233.0,2754.0,1599.0
54,Q99K67,Aass,"Aass Alpha-aminoadipic semialdehyde synthase, mitochondrial",50.0,37040.0,29211.0,36793.0,18575.0,23895.0,43487.0,36273.0,27228.0,41424.0,41570.0,26418.0,27872.0,53744.0,31761.0,18604.0,25182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Q02819,Nucb1,Nucb1 Nucleobindin-1,29.0,40998.5,64318.5,95710.0,17404.5,24110.0,33764.0,14574.0,10512.5,45837.0,45319.0,3088.5,6287.5,5477.0,3696.5,2413.0,3467.0,19.0,734.0,1018.0,1516.0,1527.0,23778.0,37130.0,13575.0,18038.0,23553.0,20171.0,19.0,1293.0,738.0,1329.0,1035.0,21438.0,28716.0,13640.0,22910.0,29797.0,26871.0,21.0,1802.0,1684.0,2519.0,2233.0,49824.0,44130.0,43036.0,24567.0,25433.0,14776.0,24.0,1983.0,1676.0,1705.5,3456.0,27583.5,25608.5,27474.5,21694.0,25808.5,13752.0
56,Q9R0M6,Rab9a,Rab9a Ras-related protein Rab-9A,10.0,30448.0,27902.0,28093.0,19990.0,19004.0,33551.0,27459.0,19822.0,44797.0,35492.0,21137.0,27683.0,45177.0,24421.0,17195.0,17439.0,7.0,3676.0,4778.0,2094.0,5419.0,10335.0,14417.0,8426.0,7025.0,9706.0,10801.0,5.0,3166.5,1648.0,2264.0,4066.5,2913.0,5344.5,2058.0,3920.0,4727.0,4603.5,4.0,7075.0,6214.0,6015.0,4383.0,10924.0,10306.0,10388.0,4587.0,5149.0,3888.0,6.0,8609.0,5186.0,4468.0,6457.0,12086.0,13294.0,14835.0,13022.0,14906.0,9719.0
57,Q91VS7,Mgst1,Mgst1 Microsomal glutathione S-transferase 1,6.0,21684.0,27514.5,41766.0,17869.5,16325.0,32398.5,31280.0,22316.0,38428.5,37361.0,21373.5,32953.5,32469.0,27313.5,20172.5,24809.5,2.0,2794.0,5811.0,1766.0,6847.0,9542.0,15940.0,4908.0,8411.0,14911.0,23522.0,2.0,12870.0,4149.0,19077.0,31085.0,40576.0,30558.0,14827.0,42414.0,56701.0,87288.0,3.0,13720.5,12461.5,11292.5,7990.0,39288.0,29868.0,29737.0,24049.0,23258.5,14006.5,3.0,6693.0,5667.0,3294.0,7525.0,19281.0,14026.0,13236.0,10084.0,12109.0,7777.0
58,Q9WVL0,Gstz1,Gstz1 Maleylacetoacetate isomerase,11.0,34961.0,39474.0,42293.5,19078.0,25477.0,42604.0,39249.0,26049.0,41500.5,42510.5,30339.0,41751.0,45823.5,30884.0,22050.5,24601.0,7.0,3823.0,4443.0,6328.0,16388.0,5129.0,12332.0,4027.0,10928.0,20244.0,16455.0,8.0,3940.0,2824.0,3661.0,6424.0,4863.0,10697.0,5053.0,6028.0,13635.0,9335.0,7.0,5895.0,5718.0,6418.0,3034.0,8936.0,6381.0,7323.0,5118.0,8478.0,5333.0,8.0,14566.0,9741.0,5117.0,9986.0,16250.0,14985.0,15741.0,8328.0,12318.0,5364.0
59,P00329,Adh1,Adh1 Alcohol dehydrogenase 1,20.0,58976.0,76081.0,71720.0,32790.0,32300.0,48080.0,50178.0,41850.0,77266.0,62532.0,60618.0,67972.0,48392.0,41886.0,35389.0,35941.0,4.0,4999.0,5048.0,7289.5,9315.5,10312.5,9422.0,9755.0,11606.0,21103.0,20322.5,7.0,3926.0,2417.5,5618.5,5450.5,6541.0,8544.0,5002.5,8320.0,12256.5,14536.0,4.0,7869.5,5789.0,8045.5,5844.0,14292.5,9417.5,13168.0,9318.5,11929.0,7897.5,6.0,8515.5,6255.0,5693.0,6449.5,13575.0,9012.0,16734.5,10965.0,11743.5,9991.0
60,P60335,Pcbp1,Pcbp1 Poly(rC)-binding protein 1,10.0,14803.5,15381.5,15885.5,9039.0,9824.5,12667.5,23323.5,18697.5,22609.5,24718.5,14279.0,18873.0,17135.5,14584.5,16143.5,17060.0,6.0,2784.5,2664.0,2369.5,3488.5,6942.0,7002.0,5016.0,4427.0,7426.0,8614.5,5.0,2948.0,1338.0,3320.0,3180.0,4352.0,7229.0,5031.0,4741.0,6324.0,7717.0,6.0,5374.5,4492.5,5357.0,2509.5,10346.5,7238.0,8149.0,4958.0,7919.0,4613.5,7.0,2697.5,3353.0,2724.0,3650.0,7237.0,5197.0,6579.0,6135.5,6460.5,4434.0
61,P63038,Hspd1,"Hspd1 60 kDa heat shock protein, mitochondrial",33.0,37240.5,34223.5,45885.5,24145.0,25826.0,38533.0,33885.0,26099.5,44658.0,50619.0,24934.5,37024.5,50727.0,33144.0,23937.0,25536.5,12.0,4074.5,4355.0,3250.0,5466.0,11348.5,12621.0,8062.5,9022.5,9905.5,15441.5,12.0,5715.5,3463.0,3290.0,4586.0,8989.0,15359.0,6180.5,8078.0,7189.5,11544.5,10.0,4036.0,3536.0,3976.0,3493.0,9005.0,3718.0,8184.0,6906.0,9449.0,4133.0,13.0,5298.0,4343.0,3812.0,5517.0,11649.0,10726.0,12779.0,11654.0,10050.0,7694.0
62,P20152,Vim,Vim Vimentin,22.0,12037.0,13641.0,33993.0,4422.0,12002.0,11373.0,32588.0,22857.0,50489.0,40270.0,8323.0,33086.0,36944.0,24882.0,21948.0,24095.0,39.0,2776.0,3572.0,2044.0,4409.0,15210.0,15398.0,9826.0,11568.0,8137.0,10539.0,39.0,4404.0,2924.5,3867.0,7148.0,8060.0,15604.5,6302.5,16332.0,11490.5,15170.0,36.0,5710.0,6388.0,4460.5,3810.0,9778.0,11874.0,18307.0,7744.0,13584.0,7085.0,39.0,4792.0,4621.0,3229.0,4699.0,7672.0,8534.0,13298.0,15945.0,14616.0,10405.0
63,Q99JY0,Hadhb,"Hadhb Trifunctional enzyme subunit beta, mitochondrial",23.0,40423.0,42831.0,59146.0,25040.0,27077.0,43695.0,37997.0,37437.0,39789.0,42339.0,36989.0,47530.0,52152.0,36775.0,19031.0,28423.0,11.0,5099.0,6092.5,2285.5,5495.0,20378.0,17540.5,11468.0,5389.5,6542.5,8969.5,8.0,8079.0,3931.0,5274.0,9713.0,8891.0,21730.0,14518.0,7913.0,10914.0,16657.0,6.0,10066.0,8640.0,9784.0,5451.0,32908.0,11486.0,17278.0,6639.0,15306.0,11924.0,11.0,9776.5,6576.5,7313.5,10518.0,22521.0,11065.0,12034.5,23376.5,17169.0,12856.0
64,P61021,Rab5b,Rab5b Ras-related protein Rab-5B,5.0,10496.0,9627.5,10761.0,6736.0,7839.5,11841.0,13615.5,8986.5,17582.5,13206.0,9820.0,13791.0,12697.5,11406.5,7231.0,10961.0,3.0,7533.0,9506.5,5702.0,18756.0,14712.0,19242.5,10705.0,16594.5,23061.0,21079.0,2.0,2695.5,1043.0,911.0,2863.0,1587.0,3471.5,1246.5,2262.0,3503.0,3170.0,2.0,2043.5,1603.5,2048.0,1627.0,2312.0,2295.0,2026.0,2115.5,2078.0,1515.0,3.0,8609.0,6755.0,5051.0,6601.0,8683.0,9642.0,11886.0,7732.0,10047.0,5358.0
65,P60710,Actb,"Actb Actin, cytoplasmic 1",10.0,20606.0,21278.0,18488.0,9311.0,9536.0,16250.0,29551.0,21456.0,32385.0,38315.0,12774.0,20845.0,20918.0,15459.0,17051.0,17960.0,7.0,2972.0,3043.5,1962.0,2231.5,16148.0,10401.0,8214.0,5869.5,5042.5,7230.0,7.0,3234.0,2344.0,2763.0,2574.0,5741.0,8830.0,5922.0,8808.0,6324.0,7777.0,6.0,4575.0,3650.0,4241.0,3338.0,10218.0,6426.0,9552.0,6755.0,9647.0,7712.0,8.0,3949.5,3337.0,3796.5,3898.5,7925.0,5815.0,7066.0,25891.0,15991.0,12794.0
66,Q9D1G1,Rab1b,Rab1b Ras-related protein Rab-1B,5.0,17106.0,17952.0,28487.0,8435.0,10944.5,14714.5,18466.5,14224.5,29613.0,26058.0,11589.5,23011.5,20930.0,17414.0,12074.5,13552.0,2.0,2051.0,2972.0,1652.0,3995.0,3623.0,5708.0,3978.0,5988.0,5458.0,4756.0,1.0,4272.0,3380.0,3327.0,7653.0,4057.0,7115.0,4146.0,8578.0,7176.0,9225.0,2.0,6887.0,5261.0,4511.0,3446.0,7706.0,6476.0,10016.0,4156.0,4931.0,3114.0,2.0,6480.0,4606.0,4022.0,4908.0,8726.0,7725.5,10044.0,7683.5,10113.0,4278.0
67,P51881,Slc25a5,Slc25a5 ADP/ATP translocase 2,13.0,42120.0,43218.0,47522.0,29506.0,30353.0,42615.0,43570.0,33651.0,53861.0,43562.0,42888.0,49732.0,55188.0,37868.0,27190.0,32493.0,5.0,19565.5,25818.0,5195.0,16878.0,28384.0,50560.0,21084.5,7312.5,17491.0,17596.0,4.0,10744.0,1059.0,6886.0,9605.0,3689.0,8204.0,11027.0,4206.0,9776.0,11904.0,5.0,19993.0,15858.0,9266.5,3406.5,56892.5,20464.0,19274.0,2885.5,5515.0,5716.5,6.0,26252.0,17497.5,14977.0,23298.5,50259.5,29873.5,22505.5,17863.5,23341.5,11601.0
68,Q6P5E4,Uggt1,Uggt1 UDP-glucose:glycoprotein glucosyltransferase 1,73.0,39531.0,56721.0,56891.5,18657.0,21703.0,38578.5,24128.0,14864.5,63794.0,62126.5,2266.0,6765.0,3808.5,3092.0,2104.5,2837.5,35.0,790.0,1014.0,1324.0,1478.0,20431.0,30727.0,12727.0,29711.0,34375.0,31947.0,37.0,1365.0,583.0,1490.0,1209.0,21138.0,20870.0,10863.0,29185.0,35379.0,31786.0,29.0,1808.5,1650.0,2229.5,1867.0,37851.5,29878.5,31988.0,20977.0,20852.5,11632.0,44.0,1894.0,1440.0,1761.0,2776.0,35028.0,33061.0,35034.0,21615.0,26994.0,16040.0
69,Q9QZD8,Slc25a10,Slc25a10 Mitochondrial dicarboxylate carrier,15.0,55783.5,64647.0,72988.5,39437.5,45156.5,65870.5,54693.5,46348.0,64419.5,60764.5,63981.5,80748.5,70820.0,65548.0,32673.0,43477.0,8.0,7289.0,17809.0,2496.0,8349.0,18614.0,28572.0,8563.0,5686.0,9928.0,11504.0,5.0,7322.0,1042.0,4767.0,7808.0,4263.0,8308.0,8377.0,3733.0,9721.0,8351.0,8.0,24932.0,15468.0,9438.0,4557.0,70976.0,29630.0,29915.0,6434.0,9128.0,7916.0,10.0,21991.5,14035.5,9318.5,17274.5,59133.0,33163.5,32994.0,14181.0,22525.0,9194.5
70,Q63880,Ces3a,Ces3a Carboxylesterase 3A,10.0,22683.0,49540.0,32969.5,16813.5,15919.5,26594.5,12700.5,10523.5,38332.5,34611.0,925.0,2393.5,1087.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,P00375,Dhfr,Dhfr Dihydrofolate reductase,8.0,32801.0,34430.0,43178.0,13104.0,20436.0,32289.0,28124.0,34272.0,30582.0,38528.0,27872.0,38358.0,30375.0,17133.0,17765.0,22667.0,2.0,4332.5,7359.5,2343.5,6974.5,11342.5,18829.0,10217.0,6256.5,8379.5,7392.5,1.0,2199.5,1136.0,1930.0,2987.5,1962.5,2592.5,1600.5,2160.5,3867.0,3099.5,1.0,2978.0,4073.5,2720.0,2408.0,9005.5,6719.5,7340.0,5244.0,5651.0,2592.5,3.0,6615.0,7380.0,7432.0,9836.0,10654.0,10756.0,8758.0,14330.0,15016.0,10300.0
72,P50544,Acadvl,"Acadvl Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",36.0,28630.5,31592.0,51111.0,23418.0,32197.5,43068.0,40533.5,34158.5,54055.0,48418.0,23064.0,32838.0,62658.0,44904.5,20926.0,29401.0,23.0,2420.0,3816.5,2284.0,3991.5,8215.5,9384.0,5455.5,6434.5,7560.5,9984.0,21.0,4397.0,1843.0,2568.0,3594.0,5050.0,8703.0,7557.0,5039.0,6425.0,7961.0,27.0,6772.0,5389.0,6436.0,3778.0,21563.0,7050.0,12279.0,7053.0,10500.0,8886.0,27.0,9751.0,6756.0,3919.0,6390.0,26655.0,10957.0,17670.0,10526.0,10528.0,7075.0
73,Q99LC3,Ndufa10,Ndufa10 NADH dehydrogenase,20.0,25752.0,28914.0,36335.0,16823.0,19615.0,22975.0,25625.0,19538.0,41991.0,32011.0,21706.0,29187.0,40724.0,29852.0,18078.0,21128.0,6.0,2366.0,3450.0,3067.0,4763.0,7077.0,9260.0,3536.0,6388.0,12005.0,10175.0,5.0,4090.0,1549.0,2176.0,3908.0,4315.0,11444.0,5483.0,3375.0,7413.0,6322.0,4.0,5281.0,7085.0,8028.0,4847.0,9817.0,7716.0,10012.0,9563.0,17411.0,10397.0,7.0,5180.0,4361.0,2310.5,3618.5,8251.5,5743.5,6772.5,5159.0,4940.0,3610.5
