uniprot_id,description,pep_num,annotation,alb_turbo(+)_1,alb_turbo(+)_2,alb_turbo(+)_3,alb_turbo(-)_1,alb_turbo(-)_2,adip_turbo(+)_1,adip_turbo(+)_2,adip_turbo(+)_3,adip_turbo(-)_1,adip_turbo(-)_2,CD19_turbo(+)_1,CD19_turbo(+)_2,CD19_turbo(+)_3,CD19_turbo(+)_4,CD19_turbo(-)_1,CD19_turbo(-)_2
Q9D1M7,Fkbp11 Peptidyl-prolyl cis-trans isomerase FKBP11,1,,26691.0,25640.0,30805.0,8152.0,9522.0,7357.0,11185.0,6191.0,5225.0,6155.0,4000.0,4413.0,8040.0,6938.0,722.0,1900.0
Q9CQE2,Tmem223 Transmembrane protein 223,1,FP,35920.0,20260.0,38637.0,28431.0,23850.0,7512.0,13179.0,5840.0,9831.0,7127.0,949.0,1832.0,3331.0,1468.0,2193.0,1400.0
Q91XE8,Tmem205 Transmembrane protein 205,1,,411222.0,440929.0,413549.0,514698.0,268623.0,108664.0,163864.0,106788.0,87823.0,131597.0,2858.0,14671.0,8992.0,7838.0,5538.0,9649.0
P14069,S100a6 Protein S100-A6,1,FP,2247.0,2202.0,1278.0,1722.0,2724.0,36281.0,67751.0,60979.0,51765.0,82648.0,3486.0,5551.0,21816.0,15424.0,4148.0,10618.0
Q64518,Atp2a3 Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,2,TP,31908.0,34978.0,31488.0,36207.0,15599.0,27847.0,41952.0,18851.0,43843.0,44345.0,34458.0,77532.0,108663.0,84586.0,29133.0,33980.0
Q9EQ32,Pik3ap1 Phosphoinositide 3-kinase adapter protein 1,5,,188998.0,192127.0,214369.0,223549.0,107197.0,29509.0,37961.0,21347.0,21665.0,35001.0,9127.0,13544.0,20062.0,12710.0,4247.0,6088.0
Q9D662,Sec23b Protein transport protein Sec23B,2,TP,155656.0,207540.0,182981.0,210334.0,101311.0,62146.0,82633.0,51380.0,70179.0,92421.0,8536.0,23436.0,32691.0,14226.0,7569.0,12433.0
P29351,Ptpn6 Tyrosine-protein phosphatase non-receptor type 6,3,FP,48596.0,71002.0,115425.0,43860.0,61584.0,36902.0,96309.0,41350.0,62483.0,92667.0,81111.0,209144.0,66716.0,109029.0,25582.0,58203.0
P06683,C9 Complement component C9,5,TP,1033800.0,842835.0,1078447.0,230827.0,245036.0,87287.0,136785.0,64314.0,102584.0,146940.0,9997.0,23740.0,20391.0,15720.0,5899.0,12720.0
Q8BMS4,"Coq3 Ubiquinone biosynthesis O-methyltransferase, mitochondrial",2,FP,224553.0,159695.0,246039.0,181691.0,138657.0,64393.0,53681.0,37733.0,53885.0,51687.0,4111.0,7926.0,8669.0,6678.0,2231.0,5368.0
Q9CXR1,Dhrs7 Dehydrogenase/reductase SDR family member 7,2,TP,67588.0,51679.0,77683.0,54641.0,47524.0,64790.0,70046.0,46644.0,60244.0,57383.0,7223.0,12485.0,15230.0,10206.0,4946.0,5442.0
O35326,Srsf5 Serine/arginine-rich splicing factor 5,1,FP,41095.0,28085.0,44072.0,18837.0,20573.0,17665.0,29543.0,14663.0,28397.0,32275.0,11352.0,18123.0,18271.0,20180.0,8084.0,11537.0
Q8BZA9,"Tigar Fructose-2,6-bisphosphatase TIGAR",1,FP,32442.0,28405.0,36178.0,19472.0,19142.0,13201.0,13626.0,7780.0,13943.0,10868.0,1377.0,2845.0,4852.0,2659.0,1730.0,1657.0
P61982,Ywhag 14-3-3 protein gamma,1,,54515.0,63026.0,60719.0,77942.0,48783.0,80041.0,94638.0,91062.0,69981.0,194679.0,4939.0,23523.0,18252.0,22077.0,5355.0,15561.0
P68510,Ywhah 14-3-3 protein eta,1,,0.0,2182.0,1442.0,2453.0,487.0,5187.0,6741.0,9711.0,8339.0,17317.0,348.0,6410.0,1851.0,3262.0,666.0,2634.0
Q9CQV8,Ywhab 14-3-3 protein beta/alpha,1,,6729.0,10603.0,7610.0,26498.0,20877.0,95588.0,187396.0,214386.0,127131.0,283793.0,14899.0,73463.0,75811.0,35862.0,14290.0,32805.0
P12246,Apcs Serum amyloid P-component,1,TP,57279.0,44242.0,57911.0,54221.0,36839.0,14070.0,14041.0,7873.0,9774.0,11810.0,1340.0,2863.0,2428.0,1645.0,0.0,2106.0
P08030,Aprt Adenine phosphoribosyltransferase,1,,70673.0,48072.0,73452.0,57091.0,36241.0,22692.0,27583.0,17304.0,11176.0,21705.0,8453.0,37947.0,17670.0,20011.0,8004.0,10141.0
O35972,"Mrpl23 39S ribosomal protein L23, mitochondrial",1,FP,23419.0,22829.0,32350.0,26226.0,20264.0,13674.0,19169.0,10545.0,17183.0,19136.0,4206.0,7653.0,9703.0,6648.0,5273.0,3993.0
A2AIX1,Sec16a Protein Sec16a,11,,447314.0,375073.0,496332.0,510119.0,347180.0,228922.0,356507.0,179433.0,168282.0,199538.0,19256.0,31006.0,33117.0,21166.0,13812.0,21557.0
Q9EPE9,Atp13a1 Manganese-transporting ATPase 13A1,6,TP,256721.0,206752.0,286951.0,270650.0,182497.0,126290.0,156055.0,111421.0,97606.0,128751.0,15969.0,31301.0,38807.0,23178.0,5744.0,17208.0
O35350,Capn1 Calpain-1 catalytic subunit,5,,75363.0,67404.0,78950.0,81813.0,63379.0,119312.0,165633.0,120866.0,135322.0,147363.0,26636.0,55487.0,53204.0,38940.0,15311.0,33333.0
Q8BGA8,"Acsm5 Acyl-coenzyme A synthetase ACSM5, mitochondrial",3,FP,123709.0,94890.0,138087.0,122231.0,88122.0,21329.0,27227.0,12792.0,17317.0,20746.0,1676.0,4772.0,5850.0,3710.0,2335.0,4147.0
Q9Z108,Stau1 Double-stranded RNA-binding protein Staufen homolog 1,2,TP,110391.0,83965.0,135381.0,70418.0,61947.0,37587.0,40810.0,29641.0,33899.0,33165.0,7411.0,12284.0,11391.0,11890.0,3595.0,8951.0
Q9JIH2,Nup50 Nuclear pore complex protein Nup50,1,FP,6696.0,3049.0,8086.0,4129.0,3820.0,2432.0,5175.0,2675.0,3113.0,2989.0,0.0,0.0,739.0,721.0,0.0,0.0
P48036,Anxa5 Annexin A5,2,,18837.0,38083.0,12440.0,26259.0,9317.0,15080.0,30366.0,18249.0,23379.0,35531.0,10814.0,18808.0,38372.0,26558.0,7946.0,24256.0
Q8BXK9,Clic5 Chloride intracellular channel protein 5,1,,9210.0,4010.0,12772.0,5937.0,4208.0,7940.0,7285.0,4102.0,7182.0,7319.0,861.0,2049.0,1951.0,2253.0,0.0,0.0
Q9R1P1,Psmb3 Proteasome subunit beta type-3,1,FP,10955.0,16308.0,11547.0,13169.0,5345.0,4503.0,8106.0,4780.0,3411.0,4425.0,1301.0,1782.0,2227.0,3007.0,590.0,1319.0
P50462,Csrp3 Cysteine and glycine-rich protein 3,1,FP,29281.0,25750.0,34203.0,42301.0,29434.0,6399.0,5621.0,2872.0,4398.0,3879.0,1912.0,2082.0,2647.0,1717.0,1024.0,2458.0
E9Q3L2,Pi4ka Phosphatidylinositol 4-kinase alpha,14,,492533.0,481664.0,594996.0,608017.0,396725.0,288631.0,347576.0,214350.0,293842.0,353226.0,50122.0,77274.0,124473.0,78652.0,38698.0,57275.0
P23780,Glb1 Beta-galactosidase,4,,142504.0,135281.0,152793.0,59021.0,60498.0,215704.0,413725.0,249826.0,38481.0,50734.0,36977.0,30085.0,78047.0,43471.0,6741.0,8833.0
P53986,Slc16a1 Monocarboxylate transporter 1,2,,110281.0,157472.0,161510.0,177135.0,141643.0,145451.0,276836.0,101272.0,351714.0,287504.0,53942.0,64174.0,113918.0,92934.0,33588.0,63702.0
Q8R0F9,Sec14l4 SEC14-like protein 4,2,,200324.0,230752.0,272873.0,220367.0,127383.0,10757.0,20612.0,13009.0,12843.0,11731.0,1876.0,3833.0,7519.0,4438.0,1841.0,10344.0
P84099,Rpl19 60S ribosomal protein L19,1,,58082.0,48758.0,61774.0,59933.0,41224.0,21782.0,29244.0,17238.0,22713.0,19629.0,6601.0,14556.0,9450.0,10679.0,5818.0,9410.0
P70444,Bid BH3-interacting domain death agonist,1,FP,20168.0,14831.0,24541.0,14201.0,15341.0,12892.0,19379.0,13294.0,11974.0,25906.0,1677.0,6318.0,4964.0,5563.0,2151.0,3093.0
E9PYB0,Ahnak2 Protein Ahnak2,1,,6230.0,3400.0,8752.0,5778.0,3522.0,6630.0,8504.0,7662.0,3065.0,8491.0,0.0,981.0,722.0,0.0,0.0,0.0
Q8CCJ3,Ufl1 E3 UFM1-protein ligase 1,4,TP,80366.0,100313.0,91454.0,122789.0,74227.0,27720.0,38131.0,33340.0,27185.0,40100.0,4161.0,10919.0,10325.0,8681.0,3669.0,7024.0
F8VQC1,Srp72 Signal recognition particle subunit SRP72,5,,180938.0,154245.0,200483.0,148634.0,92303.0,43733.0,81125.0,44187.0,42505.0,65840.0,21543.0,36799.0,37907.0,30126.0,11176.0,20345.0
Q8C166,Cpne1 Copine-1,3,FP,40685.0,35722.0,48864.0,37404.0,31936.0,45005.0,67050.0,51514.0,48525.0,89045.0,10360.0,27530.0,23486.0,17839.0,7889.0,13878.0
Q8CI59,Steap3 Metalloreductase STEAP3,3,,191216.0,122149.0,190538.0,69012.0,62223.0,109258.0,216728.0,99309.0,36714.0,59044.0,3464.0,6784.0,7596.0,10076.0,2002.0,4590.0
A3KMP2,Ttc38 Tetratricopeptide repeat protein 38,3,,202277.0,294308.0,195038.0,193470.0,42661.0,25481.0,19916.0,20992.0,13057.0,23360.0,3340.0,5458.0,7723.0,8601.0,3088.0,7970.0
Q04899,Cdk18 Cyclin-dependent kinase 18,2,,254247.0,136936.0,280587.0,208545.0,110932.0,20971.0,30570.0,15809.0,18547.0,18917.0,5292.0,7283.0,9646.0,6641.0,2749.0,4385.0
Q9WUQ2,Preb Prolactin regulatory element-binding protein,2,TP,46764.0,51291.0,50458.0,54476.0,29993.0,18262.0,20271.0,14111.0,14131.0,23905.0,725.0,4862.0,2270.0,4056.0,999.0,1625.0
P70387,Hfe Hereditary hemochromatosis protein homolog,2,,119684.0,98515.0,124080.0,42588.0,40480.0,280199.0,475788.0,308376.0,33395.0,52912.0,4010.0,6124.0,5073.0,3941.0,620.0,1688.0
Q60866,Pter Phosphotriesterase-related protein,2,,80320.0,73632.0,93226.0,60857.0,50405.0,16812.0,25399.0,18828.0,18050.0,27394.0,2891.0,4416.0,4947.0,4753.0,3392.0,4232.0
Q9CSU0,Rprd1b Regulation of nuclear pre-mRNA domain-containing protein 1B,2,FP,289525.0,248687.0,330909.0,186984.0,146003.0,105020.0,174867.0,86561.0,148322.0,152791.0,51297.0,123135.0,124963.0,96768.0,40478.0,55170.0
Q9D8X5,Cnot8 CCR4-NOT transcription complex subunit 8,1,FP,130429.0,104973.0,142256.0,111448.0,99496.0,87230.0,108840.0,66171.0,94912.0,93418.0,17982.0,24645.0,44132.0,15405.0,14805.0,23487.0
Q9CQR4,Acot13 Acyl-coenzyme A thioesterase 13,1,FP,281485.0,158232.0,337448.0,117814.0,112581.0,64159.0,56924.0,35562.0,59279.0,76395.0,1792.0,8306.0,14951.0,6718.0,3596.0,6273.0
Q4FE56,Usp9x Probable ubiquitin carboxyl-terminal hydrolase FAF-X,13,,398923.0,365787.0,444753.0,515806.0,299768.0,83565.0,127775.0,78201.0,88351.0,102903.0,22630.0,41355.0,52947.0,41058.0,16199.0,27543.0
P39061,Col18a1 Collagen alpha-1(XVIII) chain,9,TP,402074.0,373706.0,449172.0,53774.0,62883.0,64202.0,73943.0,54202.0,20567.0,31634.0,4047.0,4630.0,5810.0,5828.0,991.0,3744.0
E9PUA2,Zcchc6 Terminal uridylyltransferase 7,7,,215434.0,188898.0,249233.0,233091.0,146264.0,55501.0,70248.0,44953.0,49566.0,62403.0,10911.0,18118.0,18639.0,15547.0,8557.0,10615.0
Q9EP71,Rai14 Ankycorbin,4,FP,373052.0,402369.0,486154.0,245259.0,191314.0,51128.0,97140.0,55374.0,53426.0,84490.0,17344.0,46587.0,40040.0,33579.0,15893.0,20400.0
O08582,Gtpbp1 GTP-binding protein 1,4,,231277.0,200454.0,241639.0,194687.0,161236.0,185021.0,260423.0,142880.0,228786.0,258480.0,43203.0,98363.0,109811.0,63763.0,37656.0,53858.0
P26262,Klkb1 Plasma kallikrein,2,TP,51962.0,49198.0,53978.0,29083.0,19685.0,11804.0,12926.0,10113.0,9901.0,24257.0,230.0,1953.0,980.0,1246.0,0.0,1013.0
Q8BRK8,Prkaa2 5'-AMP-activated protein kinase catalytic subunit alpha-2,3,FP,97463.0,89452.0,127370.0,105247.0,78673.0,12026.0,15847.0,10071.0,6630.0,13098.0,617.0,3122.0,3176.0,2667.0,0.0,652.0
Q8VCH6,Dhcr24 Delta(24)-sterol reductase,5,TP,1106139.0,829942.0,1182326.0,850818.0,495927.0,41951.0,63073.0,29972.0,29869.0,41012.0,7682.0,11927.0,18259.0,11568.0,6743.0,8742.0
P97384,Anxa11 Annexin A11,3,FP,75577.0,92425.0,69928.0,81827.0,38286.0,87991.0,132885.0,107837.0,94852.0,162935.0,11054.0,45664.0,32965.0,23166.0,10590.0,16116.0
O54946,Dnajb6 DnaJ homolog subfamily B member 6,3,FP,121834.0,118162.0,158204.0,112984.0,97854.0,206652.0,200218.0,125834.0,267230.0,358930.0,15586.0,39198.0,37900.0,34234.0,27156.0,24471.0
Q8K3J1,Ndufs8 NADH dehydrogenase,1,FP,67281.0,46775.0,77458.0,57105.0,48350.0,32561.0,23928.0,19734.0,22362.0,31198.0,3469.0,7714.0,9809.0,8004.0,4359.0,4109.0
Q9CPQ3,Tomm22 Mitochondrial import receptor subunit TOM22 homolog,1,FP,23016.0,28349.0,35585.0,37195.0,36519.0,11494.0,27134.0,14271.0,10906.0,10184.0,15863.0,21834.0,36869.0,19613.0,13114.0,16397.0
E9Q8B5,Gm4788 Protein Gm4788,5,,373122.0,282233.0,453993.0,73069.0,79562.0,28374.0,36669.0,24707.0,28455.0,44201.0,3301.0,7080.0,6401.0,8189.0,3983.0,3641.0
P08553,Nefm Neurofilament medium polypeptide,4,,26679.0,20927.0,25978.0,34558.0,27913.0,219442.0,663929.0,248134.0,230678.0,557735.0,16.0,28426.0,8433.0,8312.0,3414.0,5935.0
Q9R099,Tbl2 Transducin beta-like protein 2,2,,309442.0,273566.0,358526.0,236632.0,139929.0,164447.0,170450.0,112822.0,116576.0,207974.0,5034.0,14326.0,22368.0,15574.0,5436.0,9830.0
Q78KK3,Slc22a18 Solute carrier family 22 member 18,2,,201738.0,160622.0,211063.0,135370.0,114781.0,23359.0,33687.0,20942.0,15904.0,26996.0,5419.0,4597.0,7891.0,4974.0,2418.0,4155.0
P49935,Ctsh Pro-cathepsin H,2,,389456.0,464784.0,380318.0,163213.0,120503.0,46210.0,69235.0,40938.0,51584.0,60735.0,95641.0,55828.0,241352.0,97111.0,14188.0,19059.0
P70694,Akr1c6 Estradiol 17 beta-dehydrogenase 5,1,,63484.0,117060.0,100904.0,94807.0,50053.0,10726.0,9139.0,4494.0,7042.0,7723.0,1142.0,1817.0,0.0,2196.0,1569.0,13931.0
D3Z3N4,Hnrnph3 Protein Hnrnph3,1,,3501.0,3069.0,4639.0,4480.0,2961.0,7321.0,6984.0,3967.0,5880.0,11409.0,962.0,1252.0,1581.0,1222.0,1145.0,1493.0
O09164,Sod3 Extracellular superoxide dismutase,1,TP,12633.0,8755.0,11634.0,9315.0,6872.0,12319.0,19954.0,12159.0,4777.0,5318.0,1444.0,874.0,2680.0,1650.0,0.0,922.0
Q60692,Psmb6 Proteasome subunit beta type-6,2,FP,41741.0,63279.0,45277.0,49562.0,21142.0,9562.0,14047.0,9522.0,10837.0,13749.0,3747.0,3874.0,12639.0,10332.0,3721.0,5496.0
Q9D1A0,Aaed1 Thioredoxin-like protein AAED1,1,,34455.0,24181.0,31125.0,24285.0,20604.0,24863.0,24407.0,18088.0,21624.0,25041.0,1406.0,4231.0,2527.0,1302.0,831.0,1915.0
P02469,Lamb1 Laminin subunit beta-1,11,TP,82798.0,71044.0,97212.0,96649.0,92166.0,962816.0,2169966.0,1280363.0,84067.0,140952.0,3974.0,10751.0,14980.0,17093.0,4134.0,8170.0
Q9Z0Z4,Heph Hephaestin,7,,81373.0,55852.0,96042.0,77400.0,78813.0,624636.0,1108119.0,752850.0,62920.0,96744.0,7478.0,11570.0,13213.0,13091.0,5484.0,8701.0
Q80U95,Ube3c Ubiquitin-protein ligase E3C,4,,469813.0,421744.0,528181.0,479132.0,242428.0,119583.0,130386.0,68532.0,126614.0,133698.0,28620.0,34184.0,53429.0,36460.0,17701.0,25219.0
Q9EQC5,Scyl1 N-terminal kinase-like protein,4,TP,365628.0,353826.0,402770.0,379466.0,194654.0,95699.0,135450.0,72204.0,79001.0,77815.0,18209.0,29360.0,28178.0,24043.0,12093.0,16320.0
Q99LE6,Abcf2 ATP-binding cassette sub-family F member 2,3,,450835.0,307637.0,469094.0,469645.0,327339.0,177979.0,215915.0,132653.0,179960.0,190537.0,24121.0,40850.0,47188.0,35499.0,16692.0,33987.0
O09012,Pex5 Peroxisomal targeting signal 1 receptor,5,,132305.0,105866.0,140203.0,159045.0,48409.0,37592.0,63190.0,37697.0,20500.0,38085.0,3604.0,7609.0,7898.0,7181.0,2619.0,4049.0
Q3UJU9,Rmdn3 Regulator of microtubule dynamics protein 3,2,FP,34602.0,37163.0,36506.0,30128.0,18382.0,24940.0,31435.0,31140.0,14316.0,44825.0,3557.0,5935.0,6812.0,5109.0,4417.0,4255.0
Q91XD7,Creld1 Cysteine-rich with EGF-like domain protein 1,3,,81240.0,61924.0,91065.0,45021.0,52798.0,454355.0,943902.0,644073.0,46248.0,86378.0,2970.0,9799.0,7413.0,12154.0,3694.0,5336.0
P47809,Map2k4 Dual specificity mitogen-activated protein kinase kinase 4,2,FP,220152.0,145873.0,256783.0,150242.0,110155.0,44992.0,55033.0,30268.0,42381.0,59716.0,9673.0,18169.0,21446.0,17935.0,11630.0,15948.0
Q99KU6,Bombesin receptor-activated protein C6orf89 homolog,2,,93258.0,68503.0,99155.0,51756.0,33751.0,35161.0,67986.0,40175.0,11605.0,10782.0,4559.0,4304.0,9537.0,5121.0,0.0,2085.0
Q6P6M5,Pex11g Peroxisomal membrane protein 11C,1,,14692.0,9614.0,16697.0,8083.0,7455.0,2310.0,2223.0,2144.0,2046.0,2108.0,0.0,0.0,993.0,0.0,0.0,798.0
Q8VEE0,Rpe Ribulose-phosphate 3-epimerase,1,,22453.0,19888.0,29858.0,16769.0,17238.0,29940.0,27708.0,18131.0,31815.0,27318.0,3395.0,7348.0,4309.0,5690.0,2946.0,4089.0
Q99LP6,"Grpel1 GrpE protein homolog 1, mitochondrial",2,FP,260212.0,213081.0,300010.0,214758.0,204763.0,180178.0,166448.0,110536.0,168050.0,262077.0,11928.0,28362.0,44435.0,26444.0,15376.0,24869.0
E9QLQ7,Rab29 Ras-related protein Rab-7L1,1,,139313.0,88602.0,148277.0,118259.0,83229.0,53669.0,62761.0,37312.0,61407.0,65857.0,10189.0,16299.0,22936.0,14750.0,6138.0,9287.0
Q923D2,Blvrb Flavin reductase (NADPH),1,,35519.0,43451.0,43406.0,43271.0,33355.0,32889.0,69986.0,43244.0,34682.0,81023.0,15895.0,56645.0,29621.0,40050.0,7106.0,27039.0
Q8R2Y8,"Ptrh2 Peptidyl-tRNA hydrolase 2, mitochondrial",1,FP,61084.0,44888.0,73010.0,52830.0,43913.0,36416.0,42448.0,30308.0,30010.0,43066.0,3614.0,7289.0,8081.0,7686.0,3212.0,3639.0
Q642K5,Fau Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived),2,,327307.0,256220.0,324897.0,153369.0,266750.0,13501.0,54282.0,23191.0,26890.0,24136.0,138545.0,227638.0,127332.0,243627.0,206137.0,151188.0
Q64514,Tpp2 Tripeptidyl-peptidase 2,5,FP,269612.0,328876.0,300360.0,320561.0,193673.0,113941.0,103712.0,78842.0,79881.0,119108.0,19044.0,67806.0,44408.0,31299.0,12018.0,25503.0
Q6Q477,Atp2b4 Plasma membrane calcium-transporting ATPase 4,5,,119510.0,86253.0,121344.0,85968.0,71808.0,194607.0,233234.0,157884.0,166012.0,224857.0,9492.0,23811.0,38539.0,22438.0,6685.0,13054.0
P46978,Stt3a Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,8,TP,2152845.0,1874413.0,2581989.0,1703537.0,1529833.0,232814.0,451379.0,216698.0,222367.0,211198.0,86328.0,97536.0,256412.0,110449.0,49654.0,60582.0
P0DOV2,Ifi204 Interferon-activable protein 204,3,FP,88040.0,66742.0,88672.0,81529.0,58294.0,89242.0,122303.0,73743.0,129736.0,174765.0,7221.0,23710.0,23494.0,16385.0,6654.0,10125.0
Q3URE1,"Acsf3 Acyl-CoA synthetase family member 3, mitochondrial",3,FP,335355.0,184124.0,385006.0,311624.0,215280.0,98259.0,98143.0,59885.0,64057.0,86341.0,8199.0,15038.0,42340.0,11306.0,8209.0,10965.0
Q03160,Grb7 Growth factor receptor-bound protein 7,3,,102035.0,64629.0,115340.0,77357.0,58125.0,12586.0,18315.0,10924.0,11452.0,13496.0,1574.0,1790.0,3982.0,3379.0,1019.0,2962.0
Q66JZ4,"TCAIM T-cell activation inhibitor, mitochondrial",3,FP,118997.0,67148.0,152449.0,128506.0,92935.0,20828.0,25266.0,9768.0,19697.0,20174.0,5200.0,6197.0,9620.0,3203.0,3364.0,3585.0
Q8BJ56,Pnpla2 Patatin-like phospholipase domain-containing protein 2,2,,64858.0,46046.0,65349.0,59328.0,54655.0,539214.0,677924.0,340378.0,437885.0,527779.0,2674.0,30811.0,13705.0,9925.0,5578.0,5869.0
Q9D8N0,Eef1g Elongation factor 1-gamma,3,,111698.0,92016.0,146713.0,72747.0,58746.0,44901.0,66499.0,36953.0,36984.0,71417.0,5561.0,32847.0,13190.0,15678.0,2641.0,10963.0
O35465,Fkbp8 Peptidyl-prolyl cis-trans isomerase FKBP8,3,FP,327012.0,269648.0,350438.0,271600.0,181316.0,98559.0,175264.0,92802.0,79319.0,112327.0,13442.0,24802.0,22764.0,18949.0,12010.0,17067.0
Q08093,Cnn2 Calponin-2,2,,40454.0,31053.0,39762.0,31840.0,25278.0,45297.0,93696.0,36595.0,78015.0,50204.0,56570.0,78711.0,162435.0,84085.0,68182.0,67026.0
Q8K4Z3,Naxe NAD(P)H-hydrate epimerase,1,TP,15644.0,12351.0,18649.0,13597.0,10281.0,11916.0,13312.0,9400.0,4781.0,4990.0,1844.0,1661.0,2506.0,1622.0,0.0,1898.0
Q9EQQ2,Yipf5 Protein YIPF5,2,TP,341070.0,270783.0,396912.0,223499.0,191834.0,49947.0,119977.0,60738.0,73251.0,81064.0,5527.0,9079.0,21784.0,9391.0,3308.0,8776.0
P35283,Rab12 Ras-related protein Rab-12,1,,23517.0,18627.0,26232.0,27545.0,16752.0,26400.0,29916.0,23847.0,29035.0,36316.0,2773.0,6786.0,4994.0,6123.0,1389.0,3164.0
Q9D009,"Lipt2 Putative lipoyltransferase 2, mitochondrial",1,FP,44349.0,24632.0,47871.0,34375.0,22994.0,14156.0,19273.0,9846.0,13112.0,14618.0,2000.0,2511.0,3172.0,3209.0,1632.0,1824.0
O70303,Cideb Cell death activator CIDE-B,2,,61606.0,67807.0,74850.0,67628.0,39139.0,5182.0,8923.0,6193.0,6596.0,5413.0,615.0,1055.0,2799.0,0.0,1036.0,0.0
B2RX12,Abcc3 Canalicular multispecific organic anion transporter 2,5,,274083.0,192867.0,331260.0,204768.0,158875.0,28319.0,31967.0,15433.0,17998.0,22897.0,7666.0,8720.0,8707.0,9625.0,3028.0,6105.0
Q8K2W3,Txndc11 Thioredoxin domain-containing protein 11,5,TP,129736.0,116981.0,158499.0,46607.0,54769.0,130231.0,186318.0,136749.0,35425.0,51162.0,47510.0,42986.0,87115.0,71252.0,1730.0,7577.0
P04919,Slc4a1 Band 3 anion transport protein,5,,456012.0,684277.0,534483.0,683944.0,325238.0,109741.0,251248.0,137631.0,87727.0,279128.0,80900.0,154938.0,166145.0,175159.0,33897.0,133013.0
Q3ULF4,Spg7 Paraplegin,6,FP,344224.0,261647.0,363819.0,360066.0,208226.0,77977.0,96357.0,59046.0,75458.0,79934.0,14128.0,20236.0,30390.0,20288.0,9783.0,15116.0
Q8BKR5,Ppp1r37 Protein phosphatase 1 regulatory subunit 37,3,,185325.0,143821.0,203481.0,173532.0,119497.0,101937.0,107020.0,76513.0,100256.0,120984.0,5822.0,14728.0,19149.0,12148.0,5817.0,11628.0
O88291,Znf326 DBIRD complex subunit ZNF326,4,FP,134356.0,124277.0,166609.0,103273.0,98956.0,180792.0,155580.0,81513.0,231851.0,157789.0,17864.0,26629.0,39669.0,26909.0,11826.0,18008.0
Q9D379,Ephx1 Epoxide hydrolase 1,3,TP,193352.0,312616.0,171266.0,215263.0,99698.0,17106.0,28491.0,14737.0,21506.0,36890.0,10467.0,9012.0,20973.0,20657.0,8460.0,29318.0
P28650,Adssl1 Adenylosuccinate synthetase isozyme 1,1,,69227.0,47876.0,88581.0,56370.0,40212.0,17249.0,25914.0,11372.0,18870.0,23047.0,5322.0,19482.0,9428.0,10576.0,4460.0,10015.0
Q9D2W5,Gramd3 GRAM domain-containing protein 3,1,,13063.0,11170.0,16775.0,9177.0,5984.0,4977.0,5837.0,3187.0,2877.0,3267.0,2079.0,2499.0,5327.0,2728.0,519.0,632.0
Q8R2G4,Art3 Ecto-ADP-ribosyltransferase 3,1,,14534.0,11455.0,17236.0,14896.0,14397.0,67760.0,229664.0,119704.0,11088.0,34297.0,181.0,3345.0,2236.0,3257.0,991.0,2446.0
Q9R008,Mvk Mevalonate kinase,2,,149872.0,133093.0,152528.0,171862.0,82290.0,32913.0,37313.0,26116.0,32853.0,28142.0,2530.0,5965.0,3611.0,4771.0,695.0,4862.0
Q9WU19,Hao1 Hydroxyacid oxidase 1,2,,376043.0,355307.0,414286.0,396802.0,274335.0,27084.0,41052.0,20981.0,17988.0,27792.0,4744.0,5465.0,7177.0,6204.0,3707.0,5551.0
O35083,Agpat1 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,1,TP,22056.0,16143.0,23943.0,21759.0,12413.0,15321.0,18542.0,14664.0,18594.0,19990.0,4043.0,6755.0,7341.0,4940.0,4005.0,1846.0
P03953,Cfd Complement factor D,1,TP,5691.0,5803.0,7765.0,6881.0,13647.0,29992.0,184730.0,89016.0,13536.0,17213.0,569.0,1694.0,2972.0,1211.0,1947.0,1573.0
Q9CXU4,Timm23 Mitochondrial import inner membrane translocase subunit Tim23,1,FP,205603.0,130110.0,254819.0,97918.0,115985.0,25735.0,37665.0,14381.0,42553.0,31531.0,10124.0,6813.0,15977.0,8683.0,3992.0,6924.0
Q9R0Q7,Ptges3 Prostaglandin E synthase 3,1,,106429.0,89000.0,110247.0,86594.0,53999.0,30200.0,47751.0,27810.0,37013.0,59869.0,5940.0,17968.0,17593.0,17914.0,5910.0,10914.0
Q9CRC0,Vkorc1 Vitamin K epoxide reductase complex subunit 1,1,TP,46986.0,36390.0,54292.0,41306.0,32733.0,1519.0,7122.0,3706.0,4213.0,3861.0,0.0,965.0,2502.0,960.0,0.0,0.0
Q78XF5,Ostc Oligosaccharyltransferase complex subunit OSTC,1,TP,940406.0,660478.0,1126222.0,357552.0,432015.0,29921.0,73124.0,27606.0,56548.0,44945.0,22078.0,27374.0,66939.0,29678.0,12373.0,20246.0
Q6ZWV7,Rpl35 60S ribosomal protein L35,1,,14178.0,9313.0,14337.0,11831.0,8697.0,9699.0,15585.0,14446.0,13997.0,13609.0,11398.0,11748.0,22301.0,21814.0,7166.0,10437.0
