uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q6P8G8,Orai3 Protein orai-3,1,,4661.0,2521.0,4889.0,3676.0,4757.0,4529.0,5601.0,2802.0,8100.0,6820.0,5263.0,5853.0,5071.0,5608.0,3707.0,5539.0
Q9CQE2,Tmem223 Transmembrane protein 223,1,FP,44012.0,31882.0,41881.0,37086.0,28244.0,42734.0,53453.0,38071.0,64184.0,49933.0,37667.0,50145.0,49661.0,33723.0,29964.0,48198.0
Q91XE8,Tmem205 Transmembrane protein 205,1,,243573.0,273566.0,255320.0,287812.0,148135.0,299054.0,348164.0,385343.0,436125.0,458076.0,223619.0,525726.0,320442.0,367793.0,287302.0,412155.0
Q9DCC8,Tomm20 Mitochondrial import receptor subunit TOM20 homolog,1,FP,44714.0,49127.0,58002.0,30822.0,17344.0,24552.0,18541.0,17074.0,47227.0,39314.0,9395.0,13120.0,17528.0,12195.0,10507.0,14723.0
Q61879,Myh10 Myosin-10,5,,527955.0,359690.0,332628.0,207063.0,259484.0,280173.0,295506.0,291682.0,588004.0,579420.0,78280.0,137326.0,160458.0,95453.0,87308.0,105163.0
Q6ZPR5,Smpd4 Sphingomyelin phosphodiesterase 4,5,TP,156886.0,164984.0,168943.0,176094.0,123738.0,206129.0,187323.0,164966.0,263886.0,231997.0,181128.0,230289.0,217472.0,164229.0,107945.0,154484.0
Q9QWR8,Naga Alpha-N-acetylgalactosaminidase,2,,92528.0,138631.0,130875.0,66883.0,87186.0,117142.0,110215.0,64493.0,132210.0,133987.0,32695.0,57190.0,106822.0,77145.0,52936.0,71828.0
Q8R001,Mapre2 Microtubule-associated protein RP/EB family member 2,1,,19810.0,8401.0,13645.0,5817.0,8665.0,7847.0,16209.0,11197.0,27358.0,21733.0,12759.0,16434.0,10790.0,12110.0,10365.0,12355.0
O35972,"Mrpl23 39S ribosomal protein L23, mitochondrial",1,FP,14731.0,11068.0,13679.0,14207.0,9110.0,17011.0,13102.0,10803.0,23568.0,18365.0,13591.0,17220.0,17687.0,14387.0,10412.0,11961.0
Q9QXN3,Trip4 Activating signal cointegrator 1,1,FP,4145.0,5001.0,4840.0,2814.0,2606.0,3884.0,6101.0,3834.0,9444.0,8153.0,2937.0,5863.0,3589.0,4731.0,3453.0,4268.0
O88888,Apba3 Amyloid beta A4 precursor protein-binding family A member 3,2,,29263.0,27027.0,29324.0,23745.0,19936.0,26499.0,41242.0,40063.0,55728.0,53346.0,24867.0,32731.0,37380.0,28090.0,29673.0,38551.0
Q99JW2,Acy1 Aminoacylase-1,2,,79404.0,92695.0,79990.0,56896.0,37783.0,55719.0,53683.0,47911.0,76247.0,78530.0,61254.0,76788.0,60778.0,53445.0,36255.0,38529.0
Q8R5C5,Actr1b Beta-centractin,1,,3067.0,4497.0,3636.0,2811.0,2304.0,4009.0,3745.0,3638.0,6410.0,4627.0,2635.0,4351.0,3148.0,2920.0,2222.0,2201.0
Q99LD9,Eif2b2 Translation initiation factor eIF-2B subunit beta,1,,36322.0,37669.0,53199.0,24864.0,25492.0,49491.0,42755.0,23590.0,55392.0,49746.0,32380.0,33729.0,56341.0,32498.0,22628.0,28979.0
Q925N0,Sfxn5 Sideroflexin-5,2,FP,63412.0,73051.0,86321.0,37059.0,41737.0,63178.0,49591.0,42155.0,78864.0,65605.0,52954.0,84648.0,83611.0,61781.0,38401.0,41017.0
Q9R1P1,Psmb3 Proteasome subunit beta type-3,1,FP,65342.0,79389.0,37153.0,113622.0,14173.0,103759.0,66413.0,85674.0,96431.0,53911.0,63784.0,108434.0,125100.0,46002.0,36908.0,79865.0
O54782,Man2b2 Epididymis-specific alpha-mannosidase,6,TP,325577.0,499836.0,525967.0,228977.0,264202.0,395576.0,213302.0,101924.0,395797.0,357314.0,36564.0,61898.0,60122.0,44878.0,30987.0,44953.0
Q9QXD1,Acox2 Peroxisomal acyl-coenzyme A oxidase 2,4,,174780.0,77092.0,121779.0,97443.0,63863.0,109914.0,81596.0,94157.0,139573.0,125058.0,64070.0,82031.0,180316.0,96403.0,65187.0,101752.0
Q4PJX1,Odr4 Protein odr-4 homolog,3,,102235.0,94221.0,100718.0,92090.0,55940.0,119175.0,117382.0,127762.0,169879.0,168843.0,100107.0,162178.0,160171.0,119217.0,92276.0,136871.0
Q3T9E4,Tgtp2 T-cell-specific guanine nucleotide triphosphate-binding protein 2,2,TP,75162.0,97275.0,79779.0,60844.0,38899.0,63671.0,267309.0,228542.0,462851.0,406759.0,107146.0,126048.0,68605.0,95018.0,124648.0,185196.0
Q78JE5,Fbxo22 F-box only protein 22,3,,65620.0,81725.0,88854.0,58885.0,49476.0,72140.0,87088.0,58609.0,132471.0,106773.0,59444.0,77218.0,98922.0,76371.0,62622.0,69625.0
P70441,Slc9a3r1 Na(+)/H(+) exchange regulatory cofactor NHE-RF1,2,,49586.0,49432.0,38125.0,24913.0,19772.0,29910.0,25317.0,28123.0,48194.0,49837.0,20343.0,20746.0,35885.0,20247.0,19782.0,28781.0
Q61792,Lasp1 LIM and SH3 domain protein 1,2,,26343.0,32391.0,29647.0,32840.0,24178.0,34900.0,28098.0,29937.0,38575.0,36618.0,19377.0,24185.0,55001.0,25316.0,18418.0,32757.0
Q9CXE7,Tmed5 Transmembrane emp24 domain-containing protein 5,2,TP,92825.0,127482.0,111004.0,64341.0,44445.0,71954.0,45002.0,41124.0,109079.0,93943.0,25666.0,42063.0,37463.0,30210.0,20486.0,26748.0
Q62264,Thrsp Thyroid hormone-inducible hepatic protein,1,FP,43884.0,39125.0,52416.0,10257.0,12402.0,14897.0,16482.0,9420.0,15642.0,18038.0,24528.0,47286.0,18048.0,16044.0,12800.0,14836.0
E9QNL4,Chuk Inhibitor of nuclear factor kappa-B kinase subunit alpha,4,FP,100633.0,111185.0,113141.0,93552.0,62779.0,110766.0,115183.0,86539.0,186381.0,149293.0,120200.0,152256.0,128989.0,97986.0,78432.0,81677.0
Q8BXJ9,Tmem62 Transmembrane protein 62,3,,89735.0,85462.0,123616.0,71917.0,50650.0,109925.0,127946.0,104362.0,195324.0,187635.0,63494.0,91998.0,116523.0,83073.0,67826.0,112562.0
Q60710,Samhd1 Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,3,FP,27353.0,23514.0,31288.0,26228.0,17737.0,31150.0,40952.0,28811.0,53887.0,55791.0,25284.0,29975.0,34007.0,26887.0,25552.0,28459.0
Q9DBS5,Klc4 Kinesin light chain 4,2,,85113.0,85445.0,95859.0,63665.0,67362.0,96130.0,80943.0,75734.0,111618.0,92202.0,66907.0,104254.0,143808.0,79925.0,50762.0,93045.0
Q60960,Kpna1 Importin subunit alpha-5,1,FP,18278.0,19519.0,15470.0,11228.0,10221.0,13215.0,18945.0,11105.0,24449.0,21837.0,14172.0,20330.0,14590.0,12133.0,11886.0,12003.0
O35345,Kpna6 Importin subunit alpha-7,1,,3869.0,5326.0,4835.0,4043.0,2564.0,5100.0,3628.0,3021.0,5926.0,6165.0,3955.0,5134.0,4662.0,3430.0,4299.0,3787.0
Q9WV60,Gsk3b Glycogen synthase kinase-3 beta,1,FP,3776.0,4401.0,4794.0,3807.0,2626.0,4497.0,4488.0,4782.0,10048.0,7362.0,4280.0,4169.0,7855.0,6390.0,3755.0,4388.0
Q8R0F3,Sumf1 Sulfatase-modifying factor 1,2,TP,69408.0,89309.0,97955.0,41359.0,44355.0,57254.0,32209.0,22788.0,124809.0,88074.0,8180.0,11671.0,11523.0,10674.0,5710.0,8293.0
Q60866,Pter Phosphotriesterase-related protein,2,,49324.0,41582.0,44769.0,19395.0,15970.0,22120.0,24762.0,28497.0,38578.0,40250.0,20533.0,23766.0,32149.0,19102.0,16921.0,25936.0
Q9Z204,Hnrnpc Heterogeneous nuclear ribonucleoproteins C1/C2,2,FP,33376.0,43900.0,47765.0,47475.0,27657.0,59319.0,34694.0,36921.0,41257.0,42691.0,36046.0,35252.0,70606.0,26702.0,20324.0,37201.0
A2ADA5,Pusl1 tRNA pseudouridine synthase-like 1,2,,92860.0,111921.0,113536.0,68728.0,79863.0,90575.0,95483.0,60925.0,123150.0,124229.0,77125.0,94217.0,120083.0,85334.0,55909.0,63931.0
O70435,Psma3 Proteasome subunit alpha type-3,2,FP,117785.0,117592.0,104020.0,71250.0,38157.0,99683.0,104241.0,118263.0,198238.0,142560.0,61868.0,117384.0,165945.0,87001.0,69936.0,105251.0
Q08024,Cbfb Core-binding factor subunit beta,1,FP,46720.0,39536.0,47740.0,24863.0,24911.0,32275.0,55182.0,45220.0,88047.0,75166.0,36550.0,52256.0,46688.0,34906.0,42499.0,55945.0
Q8BPT6,Immp2l Mitochondrial inner membrane protease subunit 2,1,FP,27072.0,33226.0,31780.0,54949.0,22693.0,46583.0,38821.0,36520.0,37896.0,36291.0,38428.0,44136.0,38349.0,30309.0,26836.0,36844.0
Q9CQ92,Fis1 Mitochondrial fission 1 protein,1,FP,67449.0,50451.0,48151.0,51168.0,32178.0,52070.0,44561.0,47442.0,76228.0,63586.0,45415.0,61803.0,63233.0,45992.0,35012.0,38310.0
P62897,"Cycs Cytochrome c, somatic",1,FP,112264.0,62878.0,64380.0,76585.0,28178.0,57681.0,38629.0,84874.0,72730.0,109062.0,36619.0,45854.0,146095.0,82577.0,56360.0,55668.0
Q9Z126,Pf4 Platelet factor 4,1,TP,68407.0,149560.0,89014.0,42633.0,42468.0,67934.0,65696.0,85779.0,119501.0,76031.0,56955.0,78652.0,93335.0,50822.0,45424.0,61694.0
Q9QXZ6,Slco1a1 Solute carrier organic anion transporter family member 1A1,2,,166554.0,337521.0,220408.0,173037.0,133970.0,236154.0,47527.0,54990.0,232929.0,171619.0,39643.0,62703.0,52925.0,23192.0,17169.0,22906.0
Q9JJD0,Thap11 THAP domain-containing protein 11,2,FP,93047.0,94792.0,115808.0,100566.0,77499.0,102107.0,97739.0,79748.0,132035.0,109287.0,93801.0,112768.0,125878.0,93049.0,52200.0,80942.0
Q8K3J1,Ndufs8 NADH dehydrogenase,1,FP,90381.0,73929.0,87093.0,70858.0,48840.0,66659.0,69682.0,63393.0,93958.0,90116.0,62060.0,74864.0,106415.0,70998.0,52139.0,71496.0
E9Q557,Dsp Desmoplakin,15,,444811.0,1230061.0,1221519.0,726392.0,439803.0,699914.0,545808.0,820424.0,1381764.0,945612.0,520750.0,1979849.0,3045635.0,1473978.0,608954.0,833146.0
A2ACM0,Rptor Regulatory-associated protein of mTOR,8,,388974.0,365448.0,354137.0,299896.0,216323.0,371457.0,365075.0,308165.0,522248.0,484594.0,358040.0,497001.0,375804.0,325811.0,227724.0,256433.0
Q9DC61,Pmpca Mitochondrial-processing peptidase subunit alpha,2,FP,60984.0,38812.0,34941.0,46830.0,18918.0,40575.0,39720.0,40210.0,41041.0,30227.0,47480.0,53207.0,59473.0,32822.0,27837.0,40439.0
P49182,Serpind1 Heparin cofactor 2,3,,27772.0,37611.0,45385.0,19330.0,14563.0,21235.0,34090.0,25673.0,53562.0,51173.0,18594.0,21457.0,14257.0,21401.0,12616.0,17138.0
P49935,Ctsh Pro-cathepsin H,2,,617911.0,1268626.0,1050296.0,583325.0,602739.0,839260.0,403291.0,254732.0,730087.0,646609.0,102587.0,170543.0,319275.0,248830.0,128057.0,180808.0
G3X9Y6,"Akr1c19 Aldo-keto reductase family 1, member C19",1,,4982.0,4388.0,5787.0,2177.0,2939.0,3335.0,3423.0,2686.0,3230.0,5792.0,1503.0,3753.0,5702.0,3465.0,3073.0,2890.0
Q9D8W7,Ociad2 OCIA domain-containing protein 2,1,,97592.0,131028.0,133215.0,67304.0,66812.0,112664.0,72717.0,52936.0,98946.0,95491.0,74961.0,95649.0,85385.0,53022.0,43906.0,43425.0
A2APT9,Klhdc7a Kelch domain-containing protein 7A,3,,38097.0,41276.0,42681.0,48200.0,25885.0,37165.0,46720.0,38097.0,55773.0,52764.0,55222.0,87667.0,50123.0,43775.0,37011.0,46132.0
Q04736,Yes1 Tyrosine-protein kinase Yes,2,,131807.0,125709.0,129107.0,72013.0,86887.0,124903.0,153426.0,105332.0,219289.0,234027.0,83926.0,131927.0,130490.0,108661.0,84173.0,89172.0
Q9CPX6,Atg3 Ubiquitin-like-conjugating enzyme ATG3,2,,279407.0,292859.0,271418.0,164825.0,138106.0,175722.0,228052.0,196090.0,355835.0,318118.0,194412.0,254772.0,249775.0,182987.0,142607.0,170856.0
Q8VEE0,Rpe Ribulose-phosphate 3-epimerase,1,,44438.0,46411.0,53907.0,29544.0,33790.0,42373.0,58645.0,44694.0,71372.0,66310.0,37534.0,54876.0,60806.0,51302.0,37844.0,47262.0
Q923D2,Blvrb Flavin reductase (NADPH),1,,37584.0,27546.0,36465.0,32562.0,23371.0,28655.0,29011.0,39491.0,51008.0,43538.0,25269.0,32497.0,55973.0,33821.0,27455.0,45985.0
Q7TMF3,Ndufa12 NADH dehydrogenase,1,FP,100147.0,59513.0,90640.0,93222.0,55658.0,102880.0,71794.0,92429.0,115585.0,90185.0,70265.0,101055.0,119870.0,72125.0,76085.0,108556.0
Q642K5,Fau Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived),2,,372174.0,345722.0,634682.0,164184.0,252234.0,343445.0,407177.0,346845.0,652303.0,599996.0,245428.0,269194.0,653954.0,442010.0,346770.0,345992.0
Q91WS0,Cisd1 CDGSH iron-sulfur domain-containing protein 1,1,FP,8973.0,6928.0,9218.0,4536.0,5251.0,10135.0,8870.0,7676.0,7720.0,11210.0,4973.0,6585.0,9592.0,4985.0,5347.0,7023.0
Q3UJD6,Usp19 Ubiquitin carboxyl-terminal hydrolase 19,5,TP,73767.0,61516.0,85334.0,49490.0,44654.0,59880.0,73358.0,63155.0,121556.0,104855.0,59978.0,82964.0,90129.0,72023.0,45741.0,62712.0
Q6P5B5,Fxr2 Fragile X mental retardation syndrome-related protein 2,3,,93526.0,103174.0,109816.0,98950.0,67512.0,113351.0,100018.0,89084.0,150208.0,122360.0,104053.0,128570.0,147452.0,85499.0,69947.0,92785.0
P43006,Slc1a2 Excitatory amino acid transporter 2,2,,34696.0,49206.0,47817.0,57737.0,46072.0,88076.0,40155.0,30686.0,67532.0,51146.0,50572.0,48515.0,98987.0,64443.0,24143.0,25802.0
Q9CZU6,"Cs Citrate synthase, mitochondrial",2,FP,74767.0,78899.0,65245.0,50999.0,31019.0,50047.0,55738.0,47691.0,77074.0,77866.0,64730.0,57197.0,78697.0,49974.0,38516.0,40538.0
Q8BHT7,Rgp1 RAB6A-GEF complex partner protein 2,2,,44714.0,41109.0,60940.0,51739.0,40782.0,66355.0,67526.0,58417.0,101911.0,79279.0,47784.0,59783.0,72695.0,55060.0,41378.0,57906.0
Q7TPD2,Fam185a Protein FAM185A,2,,58507.0,62068.0,105744.0,34841.0,43870.0,63499.0,63640.0,44900.0,96374.0,78578.0,55535.0,69186.0,80022.0,60916.0,39580.0,45207.0
Q60668,Hnrnpd Heterogeneous nuclear ribonucleoprotein D0,1,FP,18586.0,21089.0,34898.0,9485.0,14537.0,15971.0,25249.0,25334.0,43713.0,41450.0,13651.0,17342.0,36893.0,24712.0,17958.0,16730.0
Q9QYJ3,Dnajb1 DnaJ homolog subfamily B member 1,2,FP,72773.0,83534.0,115695.0,48627.0,51534.0,68380.0,112838.0,88275.0,165317.0,143400.0,60407.0,100866.0,121343.0,93622.0,72269.0,88956.0
Q8BWG9,Orai1 Calcium release-activated calcium channel protein 1,1,,12666.0,8316.0,12479.0,9959.0,8896.0,9558.0,11664.0,10152.0,18138.0,14726.0,11111.0,13840.0,11663.0,12143.0,9630.0,10231.0
Q9CQE8,UPF0568 protein C14orf166 homolog,1,FP,9831.0,8084.0,9256.0,6990.0,5192.0,7930.0,6818.0,6779.0,10809.0,8381.0,4801.0,6085.0,9807.0,5499.0,5304.0,7859.0
Q9EQQ2,Yipf5 Protein YIPF5,2,TP,286410.0,321344.0,417369.0,190249.0,163637.0,237973.0,311137.0,277058.0,596794.0,495677.0,299846.0,348821.0,316380.0,234608.0,211566.0,271069.0
O70303,Cideb Cell death activator CIDE-B,2,,53162.0,80796.0,82126.0,40966.0,26757.0,50079.0,45732.0,26430.0,72712.0,60202.0,57263.0,73158.0,68846.0,43809.0,34557.0,33959.0
Q9QZB9,Dctn5 Dynactin subunit 5,1,,99462.0,151909.0,157700.0,82524.0,74420.0,117449.0,160276.0,101651.0,238709.0,206622.0,94886.0,151802.0,126053.0,120119.0,103120.0,95364.0
E9Q7G0,Numa1 Protein Numa1,12,FP,351046.0,364715.0,477844.0,212496.0,277490.0,352914.0,447137.0,362566.0,678915.0,611069.0,326944.0,483628.0,529961.0,468657.0,261561.0,346202.0
Q6NZR5,Skiv2l Superkiller viralicidic activity 2-like (S. cerevisiae),7,,182651.0,186984.0,258498.0,142956.0,148002.0,188587.0,297543.0,223505.0,360724.0,318163.0,156114.0,228881.0,280589.0,236751.0,162039.0,239109.0
P43247,Msh2 DNA mismatch repair protein Msh2,4,FP,56059.0,56904.0,58585.0,50745.0,40223.0,51320.0,60912.0,51760.0,94410.0,82758.0,57960.0,69643.0,74211.0,47219.0,41370.0,49765.0
Q921G9,"Tjp3 Tight junction protein 3, isoform CRA_b",5,,110570.0,108001.0,93111.0,104290.0,72313.0,97910.0,76010.0,72930.0,130125.0,82959.0,93403.0,122771.0,103895.0,80865.0,45224.0,83230.0
Q62351,Tfrc Transferrin receptor protein 1,4,,209041.0,145293.0,204584.0,95598.0,94304.0,157510.0,236462.0,217434.0,504845.0,419304.0,118221.0,180774.0,239563.0,176710.0,133186.0,139564.0
Q9D6Y9,"Gbe1 1,4-alpha-glucan-branching enzyme",4,,183371.0,150562.0,173887.0,106873.0,97568.0,119861.0,105885.0,127654.0,145573.0,162449.0,121312.0,153813.0,172682.0,123080.0,87227.0,118558.0
Q9D0E1,Hnrnpm Heterogeneous nuclear ribonucleoprotein M,4,FP,323805.0,345014.0,411937.0,239041.0,271766.0,338052.0,407146.0,325456.0,682903.0,593381.0,214834.0,379949.0,477986.0,373166.0,211989.0,308391.0
Q8CBE3,Wdr37 WD repeat-containing protein 37,4,FP,102205.0,101087.0,110521.0,99494.0,64199.0,107528.0,103780.0,103943.0,183565.0,145167.0,119455.0,139167.0,130061.0,100519.0,71234.0,98249.0
O88533,Ddc Aromatic-L-amino-acid decarboxylase,2,,22156.0,13485.0,13404.0,18261.0,9923.0,14080.0,12611.0,13686.0,19986.0,16180.0,17749.0,16688.0,23984.0,21000.0,11030.0,14079.0
P97785,Gfra1 GDNF family receptor alpha-1,3,,32426.0,45548.0,54377.0,30412.0,34642.0,42900.0,32338.0,29142.0,84484.0,69875.0,8204.0,12291.0,15908.0,13506.0,6906.0,9912.0
Q9JI99,Sgpp1 Sphingosine-1-phosphate phosphatase 1,2,TP,88892.0,74558.0,92500.0,52309.0,48567.0,56414.0,76880.0,60071.0,129777.0,109208.0,75847.0,100225.0,68193.0,67406.0,57170.0,53806.0
Q9CZ57,Nsun4 5-methylcytosine rRNA methyltransferase NSUN4,2,FP,96495.0,86500.0,105368.0,71948.0,63055.0,95716.0,94596.0,71805.0,134750.0,111458.0,74433.0,127092.0,101377.0,81372.0,67019.0,84451.0
Q9D0M1,Prpsap1 Phosphoribosyl pyrophosphate synthase-associated protein 1,2,,114891.0,97662.0,86678.0,56233.0,61971.0,61793.0,92598.0,79617.0,102517.0,100360.0,70128.0,92319.0,106220.0,84952.0,55391.0,90781.0
O55125,Nipsnap1 Protein NipSnap homolog 1,2,,89894.0,66789.0,73600.0,66773.0,58636.0,75634.0,66266.0,64203.0,76550.0,66637.0,60449.0,76413.0,118840.0,67099.0,53154.0,71579.0
O35083,Agpat1 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,1,TP,10532.0,12133.0,8317.0,10893.0,6034.0,8981.0,10738.0,10232.0,16779.0,16827.0,12195.0,13807.0,12431.0,9215.0,6117.0,9899.0
Q8C407,Yipf4 Protein YIPF4,2,,83673.0,92987.0,100330.0,58510.0,56356.0,82226.0,124497.0,91947.0,188492.0,171205.0,80038.0,104673.0,107409.0,74486.0,72473.0,76955.0
Q8R0J2,Mpdu1 Mannose-P-dolichol utilization defect 1 protein,2,,184349.0,186376.0,202461.0,132773.0,107587.0,153027.0,173664.0,121017.0,254000.0,196678.0,159328.0,213141.0,189241.0,164309.0,98789.0,145946.0
Q9CRC0,Vkorc1 Vitamin K epoxide reductase complex subunit 1,1,TP,81105.0,75176.0,63570.0,56207.0,52580.0,60629.0,70265.0,56188.0,98831.0,75387.0,63897.0,91201.0,66735.0,72439.0,46423.0,57620.0
Q78XF5,Ostc Oligosaccharyltransferase complex subunit OSTC,1,TP,617636.0,767064.0,919920.0,410937.0,527035.0,784439.0,1113470.0,666892.0,1371627.0,1283299.0,566236.0,717857.0,958756.0,675775.0,621041.0,708046.0
Q9CR70,Lage3 EKC/KEOPS complex subunit Lage3,1,FP,29439.0,18131.0,20455.0,13180.0,19694.0,16938.0,25027.0,27291.0,43611.0,32210.0,17861.0,29007.0,23938.0,26647.0,20758.0,24108.0
B1ASP2,Jak1 Tyrosine-protein kinase,6,,258893.0,282259.0,311554.0,184041.0,148113.0,227280.0,211190.0,263690.0,528192.0,483329.0,258901.0,324896.0,294537.0,241860.0,206449.0,230143.0
Q6ZQB6,Ppip5k2 Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,3,,91571.0,112665.0,87745.0,76015.0,66574.0,97623.0,120701.0,81570.0,169872.0,165413.0,69443.0,103906.0,111033.0,88235.0,67498.0,91950.0
Q91YR7,Prpf6 Pre-mRNA-processing factor 6,5,FP,62034.0,72200.0,97769.0,73277.0,51470.0,90566.0,89637.0,64472.0,139243.0,125991.0,63924.0,80507.0,110868.0,79160.0,50388.0,70677.0
P40142,Tkt Transketolase,2,,162969.0,140141.0,145621.0,138863.0,55450.0,101911.0,79358.0,131517.0,119540.0,144917.0,83335.0,108023.0,140582.0,79506.0,60701.0,91302.0
Q8CIN4,Pak2 Serine/threonine-protein kinase PAK 2,1,FP,4929.0,6217.0,6660.0,2831.0,4104.0,3619.0,3696.0,2961.0,8628.0,7899.0,2930.0,3527.0,6114.0,3971.0,2050.0,2124.0
F7C846,Mtx1 Metaxin-1,4,,61554.0,69526.0,75161.0,70964.0,42949.0,74481.0,60678.0,62236.0,99195.0,80935.0,59245.0,87588.0,101978.0,70442.0,43390.0,54835.0
Q8BP48,Metap1 Methionine aminopeptidase 1,2,,26372.0,30102.0,33454.0,20924.0,18760.0,25522.0,38077.0,23813.0,46762.0,44600.0,19445.0,24959.0,32192.0,26360.0,19329.0,32188.0
Q9JJ06,C1galt1 Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1,2,,96108.0,164656.0,143956.0,50179.0,53178.0,79010.0,73827.0,49299.0,115708.0,120116.0,32043.0,45281.0,44979.0,38979.0,29287.0,38506.0
P40336,Vps26a Vacuolar protein sorting-associated protein 26A,2,,35565.0,39947.0,41438.0,26247.0,22526.0,33133.0,43643.0,31107.0,60875.0,55485.0,26903.0,41647.0,49584.0,34339.0,22895.0,38652.0
Q4KL35,Magix PDZ domain-containing protein MAGIX,1,,44601.0,43855.0,50390.0,42809.0,34018.0,38769.0,30917.0,23983.0,40838.0,41799.0,39842.0,52059.0,50823.0,43555.0,23525.0,30151.0
P23589,"Ca5a Carbonic anhydrase 5A, mitochondrial",2,FP,54060.0,50075.0,52797.0,31641.0,27041.0,34909.0,31749.0,29920.0,56265.0,46636.0,22651.0,42294.0,41677.0,36832.0,18671.0,26404.0
Q497J1,Tmem86b Lysoplasmalogenase,2,,82024.0,75425.0,110434.0,51712.0,56907.0,92802.0,130465.0,90461.0,161074.0,138790.0,71234.0,81511.0,100776.0,71891.0,63893.0,100226.0
Q921L3,Tmco1 Calcium load-activated calcium channel,1,TP,118458.0,108982.0,149516.0,97283.0,96380.0,152857.0,171794.0,119125.0,178522.0,174203.0,100651.0,126130.0,172790.0,135590.0,102485.0,155960.0
Q8BX90,Fndc3a Fibronectin type-III domain-containing protein 3A,5,,102247.0,111001.0,132195.0,57456.0,60025.0,97323.0,125907.0,109632.0,182903.0,174032.0,92163.0,134133.0,130387.0,92563.0,83047.0,100788.0
B9EJ86,Osbpl8 Oxysterol-binding protein-related protein 8,4,TP,147091.0,148047.0,171274.0,130072.0,97819.0,133579.0,124052.0,110550.0,182727.0,154474.0,169711.0,181271.0,171608.0,118419.0,79225.0,108658.0
O35239,Ptpn9 Tyrosine-protein phosphatase non-receptor type 9,4,,144007.0,150112.0,137484.0,135767.0,89401.0,162515.0,190085.0,153939.0,245744.0,239717.0,146273.0,178612.0,136784.0,126015.0,112589.0,120987.0
Q922P9,Glyr1 Putative oxidoreductase GLYR1,2,FP,25097.0,27157.0,26586.0,13904.0,18837.0,28145.0,25105.0,20085.0,39578.0,32200.0,23187.0,35139.0,27072.0,28818.0,16752.0,22847.0
Q3V384,Lace1 Lactation elevated protein 1,3,FP,377926.0,328242.0,304946.0,324241.0,212486.0,371529.0,276173.0,223803.0,357409.0,327296.0,289893.0,375234.0,352540.0,253194.0,188928.0,211887.0
P16294,F9 Coagulation factor IX,3,TP,56270.0,57690.0,64152.0,41455.0,32531.0,64184.0,38220.0,27939.0,101112.0,67905.0,16763.0,25155.0,35747.0,26109.0,15516.0,16770.0
Q6GQS1,Slc25a23 Calcium-binding mitochondrial carrier protein SCaMC-3,2,FP,45819.0,42419.0,54954.0,38325.0,33112.0,49779.0,54118.0,37895.0,73626.0,47369.0,40130.0,70706.0,64357.0,53287.0,33830.0,43046.0
Q9JII5,Dazap1 DAZ-associated protein 1,2,FP,458225.0,377999.0,557754.0,195861.0,417806.0,406345.0,660957.0,507629.0,975738.0,707959.0,298635.0,492105.0,730692.0,604355.0,338175.0,550032.0
Q9D4F2,Plpp6 Phospholipid phosphatase 6,1,TP,47079.0,35067.0,40012.0,35831.0,22096.0,25330.0,46210.0,37979.0,64142.0,50383.0,51172.0,55562.0,36016.0,34166.0,23771.0,37060.0
P52623,Uck1 Uridine-cytidine kinase 1,2,,48855.0,83813.0,54235.0,61811.0,31425.0,71375.0,47371.0,30071.0,82977.0,57974.0,62627.0,122722.0,62585.0,61306.0,33818.0,30040.0
Q9Z2U1,Psma5 Proteasome subunit alpha type-5,1,FP,22145.0,26278.0,18245.0,33034.0,5203.0,30330.0,32729.0,36759.0,56827.0,42813.0,16588.0,26466.0,61158.0,24085.0,17955.0,31078.0
Q5I012,Slc38a10 Putative sodium-coupled neutral amino acid transporter 10,5,,202674.0,249024.0,367281.0,103646.0,110058.0,193919.0,145915.0,101269.0,400773.0,335019.0,70064.0,79423.0,78008.0,66431.0,54795.0,64818.0
Q9D0R2,"Tars Threonine--tRNA ligase, cytoplasmic",3,,157745.0,143408.0,121302.0,127734.0,60551.0,151163.0,121052.0,141102.0,166870.0,152263.0,106576.0,179127.0,202366.0,103314.0,85926.0,180801.0
G3X9Q6,Larp4 La-related protein 4,3,,17113.0,18076.0,20224.0,16768.0,10595.0,18608.0,22388.0,18110.0,39461.0,32957.0,18285.0,28198.0,21360.0,26549.0,16647.0,16680.0
Q9D0F9,Pgm1 Phosphoglucomutase-1,2,,68563.0,61861.0,47422.0,58779.0,28088.0,61180.0,41924.0,59360.0,68546.0,55324.0,44351.0,58803.0,83407.0,32111.0,32474.0,57423.0
