ID #,Uniprot Accession,Entrez ID,Protein Names,Gene Names,Log2 SILAC Ratio (Mito/Negative Control) Rep1,Rep1 Unique Quantified Peptide Count,Log2 SILAC Ratio (Mito/Negative Control) Rep2,Rep2 Unique Quantified Peptide Count,GOCC annotation,MitoCarta FDR,mito,evidence for mito,matrix,IMS,OMM,False-positive,Note
5106,Q9HC36,55178,RNA methyltransferase-like protein 1,HC90;RNMTL1,2.824796927,21,2.587763726,21,mitochondrion,0.09,1,GOCC; MitoCarta,0,0,0,0,-
1061,E7ESL0;Q9NWU5;A6NGJ8;Q9NWU5-2,29093,"39S ribosomal protein L22, mitochondrial;39S ribosomal protein L25, mitochondrial;cDNA FLJ55384, highly similar to Homo sapiens mitochondrial ribosomal protein L22 (MRPL22), transcript variant 1, mRNA;Putative uncharacterized protein MRPL22",HSPC158;MRPL22;MRPL25;RPML25,2.824341324,12,2.898011486,14,mitochondrion | ribosome | intracellular | large ribosomal subunit,0,1,GOCC; MitoCarta,1,0,0,0,-
4015,Q86U28,122961,"HESB-like domain-containing protein 1;Iron-sulfur cluster assembly 2 homolog, mitochondrial",HBLD1;ISCA2,2.819239471,5,2.418817869,7,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
3671,Q5JRX3;Q5JRX3-2;E9PDX6;C9JSL2;E9PDX7;E7ES23,10531,"Pitrilysin metalloproteinase 1;Presequence protease, mitochondrial;Putative uncharacterized protein PITRM1",KIAA1104;MP1;PITRM1,2.818539917,55,2.823514643,61,mitochondrion | nucleus | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
4774,Q9BRJ2,84311,"39S ribosomal protein L45, mitochondrial",MRPL45,2.81206643,19,2.638441759,20,mitochondrion | ribosome | mitochondrial inner membrane presequence translocase complex,0,1,GOCC; MitoCarta,1,0,0,0,-
4838,Q9BV79;Q9BV79-2,51102,"Nuclear receptor-binding factor 1;Trans-2-enoyl-CoA reductase, mitochondrial",CGI-63;MECR;NBRF1,2.811823109,9,2.563077546,12,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
2496,P20674,9377,"Cytochrome c oxidase polypeptide Va;Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,2.809495962,10,2.862312051,8,mitochondrion | mitochondrial inner membrane | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2882,P51649;G5E949;F5H328;C9J8Q5,7915,"Aldehyde dehydrogenase family 5 member A1;NAD(+)-dependent succinic semialdehyde dehydrogenase;Succinate-semialdehyde dehydrogenase, mitochondrial;Putative uncharacterized protein ALDH5A1",ALDH5A1;SSADH,2.807300677,18,2.912745418,19,mitochondrion | soluble fraction,0,1,GOCC; MitoCarta,1,0,0,0,-
5643,Q9Y3D9,51649,"28S ribosomal protein S23, mitochondrial",CGI-138;HSPC329;MRPS23,2.806188209,11,2.697470122,13,mitochondrion | ribosome,0.029,1,GOCC; MitoCarta,1,0,0,0,-
3019,P61604;B8ZZL8,3336,"10 kDa chaperonin;10 kDa heat shock protein, mitochondrial;Chaperonin 10;Early-pregnancy factor;Heat shock 10kDa protein 1 (Chaperonin 10), isoform CRA_b;Putative uncharacterized protein HSPE1",HSPE1;hCG_21429,2.800204171,15,3.062987675,21,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
3176,Q02218;E9PCR7;E9PDF2;Q02218-2;F5H801;E9PFG7,4967,"2-oxoglutarate dehydrogenase complex component E1;2-oxoglutarate dehydrogenase, mitochondrial;Alpha-ketoglutarate dehydrogenase",OGDH,2.790550342,48,2.828332939,49,mitochondrion | mitochondrial membrane | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
2462,P17568,4713,Cell adhesion protein SQM1;Complex I-B18;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7;NADH-ubiquinone oxidoreductase B18 subunit,NDUFB7,2.788903023,5,2.667820035,5,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,1,0,0,0,part of foot part of Complex I. probably touches matrix.
2199,P00390;P00390-2;C8KIL8;C8KIL9;C8KIM0,2936,"Glutathione reductase, mitochondrial;Glutathion reductase delta8 alternative splicing variant;Glutathion reductase delta9 alternative splicing varian;Glutathion reductase delta8+9 alternative splicing variant",GLUR;GRD1;GSR,2.787803764,14,2.589850333,13,cytosol | mitochondrion | soluble fraction | external side of plasma membrane | cytoplasm,0,1,GOCC; MitoCarta,0,0,0,0,-
1354,P00367;F5GYQ4;F8WA20;B4DGN5;B3KV55;P49448,2746,"Glutamate dehydrogenase 1, mitochondrial;cDNA FLJ55203, highly similar to Glutamate dehydrogenase 1, mitochondrial (EC 1.4.1.3);cDNA FLJ16138 fis, clone BRALZ2017531, highly similar to Glutamate dehydrogenase 1, mitochondrial (EC 1.4.1.3);Glutamate dehydrogenase 1, isoform CRA_a;Glutamate dehydrogenase 2, mitochondrial",GLUD;GLUD1;hCG_1993805;GLUD2;GLUDP1,2.786566095,31,2.759921021,32,mitochondrion | mitochondrial matrix | cytoplasm,0.029,1,GOCC; MitoCarta,1,0,0,0,-
3121,P80404,18,"(S)-3-amino-2-methylpropionate transaminase;4-aminobutyrate aminotransferase, mitochondrial;GABA aminotransferase;Gamma-amino-N-butyrate transaminase;L-AIBAT",ABAT;GABAT,2.782046474,4,2.532626085,5,4-aminobutyrate transaminase complex | synaptosome | mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
3279,Q13011,1891,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",ECH1,2.780997221,18,2.939207005,16,mitochondrion | peroxisome,0,1,GOCC; MitoCarta,0,0,0,0,-
4146,Q8N0X4;Q8N0X4-2;B4DU60,171425,"Citrate lyase subunit beta-like protein, mitochondrial;cDNA FLJ51306, highly similar to Homo sapiens citrate lyase beta like (CLYBL), transcript variant 2, mRNA",CLB;CLYBL,2.77720804,7,2.495770422,4,citrate lyase complex | mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
921,D6R9U0;Q9BRQ6;D6RIB4;H0Y922,84303,Coiled-coil-helix-coiled-coil-helix domain-containing protein 6,CHCHD6,2.77401964,13,2.609916253,11,-,0.141,1,literature (PubMed: 22228767),0,0,0,0,-
2541,P23786,1376,"Carnitine O-palmitoyltransferase 2, mitochondrial;Carnitine palmitoyltransferase II",CPT1;CPT2,2.773880854,17,2.595835248,22,mitochondrion | mitochondrial inner membrane | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
1472,Q8NE22;F5H713,133383,Uncharacterized protein C5orf35,C5orf35,2.76946048,4,2.857266816,3,-,-,0,-,0,0,0,0,-
5238,Q9NVS2;Q9NVS2-2;Q5QPA5;Q5QPA4,55168,"28S ribosomal protein S18-3, mitochondrial;28S ribosomal protein S18a, mitochondrial;Mitochondrial ribosomal protein S18A;cDNA FLJ52919, highly similar to 28S ribosomal protein S18a, mitochondrial;Mitochondrial ribosomal protein S18A, isoform CRA_b",MRPS18A;RP1-261G23.2-002;hCG_19012;RP1-261G23.2-001,2.767175485,13,2.710973209,14,mitochondrion | ribosome | intracellular | mitochondrial small ribosomal subunit,0,1,GOCC; MitoCarta,1,0,0,0,-
4241,Q8NE62,55349,"Choline dehydrogenase, mitochondrial",CHDH,2.762678538,8,2.448235246,13,mitochondrion | mitochondrial inner membrane,0.029,1,GOCC; MitoCarta,0,0,0,0,-
2114,O94925,2744,"Glutaminase kidney isoform, mitochondrial;K-glutaminase;L-glutamine amidohydrolase",GLS;GLS1;KIAA0838,2.760326728,4,2.587828305,5,mitochondrion,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4573,Q96HJ9,154791,UPF0562 protein C7orf55,C7orf55;HSPC268,2.758672566,3,2.693474454,3,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
5302,Q9NYK5-2;Q9NYK5;C9JG87,54148,"39S ribosomal protein L39, mitochondrial;39S ribosomal protein L5, mitochondrial;Putative uncharacterized protein MRPL39",C21orf92;MRPL39;MRPL5;MSTP003;PRED22;RPML5,2.753248208,21,2.620245478,20,mitochondrion | ribosome | mitochondrial ribosome,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4368,Q8WWV3;Q8WWV3-2;G3V1R2;Q8WWV3-3,84816,"NOGO-interacting mitochondrial protein;Reticulon-4-interacting protein 1, mitochondrial",NIMP;RTN4IP1,2.75206507,7,2.535128864,7,mitochondrion,0,1,GOCC; MitoCarta,0,0,0,0,-
4740,Q99797,4285,Mitochondrial intermediate peptidase,MIP;MIPEP,2.751473138,35,2.808260528,39,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
1893,O43181;H0Y9M8,4724,"Complex I-18 kDa;Complex I-AQDQ;NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial;NADH-ubiquinone oxidoreductase 18 kDa subunit",NDUFS4,2.750288543,4,2.727773942,6,mitochondrion | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2090,O76031;Q9H072;H0YN08,10845,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial;Putative uncharacterized protein DKFZp586J151",CLPX;DKFZp586J151,2.750288543,36,2.594185976,44,mitochondrial nucleoid | mitochondrion | mitochondrial endopeptidase Clp complex | mitochondrial inner membrane,0,1,GOCC; MitoCarta,1,0,0,0,-
1652,P82650;G5E9V5;G5E9W7,56945,"28S ribosomal protein S22, mitochondrial",C3orf5;GK002;MRPS22;RPMS22,2.749808788,25,2.753122573,24,mitochondrion | ribosome | mitochondrial ribosome | mitochondrial small ribosomal subunit,0,1,GOCC; MitoCarta,1,0,0,0,-
2130,O95169;Q5W145;Q5W143;E9PQ68;E9PME4,4714,"Complex I-ASHI;NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial;NADH-ubiquinone oxidoreductase ASHI subunit;NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 8, 19kDa;NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 8, 19kDa, isoform CRA_a;cDNA FLJ52503, highly similar to NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3) (NADH-ubiquinone oxidoreductase ASHI subunit) (Complex I-ASHI) (CI-ASHI)",NDUFB8;hCG_24658;RP11-411B6.5-006;RP11-411B6.5-003,2.749215928,3,2.727480872,3,mitochondrion | respiratory chain | integral to membrane | endoplasmic reticulum | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2613,P30084,1892,"Enoyl-CoA hydratase 1;Enoyl-CoA hydratase, mitochondrial;Short-chain enoyl-CoA hydratase",ECHS1,2.745200664,21,2.929574274,19,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
2342,P0C7P0,284106,"CDGSH iron sulfur domain-containing protein 3, mitochondrial;MitoNEET-related protein 2",CISD3,2.744124258,5,2.450391511,6,mitochondrion,-,1,GOCC,0,0,0,0,-
2025,O75306;B7Z9L2,4720,"Complex I-49kD;NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial;NADH-ubiquinone oxidoreductase 49 kDa subunit;cDNA, FLJ78876, highly similar to NADH-ubiquinone oxidoreductase 49 kDa subunit, mitochondrial (EC 1.6.5.3)",NDUFS2,2.741514893,30,2.599256289,30,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2716,P40939,3030,"78 kDa gastrin-binding protein;Long chain 3-hydroxyacyl-CoA dehydrogenase;Long-chain enoyl-CoA hydratase;TP-alpha;Trifunctional enzyme subunit alpha, mitochondrial",HADH;HADHA,2.735769022,56,2.458160459,54,mitochondrial nucleoid | mitochondrion | mitochondrial inner membrane | fatty acid beta-oxidation multienzyme complex | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
5639,Q9Y3D3;B4E032;A6ND22,51021,"28S ribosomal protein S16, mitochondrial;cDNA FLJ58442, highly similar to 28S ribosomal protein S16, mitochondrial (S16mt);Putative uncharacterized protein MRPS16",CGI-132;MRPS16;RPMS16,2.734057911,8,2.65252663,8,mitochondrion | ribosome | intracellular | mitochondrial small ribosomal subunit,0.028,1,GOCC; MitoCarta,1,0,0,0,-
5722,Q9Y676;Q5STN0;B4DFG6,28973,"28S ribosomal protein S18-2, mitochondrial;28S ribosomal protein S18b, mitochondrial;Mitochondrial ribosomal protein S18B;Putative uncharacterized protein ENSP00000365691;cDNA FLJ54285, highly similar to 28S ribosomal protein S18b, mitochondrial",C6orf14;HSPC183;MRPS18B;PTD017;DADB-129D20.6-003;DAMA-178G23.8-003;DAMC-83F13.5-003;DAQB-47P19.5-003;DASS-182C6.3-003;XXbac-BCX48F10.3-003;XXbac-BPG249D20.2-003,2.733315798,16,2.645428993,17,mitochondrion | ribosome | intracellular | mitochondrial small ribosomal subunit,0.064,1,GOCC; MitoCarta,1,0,0,0,-
57,C9JRZ6;A4D1N4;Q9NX63;F8WAR4;G3V1K1,54927,"Putative uncharacterized protein CHCHD3;Coiled-coil-helix-coiled-coil-helix domain containing 3;Coiled-coil-helix-coiled-coil-helix domain containing 3, isoform CRA_d;Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial",CHCHD3;hCG_2014841;tcag7.1158,2.72859732,17,2.647661084,19,mitochondrion,0,1,GOCC; MitoCarta,0,1,0,0,-
4739,Q99766;Q8WXQ4,27109,"ATP synthase subunit s, mitochondrial;ATP synthase-coupling factor B;Mitochondrial ATP synthase regulatory component factor B;ATP synthase coupling factor B-like 1",ATP5S;ATPW,2.727135753,5,2.642737629,4,"proton-transporting ATP synthase complex, coupling factor F(o) | mitochondrion | mitochondrial inner membrane | membrane",0.204,1,GOCC; MitoCarta,0,0,0,0,-
3531,Q16134;C9JT69,2110,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial;Electron-transferring-flavoprotein dehydrogenase;Putative uncharacterized protein ETFDH",ETFDH,2.7245529,13,2.943351764,19,mitochondrion | mitochondrial inner membrane | mitochondrial membrane | membrane | integral to mitochondrial inner membrane,0,1,GOCC; MitoCarta,1,0,0,0,-
84,A6NCI0;Q9Y6G3,28977,"Mitochondrial ribosomal protein L42, isoform CRA_e;Putative uncharacterized protein MRPL42;28S ribosomal protein S32, mitochondrial;39S ribosomal protein L31, mitochondrial;39S ribosomal protein L42, mitochondrial",hCG_1647154;MRPL42;HSPC204;MRPL31;MRPS32;PTD007;RPML31,2.723460973,5,2.852006724,6,mitochondrion | ribosome | mitochondrial small ribosomal subunit,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4530,Q96ER9;Q96ER9-2,79714,Coiled-coil domain-containing protein 51,CCDC51,2.718681258,12,2.552770419,14,mitochondrion | integral to membrane | membrane,0.029,1,GOCC; MitoCarta,0,0,0,0,-
1724,H0YIV9;O43716;F8VRU3,283459,GatC-like protein;Protein 15E1.2,15E1.2;GATC,2.714608905,5,2.727363627,4,mitochondrion | cellular_component,0.059,1,GOCC; MitoCarta,0,0,0,0,-
4733,Q99714;Q99714-2;Q5H928,3028,17-beta-hydroxysteroid dehydrogenase 10;3-hydroxy-2-methylbutyryl-CoA dehydrogenase;3-hydroxyacyl-CoA dehydrogenase type II;3-hydroxyacyl-CoA dehydrogenase type-2;Endoplasmic reticulum-associated amyloid beta-peptide-binding protein;Mitochondrial ribonuclease P protein 2;Short-chain type dehydrogenase/reductase XH98G2;Type II HADH;Hydroxysteroid (17-beta) dehydrogenase 10,ERAB;HADH2;HSD17B10;MRPP2;SCHAD;XH98G2;RP3-339A18.2-004,2.708928882,19,2.549237214,18,mitochondrion | plasma membrane | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
5203,Q9NUB1;Q9NUB1-2;F8W7Y1;Q6ZV30;F5H6F4;E9PC79,84532,"Acetate--CoA ligase 2;Acetyl-CoA synthetase 2;Acetyl-coenzyme A synthetase 2-like, mitochondrial;Acyl-CoA synthetase short-chain family member 1;cDNA FLJ43068 fis, clone BRTHA3008778, moderately similar to Acetyl-coenzyme A synthetase (EC 6.2.1.1)",ACAS2L;ACSS1;KIAA1846,2.706574979,13,2.629037628,19,mitochondrion | mitochondrial matrix,0.029,1,GOCC; MitoCarta,1,0,0,0,-
2412,P13804;B4DT43;H0YLU7;H0YNX6;H0YK49;H0YKF0;H0YL12,2108,"Electron transfer flavoprotein subunit alpha, mitochondrial;cDNA FLJ50859, highly similar to Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA,2.706109556,17,2.619487561,19,mitochondrion | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
4065,Q86YH6;B4DKU5;Q86YH6-2,57107,"Candidate tumor suppressor protein;Decaprenyl pyrophosphate synthase subunit 2;Decaprenyl-diphosphate synthase subunit 2;cDNA FLJ56514, highly similar to Decaprenyl-diphosphate synthase subunit 2 (EC 2.5.1.-)",C6orf210;DLP1;PDSS2,2.706051368,15,2.353113581,13,mitochondrion,0.11,1,GOCC; MitoCarta,0,0,0,0,-
2624,P31040;E9PBJ5;D6RFM5;E9PEF8,6389,"Flavoprotein subunit of complex II;Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDH2;SDHA;SDHF,2.700395905,30,2.644083939,36,mitochondrial respiratory chain complex II | mitochondrion | mitochondrial inner membrane | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
5345,Q9P0J1,54704,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial;Protein phosphatase 2C;Pyruvate dehydrogenase phosphatase catalytic subunit 1",PDP;PDP1;PPM2C,2.696505857,16,2.675801349,14,mitochondrion | protein serine/threonine phosphatase complex | mitochondrial matrix,0.042,1,GOCC; MitoCarta,1,0,0,0,-
4987,Q9H2K0,219402,"Translation initiation factor IF-3, mitochondrial",DC38;MTIF3,2.687309481,6,2.444222183,4,mitochondrion,0.467,1,GOCC; MitoCarta,0,0,0,0,-
2547,P24539;Q5QNZ2,515,"ATP synthase subunit b, mitochondrial;ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1",ATP5F1;RP11-552M11.5-005,2.678528667,17,2.544431437,17,"mitochondrion | mitochondrial inner membrane | membrane | mitochondrial matrix | mitochondrial proton-transporting ATP synthase complex | mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",0,1,GOCC; MitoCarta,1,0,0,0,-
1286,O75964;E9PN17,10632,"ATP synthase subunit g, mitochondrial",ATP5L,2.673865274,5,2.276815555,6,"mitochondrion | mitochondrial inner membrane | membrane | mitochondrial proton-transporting ATP synthase complex | mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",0.029,1,GOCC; MitoCarta,0,0,0,0,-
4903,Q9BYT8;F8W713;E9PCB6;H0YAK4,57486,"Angiotensin-binding protein;Microsomal endopeptidase;Mitochondrial oligopeptidase M;Neurolysin, mitochondrial;Neurotensin endopeptidase",AGTBP;KIAA1226;NLN,2.668679256,24,2.88738186,25,mitochondrion | mitochondrial intermembrane space | cytoplasm,0,1,GOCC; MitoCarta,1,1,0,0,-
4385,Q92506,7923,17-beta-hydroxysteroid dehydrogenase 8;3-oxoacyl-[acyl-carrier-protein] reductase;Estradiol 17-beta-dehydrogenase 8;Protein Ke6;Really interesting new gene 2 protein;Testosterone 17-beta-dehydrogenase 8,FABGL;HKE6;HSD17B8;RING2,2.663983865,9,2.536958506,9,mitochondrial envelope | mitochondrion | plasma membrane | mitochondrial matrix | membrane fraction,0,1,GOCC; MitoCarta,1,0,0,0,-
764,C9JJ19;P82930,65993,"Putative uncharacterized protein MRPS34;28S ribosomal protein S34, mitochondrial",MRPS34,2.659213034,22,2.575028289,22,mitochondrion | ribosome,0.01,1,GOCC; MitoCarta,1,0,0,0,-
1016,E7EPT4;P19404,4729,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial;NADH-ubiquinone oxidoreductase 24 kDa subunit",NDUFV2,2.655029343,12,2.449278238,12,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
3124,P82663;B4DFJ5;E7EPW2;B4DQG6,64432,"28S ribosomal protein S25, mitochondrial;cDNA FLJ59193, highly similar to Mitochondrial 28S ribosomal protein S25;cDNA FLJ54123, moderately similar to Mitochondrial 28S ribosomal protein S25",MRPS25;RPMS25,2.654396219,14,2.597995724,14,mitochondrion | ribosome | mitochondrial small ribosomal subunit,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4781,Q9BRT2;Q5TAQ0,84300,Breast cancer-associated protein SGA-81M;Uncharacterized protein C6orf125;OTTHUMP00000016217,C6orf125;RP11-6B20.2-002,2.653762816,7,2.652217867,6,mitochondrion,0.353,1,GOCC; MitoCarta,1,0,0,0,-
3706,Q5SXM8;Q5SXM7,728489,DNL-type zinc finger protein;Chromosome 9 open reading frame 151,C9orf151;DNLZ;RP11-413M3.2-002,2.652102585,3,2.433146325,3,mitochondrion,-,1,GOCC,0,0,0,0,-
4583,Q96I99;Q96I99-2;E9PDQ8;F5H4S7;H0Y852,8801,"GTP-specific succinyl-CoA synthetase subunit beta;Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial;Succinyl-CoA synthetase beta-G chain",SUCLG2,2.650138028,23,2.620855732,25,mitochondrion,0,1,GOCC; MitoCarta,1,0,0,0,-
5596,Q9Y2R0,28958,Coiled-coil domain-containing protein 56,CCDC56;HSPC009,2.645047976,4,2.635654023,4,mitochondrion | integral to membrane | membrane,0.15,1,GOCC,0,0,0,0,-
5107,Q9HC38;Q9HC38-2;E7EMY5;B7Z403,51031,Glyoxalase domain-containing protein 4;cDNA FLJ55095,C17orf25;CGI-150;GLOD4;My027,2.641370769,9,2.574007189,4,mitochondrion,0.064,1,GOCC; MitoCarta,0,0,0,0,-
3675,Q5JTZ9,57505,"Alanine--tRNA ligase;Alanyl-tRNA synthetase-like;Probable alanyl-tRNA synthetase, mitochondrial",AARS2;AARSL;KIAA1270,2.640822945,41,2.627174559,43,mitochondrion | mitochondrial matrix | cytoplasm,0.029,1,GOCC; MitoCarta,1,0,0,0,-
3133,P82933,64965,"28S ribosomal protein S9, mitochondrial",MRPS9;RPMS9,2.639391534,28,2.535329792,31,mitochondrion | ribosome | intracellular | mitochondrial small ribosomal subunit,0.029,1,GOCC; MitoCarta,1,0,0,0,-
1750,O00217;E9PPW7;E9PKH6;F8W9K7;E9PN51,4728,"Complex I-23kD;NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial;NADH-ubiquinone oxidoreductase 23 kDa subunit;TYKY subunit",NDUFS8,2.636066401,11,2.460231404,10,mitochondrion | respiratory chain | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
4901,Q9BYN8,64949,"28S ribosomal protein S13, mitochondrial;28S ribosomal protein S26, mitochondrial",C20orf193;MRPS26;RPMS13,2.635638764,15,2.589592359,17,mitochondrion | ribosome | mitochondrial small ribosomal subunit,0.029,1,GOCC; MitoCarta,1,0,0,0,-
4864,Q9BW91;Q9BW91-2;D6RAW2,53343,"Adenosine diphosphoribose pyrophosphatase;ADP-ribose diphosphatase;ADP-ribose phosphohydrolase;ADP-ribose pyrophosphatase, mitochondrial;Nucleoside diphosphate-linked moiety X motif 9",NUDT10;NUDT9;PSEC0099;UNQ3012/PRO9771,2.632549906,4,2.228121418,3,mitochondrion | intracellular,0.198,1,GOCC,0,0,0,0,-
5191,Q9NSE4;F6SBX2,55699,"Isoleucine--tRNA ligase;Isoleucyl-tRNA synthetase, mitochondrial",IARS2,2.631692416,52,2.566402284,55,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
2024,O75251;C9JKS5;F5GXJ1;B3KRI2;F5H5N1,374291,"Complex I-20kD;NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial;NADH-ubiquinone oxidoreductase 20 kDa subunit;PSST subunit;Putative uncharacterized protein NDUFS7;cDNA FLJ34304 fis, clone FEBRA2007880, highly similar to NADH-ubiquinone oxidoreductase 20 kDa subunit, mitochondrial (EC 1.6.5.3)",NDUFS7,2.629975907,10,2.489562108,10,mitochondrion | respiratory chain | mitochondrial respiratory chain complex I,0,1,GOCC; MitoCarta,0,0,0,0,-
4941,Q9GZT8;Q9GZT8-2;Q6X735;Q6X734;E7EXA3,60491,Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein;NIF3-like protein 1;NIF3L1 isoform beta;NIF3L1 isoform gamma,ALS2CR1;MDS015;My018;NIF3L1,2.629301005,10,2.247109937,9,mitochondrion | cytoplasm,0.053,1,GOCC; MitoCarta,0,0,0,1,-
3830,Q6L8Q7;Q6L8Q7-2;F6T1Q0,201626,"2,5-phosphodiesterase 12",PDE12,2.62653675,21,2.628305247,28,mitochondrion,0.053,1,GOCC; MitoCarta,0,0,0,0,-
2904,P52758;H0YB34;H0YBX3;E5RI71,10247,14.5 kDa translational inhibitor protein;Ribonuclease UK114;UK114 antigen homolog,HRSP12;PSP,2.624844872,3,2.082735339,4,mitochondrion | nucleus | cytoplasm,0.042,1,GOCC; MitoCarta,0,0,0,0,-
4561,Q96GW9;B4DVV7,92935,"Methionine--tRNA ligase 2;Methionyl-tRNA synthetase, mitochondrial;Mitochondrial methionine--tRNA ligase;cDNA FLJ51339, highly similar to Methionyl-tRNA synthetase, mitochondrial (EC 6.1.1.10)",MARS2,2.618212064,24,2.553189412,25,mitochondrion | mitochondrial matrix | cytoplasm,0,1,GOCC; MitoCarta,1,0,0,0,-
4534,Q96EY1;Q96EY1-2,9093,"DnaJ homolog subfamily A member 3, mitochondrial;DnaJ protein Tid-1;Hepatocellular carcinoma-associated antigen 57;Tumorous imaginal discs protein Tid56 homolog",DNAJA3;HCA57;TID1,2.617686306,21,2.482285146,22,mitochondrion | IkappaB kinase complex | cytoplasm | mitochondrial nucleoid | cytosol | actin filament | nucleus | mitochondrial matrix | I-kappaB/NF-kappaB complex,0,1,GOCC; MitoCarta,1,0,0,0,-
3557,Q16795,4704,"Complex I-39kD;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial;NADH-ubiquinone oxidoreductase 39 kDa subunit",NDUFA9;NDUFS2L,2.617129412,23,2.451953381,24,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial membrane | mitochondrial respiratory chain complex I | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
2962,P56556,4700,Complex I-B14;LYR motif-containing protein 6;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6;NADH-ubiquinone oxidoreductase B14 subunit,LYRM6;NADHB14;NDUFA6,2.606756745,4,2.537315239,9,mitochondrion | respiratory chain | mitochondrial inner membrane | mitochondrial membrane | mitochondrial respiratory chain complex I | membrane,0,1,GOCC; MitoCarta,0,0,0,0,-
2550,P24752,38,"Acetoacetyl-CoA thiolase;Acetyl-CoA acetyltransferase, mitochondrial;T2",ACAT;ACAT1;MAT,2.60579022,25,2.472338531,31,mitochondrion | mitochondrial inner membrane | mitochondrial matrix,0,1,GOCC; MitoCarta,1,0,0,0,-
