uniprot,description,pep_num,tag_126.127726,tag_127.124761,tag_127.131081,tag_128.128116,tag_128.134436,tag_129.131471,tag_129.13779,tag_130.134825,tag_130.141145,tag_131.13818,tag_131.1445,tag_132.141535,tag_132.147855,tag_133.14489,tag_133.15121,tag_134.148245
Q8BYZ7,Elmo3 Engulfment and cell motility protein 3,3,21761.0,22323.0,28579.0,21572.0,16124.0,30452.0,33817.0,21859.0,41160.0,33223.0,22888.0,28394.0,34161.0,25269.0,17022.0,22438.0
Q9CZW4,Acsl3 Long-chain-fatty-acid--CoA ligase 3,4,18481.0,18772.5,24697.5,7678.5,9022.0,12491.0,24430.0,17564.0,39549.5,33586.0,15293.5,16772.0,14435.5,11012.0,13315.5,14663.0
Q09200,"B4galnt1 Beta-1,4 N-acetylgalactosaminyltransferase 1",2,12838.0,15596.0,19432.0,7932.0,6421.0,9763.0,12793.0,10908.0,22394.0,23772.0,4662.0,7077.0,7626.0,6525.0,4684.0,4819.0
Q924Z4,Cers2 Ceramide synthase 2,3,63867.5,58105.5,62822.0,49804.0,36791.5,48612.5,56306.0,43708.0,105855.0,78815.5,60816.0,73123.0,66539.0,50432.0,44637.5,46397.5
Q9CX56,Psmd8 26S proteasome non-ATPase regulatory subunit 8,3,12364.0,15006.0,14636.5,11494.0,8411.0,11689.0,14008.0,11931.5,19718.5,19180.0,10398.5,16351.0,15263.5,12113.5,9024.5,14176.0
Q3URE1,"Acsf3 Acyl-CoA synthetase family member 3, mitochondrial",3,116663.0,67621.0,73686.0,87132.0,36749.0,46415.0,41529.0,41196.0,58001.0,51410.0,48306.0,59962.0,27010.0,24883.0,24439.0,34412.0
Q9EQP2,Ehd4 EH domain-containing protein 4,2,21957.0,26405.0,22801.5,18196.0,13770.5,23220.0,39894.0,28128.0,50275.0,54099.0,22711.0,28227.0,26283.0,20440.5,21640.0,26486.0
P14234,Fgr Tyrosine-protein kinase Fgr,2,8923.0,8682.0,8512.0,6649.5,5604.5,7131.0,39706.5,23647.5,77168.0,53830.5,11885.5,12067.0,7596.5,6985.5,21601.5,19950.5
Q9D8N2,Fam45a Protein FAM45A,2,42139.5,41235.0,42445.5,40767.0,36148.5,52326.0,57282.0,47606.0,74300.0,59554.0,43162.0,52900.5,54598.0,42676.5,32233.5,49781.5
G5E8K5,Ank3 Ankyrin-3,9,17894.5,14470.0,14235.5,8391.0,10089.0,11810.5,15069.0,12291.5,25908.0,22878.0,11509.5,16283.5,13742.0,13874.5,10079.5,8362.5
Q2HXL6,Edem3 ER degradation-enhancing alpha-mannosidase-like protein 3,4,32165.0,39466.5,44849.5,25781.5,20047.5,33662.5,32867.5,20946.0,58815.0,56969.5,10625.0,15304.5,11374.5,7893.5,6785.0,7774.5
B2RY56,Rbm25 RNA-binding protein 25,4,27494.0,27239.0,31462.0,11047.0,16170.0,16973.0,35139.0,25641.0,63225.0,56468.0,10922.0,20838.0,28200.0,28515.0,22521.0,23894.0
Q9WUN2,Tbk1 Serine/threonine-protein kinase TBK1,4,9333.0,10226.0,15727.0,10237.0,7946.0,12299.0,14472.0,9696.0,26802.0,20875.0,8010.0,12216.0,12868.0,16487.0,7819.0,9565.0
Q91ZE0,"Tmlhe Trimethyllysine dioxygenase, mitochondrial",2,109846.0,77743.0,98803.0,53754.0,60327.0,66730.0,66103.0,64748.0,81525.0,72106.0,89939.0,142574.0,77682.0,64472.0,48714.0,66693.0
Q02357,Ank1 Ankyrin-1,8,17399.0,22885.0,21425.0,21084.0,9459.0,15744.0,19406.0,28235.0,27473.0,25209.0,17905.0,19191.0,29999.0,15954.0,10910.0,14518.0
Q8CCN5,Bcas3 Breast carcinoma-amplified sequence 3 homolog,4,13200.0,17159.0,14655.0,8401.0,7054.0,12459.0,6449.0,5938.0,22122.0,16804.0,4758.0,8700.0,10095.0,5637.0,3643.0,6463.0
Q99KC8,Vwa5a von Willebrand factor A domain-containing protein 5A,4,40153.0,39993.0,27662.5,28066.5,19844.5,34578.5,54185.5,51380.5,107088.5,104071.0,27128.5,49772.5,49436.0,31469.5,32354.5,39429.0
Q9JKJ9,Cyp39a1 24-hydroxycholesterol 7-alpha-hydroxylase,2,7423.0,6206.0,6778.0,5878.0,5438.0,6548.0,5924.0,4007.0,5822.0,7603.0,4621.0,7802.0,5980.0,6282.0,4041.0,3723.0
Q9QYI6,Dnajb9 DnaJ homolog subfamily B member 9,2,88009.5,163269.5,190269.5,22493.5,25817.0,27454.5,30860.0,26197.5,149815.5,107902.0,15688.0,30002.5,17727.0,18009.5,12754.5,7906.0
Q9Z1Z0,Uso1 General vesicular transport factor p115,5,17739.0,16861.0,22276.0,9818.0,9823.0,14274.0,22725.0,19450.0,38415.0,33463.0,14363.0,22408.0,27033.0,17430.0,13527.0,19875.0
P97819,Pla2g6 85/88 kDa calcium-independent phospholipase A2,3,13642.0,15155.0,15510.0,14880.0,8675.0,12081.0,11816.0,11044.0,19730.0,17146.0,13073.0,19084.0,19685.0,18953.0,7850.0,11253.0
Q91VD9,"Ndufs1 NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",3,3080.0,3186.0,2850.5,4678.0,2377.0,3487.5,4234.0,4093.0,3148.5,2617.5,2471.0,3209.5,8020.5,4441.0,3049.0,4075.0
O88291,Znf326 DBIRD complex subunit ZNF326,3,20000.0,18159.0,47285.0,8312.0,18076.0,18493.0,25258.0,25010.0,43481.0,35373.0,17321.0,23300.0,35982.0,36259.0,17409.0,23629.0
Q99N19,Cyp4f13 Protein Cyp4f13,2,67503.5,79496.0,83287.0,64896.5,37004.5,74773.0,55357.0,45006.0,95174.5,80299.5,76972.5,101080.0,73089.0,49402.0,41707.5,43436.0
Q8C166,Cpne1 Copine-1,2,13269.5,11764.0,16911.5,9449.0,7976.0,12188.0,17484.0,16048.0,22576.5,23489.0,10210.5,16101.0,15868.0,14169.0,9506.5,13218.5
Q9WVH9,Fbln5 Fibulin-5,2,7588.5,8348.5,9352.5,6572.5,6027.0,8056.5,8834.0,7872.0,12534.5,10521.0,6322.0,9718.0,10250.5,7049.0,8762.5,7797.5
Q71KT5,Tm7sf2 Delta(14)-sterol reductase,3,28521.5,19701.5,68354.5,3163.5,17453.0,12008.0,30794.5,21320.0,45847.5,37537.5,18600.0,21949.5,28800.5,21557.0,16052.5,20847.5
B1AY13,Usp24 Ubiquitin carboxyl-terminal hydrolase 24,9,20772.5,21642.0,28392.0,18216.5,13456.5,22267.0,22431.0,17591.0,27769.0,25657.0,23303.0,29359.5,30049.0,21674.0,14418.0,19078.0
Q9EPK7,Xpo7 Exportin-7,4,4867.0,5507.0,3495.0,6891.0,2659.0,4156.0,6063.0,3122.0,7002.0,5315.0,4648.0,6279.0,4081.0,5541.0,2276.0,3475.0
O55029,Copb2 Coatomer subunit beta',4,10270.0,12833.0,8766.0,10487.5,8342.5,14505.0,11261.5,10645.0,10076.5,12504.5,8320.5,13856.5,24142.0,7576.0,7308.0,14051.5
P70168,Kpnb1 Importin subunit beta-1,4,34206.0,28173.5,25322.5,24376.0,15279.5,21690.0,30326.5,32233.5,41396.0,40029.0,22629.5,34463.0,39386.5,21941.5,18293.5,26950.0
Q61285,Abcd2 ATP-binding cassette sub-family D member 2,3,27330.0,7157.5,9454.5,8547.5,5954.5,2209.5,3415.5,6233.5,6689.0,6912.5,13350.0,14186.5,2938.5,5752.0,1545.5,1084.5
Q8BZ20,Parp12 Poly,3,9605.0,9486.0,11659.5,9178.5,4900.5,8123.0,11779.0,10242.5,20138.5,17342.5,9737.0,11448.5,9305.0,6990.0,8405.0,8144.5
Q8BH04,Pck2 Phosphoenolpyruvate carboxykinase,2,20452.0,22400.0,25515.0,11946.0,12473.0,18487.0,19523.0,13801.0,34501.0,28528.0,19641.0,22803.0,17788.0,12928.0,11729.0,14625.0
Q9WV54,Asah1 Acid ceramidase,2,66922.0,125414.0,104180.0,57886.0,51161.0,52984.0,63296.0,39778.0,142763.0,135506.0,3035.0,9891.0,6746.0,3938.0,6047.0,6058.0
Q7TPV4,Mybbp1a Myb-binding protein 1A,6,18278.0,18028.0,16173.0,16640.0,11057.0,25966.0,24108.0,20954.0,29150.0,25847.0,21096.0,24260.0,26697.0,14402.0,12160.0,21192.0
Q8K358,Pigu Phosphatidylinositol glycan anchor biosynthesis class U protein,2,100175.5,174943.5,102742.5,65150.5,61383.5,90181.5,68523.0,44462.5,126723.5,113161.5,24945.5,37265.5,38708.5,31405.5,23759.5,32848.0
P50172,Hsd11b1 Corticosteroid 11-beta-dehydrogenase isozyme 1,2,26553.0,61774.0,36927.0,20076.0,18129.0,25963.0,13410.0,10980.0,30528.0,26230.0,7748.0,12356.0,12072.0,7317.0,6951.0,9237.0
Q8K1N2,Phldb2 Pleckstrin homology-like domain family B member 2,4,8265.0,6604.0,9125.0,4188.0,4320.0,4594.0,12925.0,9671.0,16471.0,14366.0,6001.0,11165.0,5971.0,7520.0,9951.0,6525.0
Q8VE19,Mios WD repeat-containing protein mio,3,52987.0,54976.0,47276.0,33878.0,31076.0,49006.0,62949.0,43053.0,91040.0,71308.0,44025.0,61697.0,65049.0,44107.0,31082.0,40978.0
O08715,"Akap1 A-kinase anchor protein 1, mitochondrial",3,12766.0,9232.5,12269.0,10538.0,7426.0,9419.5,14870.5,13452.0,19764.5,19013.5,8614.0,15729.0,14143.5,13497.0,7223.0,11509.5
P18653,Rps6ka1 Ribosomal protein S6 kinase alpha-1,2,21872.0,42277.5,50374.0,31714.0,23793.5,37220.0,43669.5,30610.0,67671.5,53417.0,38807.0,41722.0,43578.0,37371.0,25236.0,26394.0
Q8BMD6,Tmem260 Transmembrane protein 260,4,63731.5,66324.0,73130.0,37924.5,29646.0,48313.5,47080.5,45891.5,87910.5,84894.0,37440.0,37198.0,35754.0,24686.0,33326.5,39342.0
Q8K363,Ddx18 ATP-dependent RNA helicase DDX18,3,13123.0,10194.0,15083.0,14895.0,10065.0,12352.0,12317.0,13921.0,16446.0,16828.0,13641.0,14751.0,17648.0,12284.0,9057.0,16217.0
Q91V01,Lpcat3 Lysophospholipid acyltransferase 5,2,78177.0,78155.0,80497.0,45171.0,44404.0,62407.0,64649.0,48020.0,91057.0,81487.0,60018.0,75956.0,68694.0,54185.0,34194.0,46186.0
Q9ER88,"Dap3 28S ribosomal protein S29, mitochondrial",2,27684.0,23978.5,32188.5,20419.5,18327.0,35740.0,28571.0,23393.5,42063.0,35767.0,23359.5,28414.5,41378.5,26853.0,19682.5,29626.0
E9Q3L2,Pi4ka Phosphatidylinositol 4-kinase alpha,6,37028.0,30000.0,32116.0,31295.0,23753.0,41550.0,37633.0,28319.0,52575.0,50133.0,32932.0,46188.0,48470.0,41092.0,26329.0,30482.0
Q5SSZ5,Tns3 Tensin-3,3,26623.0,21472.0,20382.0,13692.0,19396.0,22435.0,25997.0,19696.0,25099.0,26886.0,17126.0,31023.0,24629.0,19928.0,18988.0,28037.0
Q9EP71,Rai14 Ankycorbin,4,52849.0,44551.0,72598.5,19535.0,44688.5,52356.5,79843.0,60506.5,122707.5,99922.0,31408.0,54383.0,89485.0,70760.5,48358.5,61838.0
Q9DBE0,Csad Cysteine sulfinic acid decarboxylase,2,20633.0,18069.0,18994.0,15962.0,11679.0,18634.0,18415.0,12860.0,25798.0,25081.0,12554.0,21524.0,25181.0,17384.0,13738.0,14017.0
A2AKQ0,Slc35d1 Protein Slc35d1,2,12623.0,20518.0,16193.0,11110.0,9834.0,10236.0,13783.0,10743.0,18481.0,24075.0,18984.0,21734.0,6867.0,7700.0,8922.0,8923.0
Q810B6,Ankfy1 Rabankyrin-5,5,38308.5,42756.0,42683.5,35804.0,26544.0,50632.0,48422.0,39887.5,70247.5,62862.5,39255.0,51834.5,55797.0,32760.5,28280.5,37499.5
Q8R2R1,Pomt1 Protein O-mannosyl-transferase 1,3,18564.5,20548.5,25399.5,21510.0,15274.5,25894.0,20441.0,16368.0,34944.0,25890.0,18236.0,22150.5,24327.5,16672.0,11648.5,19536.5
Q80VA0,Galnt7 N-acetylgalactosaminyltransferase 7,3,20566.0,35361.0,40682.0,14008.0,11878.0,26178.0,11804.0,6185.0,26845.0,23128.0,6891.0,8035.0,10502.0,5977.0,3646.0,3952.0
Q9JLV1,Bag3 BAG family molecular chaperone regulator 3,2,1299.0,2250.0,2867.0,1645.0,954.0,2310.0,1469.0,1790.0,4999.0,4299.0,1177.0,3156.0,2376.0,1461.0,1640.0,1855.0
Q3UTR7,Agt Angiotensinogen,2,25509.5,27711.5,25726.0,27878.0,26897.5,38428.0,25034.0,18483.0,40868.5,37909.0,4401.5,5928.5,5903.5,4791.5,2652.0,4965.0
Q924Y0,Bbox1 Gamma-butyrobetaine dioxygenase,2,4219.5,4849.0,7360.5,3074.5,3219.5,3151.0,3613.0,3814.5,6934.0,6722.0,4440.5,5199.0,6017.5,4659.0,3421.5,2907.0
Q91XD6,Vps36 Vacuolar protein-sorting-associated protein 36,2,29363.5,31748.5,31241.5,23336.0,18209.0,24163.5,46754.0,38587.5,73876.0,73499.0,25227.5,34051.0,27730.5,28640.5,28806.0,26789.5
Q9EQC1,Hsd3b7 3 beta-hydroxysteroid dehydrogenase type 7,2,6915.0,7608.0,8306.0,8024.0,3160.0,7428.0,5370.0,5184.0,7512.0,7482.0,8713.0,10795.0,7265.0,5006.0,5060.0,6669.0
A2AN08,Ubr4 E3 ubiquitin-protein ligase UBR4,21,14269.0,15596.0,23233.0,8947.0,10433.0,12782.0,20279.0,14693.0,29523.0,26507.0,16375.0,22705.0,20039.0,17529.0,13009.0,14686.0
G5E829,Atp2b1 Plasma membrane calcium-transporting ATPase 1,2,14725.0,13927.0,12870.0,11400.5,10338.5,14417.5,19933.0,14771.0,24580.0,20574.5,12168.5,15804.0,19404.5,13866.0,11100.5,14086.0
Q6Q477,Atp2b4 Plasma membrane calcium-transporting ATPase 4,2,10236.0,7561.5,8902.0,9487.5,6377.5,9297.5,8008.0,8881.5,11570.0,9086.5,8583.0,10909.5,11633.5,10055.0,7383.5,7824.5
Q0VBL3,Rbm15 RNA binding motif protein 15,4,14866.0,15663.0,17896.0,18171.5,11236.5,16809.0,17023.0,16423.5,22052.5,19415.5,18406.5,20205.5,19628.0,15511.0,9541.5,14684.0
Q8C1E7,Tmem120a Transmembrane protein 120A,2,32404.5,28995.5,42591.0,19469.0,19433.0,36720.5,40626.5,30353.0,65340.5,62425.5,26482.0,28903.5,45544.0,33077.5,23043.5,25187.0
O88783,F5 Coagulation factor V,7,20563.0,29571.0,32787.0,15412.0,11981.0,17391.0,24942.0,18386.0,43652.0,41314.0,9630.0,11400.0,13581.0,10259.0,6859.0,7785.0
Q3UJB9,Edc4 Enhancer of mRNA-decapping protein 4,4,12378.0,9168.0,8872.5,6273.0,6270.5,7261.5,12123.5,11151.5,17297.5,16318.0,6023.5,11708.0,8518.0,8553.5,6985.5,10843.0
Q76LS9,Fam63a Ubiquitin carboxyl-terminal hydrolase MINDY-1,2,7958.5,15025.5,10687.0,6773.5,5084.5,9411.0,8309.5,5886.0,14879.5,12705.0,5075.0,6753.5,8016.0,3576.5,2795.5,6195.0
Q8QZS1,"Hibch 3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",2,18279.0,12682.5,14249.5,12270.5,7879.5,12221.5,11552.5,10937.5,17602.0,11482.5,10877.5,13457.5,16086.5,10145.5,8970.0,12261.5
Q91V12,Acot7 Cytosolic acyl coenzyme A thioester hydrolase,2,16448.5,13655.0,15011.5,10011.0,11019.0,14439.5,17827.0,13949.5,20673.5,19825.0,12827.0,13904.0,15089.0,11398.0,10159.5,12802.0
Q6PGC1,Dhx29 ATP-dependent RNA helicase DHX29,4,10519.5,9956.0,19785.0,7559.5,8435.5,11348.0,13475.0,11933.0,19676.5,15531.5,9408.0,15294.0,17769.5,13814.5,7395.0,14124.0
A2RSQ0,Dennd5b DENN domain-containing protein 5B,4,26550.0,29825.0,26758.0,24709.0,19990.0,30437.0,34095.0,27072.0,39290.0,40627.0,28815.0,36035.0,38077.0,26813.0,21971.0,25652.0
P34152,Ptk2 Focal adhesion kinase 1,2,5069.5,4588.0,5316.0,5694.5,4187.5,5411.0,7155.5,5686.5,8673.5,6515.5,5331.5,5943.5,8468.0,7213.0,4531.0,5686.0
Q8VDM4,Psmd2 26S proteasome non-ATPase regulatory subunit 2,2,14035.5,11850.0,9308.0,11391.0,3954.0,7803.5,9175.0,10073.0,10420.5,12474.0,9305.0,14437.5,10810.5,8387.0,7155.0,10606.0
Q8K3H0,Appl1 DCC-interacting protein 13-alpha,3,19287.0,20104.0,25533.0,15072.0,17611.0,18636.0,26987.0,25703.0,38264.0,34441.0,17397.0,20792.0,33370.0,22122.0,14326.0,19877.0
O89016,Abcd4 ATP-binding cassette sub-family D member 4,3,3375.0,2916.0,6540.0,3837.0,2278.0,3130.0,4583.0,3490.0,7058.0,5071.0,2881.0,3578.0,5108.0,5792.0,2454.0,5843.0
P35564,Canx Calnexin,2,90162.0,85274.5,110213.5,33292.5,36595.5,43151.5,42460.5,36826.0,79221.5,79020.5,14142.5,27974.5,26157.5,25862.5,19651.5,23959.0
P35585,Ap1m1 AP-1 complex subunit mu-1,2,9033.0,9866.5,11172.0,7929.0,5857.5,11188.0,8798.5,8782.5,13448.0,12916.5,8305.5,9006.5,14855.0,7741.5,5447.5,7663.5
Q8BK63,Csnk1a1 Casein kinase I isoform alpha,2,31226.0,29553.0,41119.0,23834.0,22251.0,28673.0,46662.0,42420.0,68182.0,57841.0,27364.0,39785.0,49808.0,39490.0,27672.0,43798.0
Q7TMY8,Huwe1 E3 ubiquitin-protein ligase HUWE1,13,20186.5,14960.0,21036.5,15217.0,11847.5,20311.0,19954.5,17767.5,29715.0,24497.0,20503.0,24937.0,20968.0,18579.0,14622.0,17392.5
Q99P88,Nup155 Nuclear pore complex protein Nup155,5,20025.5,21114.0,25093.5,20292.5,14867.0,20066.0,24555.5,20225.0,40854.0,34834.0,18846.5,29505.0,26286.0,21794.5,13952.5,18576.5
Q923Q2,Stard13 StAR-related lipid transfer protein 13,4,12737.0,14146.0,11469.5,10382.5,7728.5,11416.0,13242.0,12845.5,19101.5,17366.0,13265.5,19962.5,11904.5,10622.0,9948.5,12248.5
Q9Z160,Cog1 Conserved oligomeric Golgi complex subunit 1,3,12819.0,12267.0,10677.0,9310.0,9431.0,11028.0,15919.0,10644.0,19229.0,19575.0,8707.0,13397.0,14467.0,11024.0,8072.0,8596.0
O70570,Pigr Polymeric immunoglobulin receptor,3,33477.5,44456.5,48597.0,15303.5,20217.5,24364.0,25621.5,21332.0,48141.5,32070.0,21489.5,32528.5,32137.0,32463.5,16663.5,23471.0
P83093,Stim2 Stromal interaction molecule 2,3,22504.0,28854.0,22943.0,10368.0,12620.0,19479.0,11505.0,9341.0,17733.0,18736.0,10305.0,14058.0,10361.0,6985.0,5437.0,6176.0
Q91Y47,F11 Coagulation factor XI,3,31648.0,30302.0,46713.0,7833.0,9822.0,8801.0,15197.0,8800.0,38324.0,19415.0,17611.0,22027.0,5054.0,8241.0,9857.0,9911.0
D3YX87,Msto1 Protein misato homolog 1,2,9004.5,10227.5,9548.5,7918.5,5086.0,9748.5,11565.0,8724.5,16146.0,14978.0,10200.5,13177.0,10185.5,8337.0,7700.5,9308.5
Q99J23,Ghdc GH3 domain-containing protein,2,17864.5,22746.5,16389.0,17488.0,8897.0,17329.5,18653.0,15993.0,26558.5,24516.5,19024.5,26718.5,16907.0,14457.5,12696.5,14062.0
Q9JJL8,"Sars2 Serine--tRNA ligase, mitochondrial",2,9159.0,7768.0,13790.5,3747.0,5609.0,8746.5,8085.0,6430.0,12907.0,9050.5,5806.5,9400.0,9793.5,10616.0,4637.0,7738.0
Q8CD15,Mina Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,2,18286.5,14140.5,20044.5,7781.5,10041.5,9258.5,12667.5,13248.0,25326.0,21653.5,9892.5,15714.0,14924.0,14918.5,8837.5,12284.0
A3KMP2,Ttc38 Tetratricopeptide repeat protein 38,2,75494.0,83632.0,54155.0,60326.0,25664.5,89540.0,48642.5,58461.5,69026.0,53087.5,62414.0,79398.5,120403.0,40924.0,26242.0,47856.0
Q91W34,RUS1 family protein C16orf58 homolog,2,12420.0,13295.5,17203.0,8764.5,6409.0,10015.5,9785.5,9423.0,16770.5,14186.5,8779.5,11603.0,10935.0,8315.0,7025.5,9890.5
Q9CRT8,Xpot Exportin-T,4,19395.0,17840.5,21242.0,20999.5,13936.0,22719.0,22703.5,19031.0,31949.5,27699.0,18209.5,27489.0,27190.5,21763.5,12012.5,16833.5
Q3U0S6,Rasip1 Ras-interacting protein 1,4,20493.0,18291.0,25308.0,22134.0,13983.0,20276.0,19727.0,21505.0,32409.0,31811.0,20424.0,27784.0,23640.0,18356.0,15791.0,24463.0
P29351,Ptpn6 Tyrosine-protein phosphatase non-receptor type 6,2,12216.5,9766.5,12056.5,7902.5,6904.0,9604.0,19456.5,19644.0,34888.0,32747.0,8432.0,16613.0,14562.5,15822.5,18346.0,18838.0
P29416,Hexa Beta-hexosaminidase subunit alpha,2,13426.0,13864.0,18967.0,10978.5,8189.0,8987.0,10069.5,7171.5,15935.5,12602.0,4956.5,6806.0,5590.0,7875.5,4522.0,6597.5
Q6NSR8,Npepl1 Probable aminopeptidase NPEPL1,3,13908.0,11998.0,14494.0,11320.0,11922.0,12014.0,14159.0,12388.0,19256.0,14389.0,11122.0,12353.0,23260.0,14320.0,7723.0,10846.0
Q99LH2,Ptdss1 Phosphatidylserine synthase 1,2,20694.5,20655.0,26956.0,16404.0,20446.5,21235.5,30287.5,22476.5,30977.5,24914.5,23505.0,26738.0,34900.5,21887.0,17654.0,29966.0
Q8C0N2,Gpat3 Glycerol-3-phosphate acyltransferase 3,2,1521.5,1425.5,2034.5,4177.5,1505.0,3975.0,3180.5,4569.0,5475.5,4504.5,2556.5,2713.5,4053.0,3098.5,1985.5,3230.0
Q6PAR5,Gapvd1 GTPase-activating protein and VPS9 domain-containing protein 1,6,15721.0,17285.0,18586.0,13038.5,10940.5,15617.5,15224.5,15324.5,26131.5,20389.5,13829.5,18194.0,19349.0,15188.0,9017.5,13846.5
Q3U7R1,Esyt1 Extended synaptotagmin-1,4,21928.0,22944.0,29246.5,19923.0,14786.5,25495.5,25931.0,25870.5,46871.5,37897.0,23834.5,26763.0,30001.0,19779.5,15096.5,22713.0
Q80YR4,Znf598 Zinc finger protein 598,3,11655.0,10528.0,11331.0,4551.0,5228.0,5531.0,10775.0,9864.0,16192.0,11796.0,6010.0,13363.0,11179.0,8969.0,6111.0,10046.0
G5E8F8,Itgb5 Integrin beta,3,10357.5,9417.5,7307.5,8307.0,4743.0,9420.0,5634.0,5617.5,17038.5,12029.0,1752.5,3745.0,2940.5,4189.5,1491.5,3908.5
Q3UYI5,Rgl3 Ral guanine nucleotide dissociation stimulator-like 3,2,11681.5,12567.0,13884.0,11018.0,7768.5,17057.5,13551.5,9183.5,19093.0,18371.5,12106.0,19342.5,14324.0,10943.0,9832.5,11883.0
Q91V09,Wdr13 WD repeat-containing protein 13,2,21690.0,16427.0,20313.0,14466.0,11274.0,13331.0,21422.0,20775.0,30399.0,20659.0,15721.0,27506.0,16610.0,19064.0,12624.0,19611.0
Q8R0L1,Stap2 Signal-transducing adaptor protein 2,2,25443.5,30041.5,30450.5,18867.5,16739.5,23660.5,40496.5,32187.0,68078.0,57190.5,23508.0,28642.5,31426.5,21118.5,27012.5,28711.0
Q99020,Hnrnpab Heterogeneous nuclear ribonucleoprotein A/B,2,27670.0,10291.0,24278.0,23774.0,13150.0,14664.0,20395.0,29972.0,29086.0,27835.0,17288.0,19204.0,24752.0,15460.0,18948.0,35449.0
B2RXS4,Plxnb2 Plexin-B2,7,20642.5,28458.5,44471.0,10771.0,15296.5,20840.0,14171.0,10304.5,34247.5,28164.5,6690.0,10311.0,12085.5,6704.5,4451.0,7261.5
Q6P5F9,Xpo1 Exportin-1,2,28939.0,27461.0,28657.0,23738.5,24350.5,33986.5,41915.0,37542.0,62680.5,49593.5,29316.5,37667.5,37593.0,27862.5,21328.5,39445.5
O88343,Slc4a4 Electrogenic sodium bicarbonate cotransporter 1,3,14232.0,19676.0,14324.0,17290.0,17507.0,27508.0,23991.0,21049.0,21438.0,25938.0,17242.0,20240.0,34046.0,19340.0,11571.0,23092.0
Q60953,Pml Protein PML,3,1915.0,1360.0,2182.0,1036.0,831.0,788.0,3358.0,3356.0,5704.0,5780.0,1372.0,2072.0,1808.0,2139.0,2857.0,2370.0
Q3U2G2,Hspa4 Heat shock 70 kDa protein 4,2,10723.0,9814.0,8189.0,8058.5,3766.0,9294.5,7680.0,9369.0,10734.0,10962.0,7089.0,11197.0,14186.5,5191.5,3980.5,6435.5
P26043,Rdx Radixin,2,30050.0,27824.0,21094.0,16330.0,13110.0,19464.0,12825.0,18133.0,25457.0,27841.0,10466.0,17606.0,28616.0,16194.0,11344.0,17978.0
Q9Z2W0,Dnpep Aspartyl aminopeptidase,2,11402.5,8913.5,10786.5,16288.5,3715.5,8739.5,8003.0,9275.5,13020.0,9936.5,14501.5,10802.0,10558.0,8593.5,5351.0,9889.0
Q9JJ28,Flii Protein flightless-1 homolog,5,23465.5,19729.0,24908.5,21608.5,13297.0,20371.0,30286.0,22997.0,39728.5,39254.5,19822.5,30159.0,24921.0,23426.0,16416.0,27155.5
Q8BPS4,Gpr180 Integral membrane protein GPR180,2,15464.0,21905.0,18581.0,12134.5,10453.0,16577.0,22002.5,18054.0,34201.0,34495.5,18950.5,23206.0,16908.5,15910.0,16957.5,17281.0
Q8BYB9,Poglut1 Protein O-glucosyltransferase 1,2,17261.0,22141.0,20506.0,7659.0,8362.0,10560.0,10309.0,7425.0,22979.0,28531.0,1985.0,3177.0,3308.0,2292.0,1327.0,2141.0
Q9R1T2,Sae1 SUMO-activating enzyme subunit 1,2,34157.0,37408.0,32524.0,31864.0,22829.5,37681.0,28128.0,27005.5,46184.5,38980.0,25104.0,41833.0,36578.0,29823.0,23096.5,26172.0
Q8R5L3,Vps39 Vam6/Vps39-like protein,3,17777.0,16795.0,17161.0,20129.0,9491.0,19372.0,19559.0,17403.0,26450.0,26666.0,16848.0,22306.0,22923.0,17782.0,11626.0,15708.0
Q8R1S9,Slc38a4 Sodium-coupled neutral amino acid transporter 4,2,35330.0,12481.5,30125.0,13246.5,20567.0,33505.5,25320.5,15086.5,41433.5,33460.5,14216.5,17925.0,39812.5,25429.0,13737.0,16603.5
Q3U9N9,Slc16a10 Monocarboxylate transporter 10,2,41314.0,48069.0,49889.0,34844.0,33532.0,54956.0,51562.0,36355.0,67356.0,64844.0,44373.0,59089.0,60633.0,40742.0,30145.0,38012.0
Q9D2Y4,Mlkl Mixed lineage kinase domain-like protein,2,1974.5,2818.5,2585.0,1417.0,1163.0,1340.0,4823.5,3806.0,8955.0,6854.0,2931.5,3086.5,3005.5,2998.0,3450.5,4145.5
P41241,Csk Tyrosine-protein kinase CSK,2,14988.0,18347.0,21411.0,9836.0,9814.0,21678.0,18543.0,14705.0,29079.0,23407.0,13621.0,18089.0,18660.0,14091.0,11041.0,12475.0
P23116,Eif3a Eukaryotic translation initiation factor 3 subunit A,5,58206.0,60931.0,65044.0,43260.0,36581.0,60606.0,73848.0,62126.0,95560.0,83505.0,40488.0,71500.0,109403.0,46564.0,41971.0,78902.0
E9QNN1,Dhx9 ATP-dependent RNA helicase A,5,19817.5,20100.5,27593.5,19192.0,15298.0,18362.0,38207.5,42675.0,39466.0,47621.0,18513.0,26902.0,27950.5,29388.5,26314.5,42787.0
P42703,Lifr Leukemia inhibitory factor receptor,3,59782.0,92507.0,66001.0,4012.0,9999.0,11623.0,11082.0,6952.0,18454.0,18095.0,3779.0,6862.0,4444.0,3616.0,2831.0,2994.0
