,uniprot,annotation,iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_1/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_2/iWAT_chow_cre-_2_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_1_ratio,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,original_ratio_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TP_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,TPR-FPR_iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio
559,Q8R366,,1.7295725717777048,5.836061445479728,86.0,123.0,0.43006993006993005,0.10082063305978899,0.32924929701014105,1.3199117808141871,6.234866828087167,141.0,141.0,0.493006993006993,0.16549295774647887,0.32751403526051415,1.8051999192137296,10.01939058171745,86.0,86.0,0.3006993006993007,0.10058479532163743,0.20011450537766323,1.3929885272548512,10.704062415926822,139.0,106.0,0.3706293706293706,0.16276346604215455,0.20786590458721607,,,,,,,,,,,,,,
560,Q8VEF1,,1.7272639736769575,5.826730058108822,86.0,123.0,0.43006993006993005,0.10082063305978899,0.32924929701014105,1.846603360384255,8.982084690553746,118.0,103.0,0.36013986013986016,0.13849765258215962,0.22164220755770053,1.3524498086416894,7.320655044902272,118.0,130.0,0.45454545454545453,0.13801169590643275,0.3165337586390218,1.4692385943536264,11.285016286644952,133.0,103.0,0.36013986013986016,0.1557377049180328,0.20440215522182736,,,,,,,,,,,,,,
561,P40142,,1.723049475890388,5.8097334602570205,86.0,123.0,0.43006993006993005,0.10082063305978899,0.32924929701014105,0.6778107389108166,3.995172244497177,215.0,177.0,0.6188811188811189,0.25234741784037557,0.3665337010407433,2.10196758603559,12.307710613993336,69.0,67.0,0.23426573426573427,0.08070175438596491,0.15356397987976936,1.0541782480606576,8.463628180999919,170.0,134.0,0.46853146853146854,0.1990632318501171,0.26946823668135145,,,,,,,,,,,,,,
562,P34928,TP,1.7224235206151746,5.807213284898807,86.0,123.0,0.43006993006993005,0.10082063305978899,0.32924929701014105,0.5874753710012249,3.7526827632461437,237.0,182.0,0.6363636363636364,0.27816901408450706,0.3581946222791293,1.5785146111699457,8.562532433834976,100.0,105.0,0.36713286713286714,0.11695906432748537,0.25017380280538176,,,,,,,,,,,,,,,,,,,,,
563,Q99N32,,1.7168826389688865,5.784952606635071,86.0,124.0,0.43356643356643354,0.10082063305978899,0.33274580050664454,1.357418117215313,6.39908256880734,137.0,139.0,0.486013986013986,0.1607981220657277,0.3252158639482583,1.565625393269571,8.486374407582938,102.0,106.0,0.3706293706293706,0.11929824561403508,0.25133112501533555,1.2036102705206366,9.387287024901704,154.0,121.0,0.4230769230769231,0.18032786885245902,0.24274905422446405,,,,,,,,,,,,,,
564,Q8BXA1,,1.7165168986940051,5.78348623853211,86.0,124.0,0.43356643356643354,0.10082063305978899,0.33274580050664454,1.5173789943058138,7.1494187694924864,129.0,118.0,0.4125874125874126,0.15140845070422534,0.26117896188318723,1.5109265402237413,8.170642201834863,105.0,110.0,0.38461538461538464,0.12280701754385964,0.261808367071525,1.3092380348401893,10.100368585199886,149.0,114.0,0.3986013986013986,0.17447306791569087,0.22412833068570773,,,,,,,,,,,,,,
565,Q8BH24,,1.7156180749252326,5.779884149552396,86.0,124.0,0.43356643356643354,0.10082063305978899,0.33274580050664454,1.7562125547307061,8.436587240584165,120.0,104.0,0.36363636363636365,0.14084507042253522,0.22279129321382843,1.3505885231242751,7.311216429699842,118.0,130.0,0.45454545454545453,0.13801169590643275,0.3165337586390218,1.3886324019343883,10.671790930053804,139.0,107.0,0.3741258741258741,0.16276346604215455,0.21136240808371956,,,,,,,,,,,,,,
566,Q923B6,,1.714525897618592,5.775510204081633,86.0,124.0,0.43356643356643354,0.10082063305978899,0.33274580050664454,1.6003529298512245,7.572658630282157,124.0,115.0,0.4020979020979021,0.14553990610328638,0.2565579959946157,1.3584731422931475,7.351283087492423,117.0,130.0,0.45454545454545453,0.1368421052631579,0.3177033492822966,1.2417495735304196,9.638760100675587,151.0,118.0,0.4125874125874126,0.17681498829039813,0.23577242429701448,0.8250131018372158,3.2116589209941404,185.0,102.0,0.3617021276595745,0.21713615023474178,0.1445659774248327,0.671188065246724,4.2110213273281225,212.0,98.0,0.34507042253521125,0.2497055359246172,0.09536488661059406
567,P81117,TP,1.7112674109246948,5.762480294272202,86.0,124.0,0.43356643356643354,0.10082063305978899,0.33274580050664454,1.2142252086993943,5.79445178335535,146.0,144.0,0.5034965034965035,0.17136150234741784,0.3321350011490857,1.4045499802749664,7.589858118759853,115.0,125.0,0.4370629370629371,0.13450292397660818,0.3025600130863289,,,,,,,,1.3905393566669182,4.75302154492906,96.0,55.0,0.1950354609929078,0.11267605633802817,0.08235940465487963,0.8538450856184939,4.779392338177015,180.0,80.0,0.28169014084507044,0.21201413427561838,0.06967600656945205
568,Q91XE8,,1.7054134283968867,5.739145416953825,86.0,125.0,0.4370629370629371,0.10082063305978899,0.3362423040031481,,,,,,,,1.5100620668667575,8.165747760165404,105.0,110.0,0.38461538461538464,0.12280701754385964,0.261808367071525,,,,,,,,1.5415203578519123,5.277394900068918,86.0,46.0,0.16312056737588654,0.10093896713615023,0.062181600239736304,,,,,,,
569,Q8R2Y3,,1.7020315278360658,5.725707727620505,86.0,125.0,0.4370629370629371,0.10082063305978899,0.3362423040031481,inf,inf,78.0,26.0,0.09090909090909091,0.09154929577464789,-0.0006402048655569786,,,,,,,,inf,inf,55.0,22.0,0.07692307692307693,0.06440281030444965,0.012520266618627277,,,,,,,,inf,inf,20.0,10.0,0.035211267605633804,0.023557126030624265,0.01165414157500954
570,O08538,TP,1.6979040955532692,5.709350356740519,86.0,125.0,0.4370629370629371,0.10082063305978899,0.3362423040031481,1.428971068386126,6.724458204334366,133.0,132.0,0.46153846153846156,0.15610328638497653,0.30543517515348506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Q6PD26,,1.6972048880829544,5.706583969465649,86.0,126.0,0.4405594405594406,0.10082063305978899,0.3397388074996516,1.6681397243963523,7.936960849369608,121.0,108.0,0.3776223776223776,0.142018779342723,0.2356035982796546,1.242180540472566,6.781965648854962,131.0,136.0,0.4755244755244755,0.15321637426900586,0.32230810125546966,1.2105647757906035,9.432647644326476,154.0,120.0,0.4195804195804196,0.18032786885245902,0.23925255072796056,,,,,,,,0.6473468233043709,4.14200398142004,221.0,99.0,0.3485915492957746,0.26030624263839813,0.0882853066573765
572,P16406,,1.6958696761036451,5.701304978250363,86.0,126.0,0.4405594405594406,0.10082063305978899,0.3397388074996516,1.9659646130883026,9.75682382133995,118.0,96.0,0.3356643356643357,0.13849765258215962,0.19716668308217605,2.0699938134201132,12.037941034316095,70.0,69.0,0.24125874125874125,0.08187134502923976,0.1593873962295015,2.33753814940941,20.600909842845326,101.0,58.0,0.20279720279720279,0.11826697892271663,0.08453022387448615,1.7016291385442937,5.8968100531657806,72.0,32.0,0.11347517730496454,0.08450704225352113,0.02896813505144341,1.9320720067058275,10.091397849462366,91.0,30.0,0.1056338028169014,0.1071849234393404,-0.0015511206224389923
573,Q9CZT5,TP,1.6929608117968222,5.689821182943604,86.0,126.0,0.4405594405594406,0.10082063305978899,0.3397388074996516,1.1468534422025516,5.5300802139037435,150.0,146.0,0.5104895104895105,0.176056338028169,0.3344331724613415,1.21932665428973,6.6753782668500685,132.0,139.0,0.486013986013986,0.1543859649122807,0.3316280211017053,,,,,,,,,,,,,,,,,,,,,
574,E9PUJ6,,1.6906911603246093,5.6808769792935445,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,0.8576363262105192,4.525519115078595,195.0,169.0,0.5909090909090909,0.22887323943661972,0.3620358514724712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Q921X9,,1.6897643807541716,5.677228786251343,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,1.4409720619889523,6.780628608082104,132.0,130.0,0.45454545454545453,0.15492957746478872,0.29961587708066584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,E9PUM4,,1.6888004064538735,5.673436664885088,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,1.1345065487938348,5.482954545454546,150.0,149.0,0.5209790209790209,0.176056338028169,0.34492268295085193,1.4406059552904011,7.781934794227686,111.0,120.0,0.4195804195804196,0.12982456140350876,0.28975585817691085,,,,,,,,0.971239197467467,3.554249064671299,153.0,82.0,0.2907801418439716,0.1795774647887324,0.1112026770552392,,,,,,,
577,Q9CQ01,,1.687715889082798,5.669173374067329,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,,,,,,,,1.6666593274171841,9.101991657364433,93.0,99.0,0.34615384615384615,0.10877192982456141,0.23738191632928474,,,,,,,,,,,,,,,,,,,,,
578,Q91YX5,,1.6854116373704073,5.660125879303962,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,1.7852492319030402,8.608108108108109,119.0,103.0,0.36013986013986016,0.1396713615023474,0.22046849863751275,1.1279821092925097,6.265827471306923,148.0,145.0,0.506993006993007,0.17309941520467836,0.3338935917883286,1.2252691028297822,9.52927927927928,151.0,120.0,0.4195804195804196,0.17681498829039813,0.24276543129002146,0.8501239733091935,3.2680488707885966,183.0,96.0,0.3404255319148936,0.2147887323943662,0.12563679952052742,0.9103094990187025,4.970157657657658,170.0,75.0,0.2640845070422535,0.20023557126030625,0.06384893578194725
579,Q8K348,,1.6842340050910323,5.655507559395248,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,1.940000239053136,9.582799634034767,118.0,97.0,0.33916083916083917,0.13849765258215962,0.20066318657867954,1.133651014613895,6.290496760259179,147.0,144.0,0.5034965034965035,0.17192982456140352,0.33156667893510006,1.3868666475806377,10.658737419945105,139.0,108.0,0.3776223776223776,0.16276346604215455,0.21485891158022305,,,,,,,,,,,,,,
580,P25118,TP,1.6798065487267255,5.638178096212896,86.0,127.0,0.44405594405594406,0.10082063305978899,0.34323531099615506,inf,inf,65.0,21.0,0.07342657342657342,0.07629107981220658,-0.002864506385633153,1.3939483674538056,7.534288638689867,116.0,126.0,0.4405594405594406,0.13567251461988303,0.3048869259395576,inf,inf,85.0,28.0,0.0979020979020979,0.09953161592505855,-0.0016295180229606437,,,,,,,,inf,inf,5.0,3.0,0.01056338028169014,0.005889281507656066,0.0046740987740340745
581,O70472,,1.6788456057340018,5.634423897581792,86.0,128.0,0.44755244755244755,0.10082063305978899,0.34673181449265855,inf,inf,42.0,15.0,0.05244755244755245,0.04929577464788732,0.0031517777996651272,,,,,,,,inf,inf,31.0,12.0,0.04195804195804196,0.03629976580796253,0.005658276150079432,,,,,,,,inf,inf,7.0,7.0,0.02464788732394366,0.008244994110718492,0.01640289321322517
582,Q61391,,1.6725114721139307,5.60974025974026,86.0,128.0,0.44755244755244755,0.10082063305978899,0.34673181449265855,inf,inf,11.0,6.0,0.02097902097902098,0.012910798122065728,0.008068222856955251,1.255623404592395,6.845454545454546,129.0,135.0,0.47202797202797203,0.15087719298245614,0.3211507790455159,inf,inf,28.0,8.0,0.027972027972027972,0.03278688524590164,-0.004814857273873669,,,,,,,,inf,inf,51.0,21.0,0.07394366197183098,0.06007067137809187,0.013872990593739115
583,P23506,,1.6662396595108835,5.585406028660847,86.0,128.0,0.44755244755244755,0.10082063305978899,0.34673181449265855,1.2559890199557988,5.964643799472295,143.0,143.0,0.5,0.16784037558685447,0.3321596244131455,1.2561178449405261,6.847801021248559,129.0,135.0,0.47202797202797203,0.15087719298245614,0.3211507790455159,,,,,,,,,,,,,,,,,,,,,
584,O54991,,1.6653102090332788,5.581808812161814,86.0,128.0,0.44755244755244755,0.10082063305978899,0.34673181449265855,1.7200066571464359,8.22749715153817,120.0,105.0,0.36713286713286714,0.14084507042253522,0.22628779671033192,1.7043556502911987,9.342952847204328,91.0,94.0,0.32867132867132864,0.1064327485380117,0.22223858013331693,1.756501497408995,13.771363463729585,118.0,85.0,0.2972027972027972,0.13817330210772832,0.15902949509506886,1.4929130811007454,5.102550888946148,91.0,47.0,0.16666666666666666,0.1068075117370892,0.059859154929577454,1.5079574603907786,7.521078617546525,110.0,41.0,0.1443661971830986,0.12956419316843346,0.014802004014665138
585,P03953,TP,1.6555932734944183,5.544340164719403,86.0,128.0,0.44755244755244755,0.10082063305978899,0.34673181449265855,3.149740071669687,22.164624808575805,91.0,40.0,0.13986013986013987,0.1068075117370892,0.03305262812305067,2.416834138250199,15.30951924918598,60.0,53.0,0.1853146853146853,0.07017543859649122,0.11513924671819409,3.9084303354301073,61.20290964777948,87.0,31.0,0.10839160839160839,0.10187353629976581,0.006518072091842575,,,,,,,,1.7140662705978826,8.676110260336907,96.0,35.0,0.12323943661971831,0.11307420494699646,0.010165231672721847
586,Q8BGQ6,,1.655450233120522,5.543790481554492,86.0,129.0,0.45104895104895104,0.10082063305978899,0.35022831798916204,2.440609676519515,13.557851239669422,103.0,62.0,0.21678321678321677,0.12089201877934272,0.09589119800387405,1.141023762386095,6.3227259926781185,145.0,144.0,0.5034965034965035,0.1695906432748538,0.33390586022164975,1.923632604789727,15.462809917355372,111.0,72.0,0.2517482517482518,0.12997658079625293,0.12177167095199884,,,,,,,,0.7090516385703143,4.323002754820936,204.0,96.0,0.3380281690140845,0.24028268551236748,0.09774548350171702
587,Q8R087,,1.6487589957572228,5.5181378476420795,86.0,129.0,0.45104895104895104,0.10082063305978899,0.35022831798916204,0.8270494292316888,4.430582524271845,196.0,169.0,0.5909090909090909,0.2300469483568075,0.36086214255228344,1.8291088928059527,10.186819830713421,84.0,84.0,0.2937062937062937,0.09824561403508772,0.19546067967120598,,,,,,,,,,,,,,,,,,,,,
588,Q9R0E1,TP,1.6454332648736396,5.505431971029488,86.0,129.0,0.45104895104895104,0.10082063305978899,0.35022831798916204,2.298811508731922,12.288683602771362,107.0,72.0,0.2517482517482518,0.1255868544600939,0.12616139728815787,1.1808593688858555,6.499741334712882,140.0,140.0,0.48951048951048953,0.16374269005847952,0.32576779945201,1.8316870117487773,14.508083140877599,114.0,75.0,0.26223776223776224,0.13348946135831383,0.1287483008794484,,,,,,,,1.178087968436354,5.983833718244804,137.0,61.0,0.2147887323943662,0.16136631330977622,0.05342241908458997
589,Q6PCX7,TP,1.6414534126354583,5.490265486725663,86.0,130.0,0.45454545454545453,0.10082063305978899,0.35372482148566553,1.5144937890051933,7.135135135135135,129.0,118.0,0.4125874125874126,0.15140845070422534,0.26117896188318723,1.8888763223126803,10.617699115044248,79.0,78.0,0.2727272727272727,0.09239766081871345,0.18032961190855926,1.7593660976870544,13.798734905117884,118.0,84.0,0.2937062937062937,0.13817330210772832,0.15553299159856537,,,,,,,,0.47750796030184123,3.6820011500862564,258.0,114.0,0.4014084507042254,0.303886925795053,0.09752152490917237
590,P19324,,1.6325543347422435,5.456503728251864,86.0,131.0,0.458041958041958,0.10082063305978899,0.357221324982169,1.1455713114088752,5.525167785234899,150.0,147.0,0.513986013986014,0.176056338028169,0.33792967595784495,1.6782861810198482,9.175642087821045,93.0,98.0,0.34265734265734266,0.10877192982456141,0.23388541283278125,1.188752556691119,9.291107382550335,158.0,123.0,0.43006993006993005,0.18501170960187355,0.2450582204680565,,,,,,,,,,,,,,
591,O89051,TP,1.6302263718104104,5.447706099490245,86.0,131.0,0.458041958041958,0.10082063305978899,0.357221324982169,1.4124279847500767,6.647790647790647,133.0,134.0,0.46853146853146854,0.15610328638497653,0.31242818214649204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Q60605,,1.6273955616516276,5.43702726473175,86.0,132.0,0.46153846153846156,0.10082063305978899,0.36071782847867256,1.105844044797331,5.3750978175810795,156.0,151.0,0.527972027972028,0.18309859154929578,0.34487343642273227,1.2480815535380945,6.80976253298153,130.0,135.0,0.47202797202797203,0.15204678362573099,0.31998118840224105,,,,,,,,1.8604452028742684,6.583025505716798,66.0,29.0,0.10283687943262411,0.07746478873239436,0.02537209070022975,1.2992416171968482,6.508042778888792,125.0,54.0,0.19014084507042253,0.14723203769140164,0.04290880737902089
593,C0HK79,,1.6260630228079678,5.432007697241822,86.0,132.0,0.46153846153846156,0.10082063305978899,0.36071782847867256,1.5400916986790274,7.262864493996569,127.0,117.0,0.4090909090909091,0.14906103286384975,0.26002987622705936,1.206248296810037,6.615137908915972,133.0,140.0,0.48951048951048953,0.15555555555555556,0.333954933954934,1.1177263716857364,8.844768439108062,165.0,130.0,0.45454545454545453,0.19320843091334894,0.2613370236321056,,,,,,,,,,,,,,
594,P42932,FP,1.6258023360099647,5.431026252983293,86.0,132.0,0.46153846153846156,0.10082063305978899,0.36071782847867256,1.09687468585725,5.341784037558686,156.0,151.0,0.527972027972028,0.18309859154929578,0.34487343642273227,2.264126243333139,13.77183770883055,62.0,59.0,0.2062937062937063,0.07251461988304093,0.13377908641066538,1.7326479921850633,13.545539906103286,118.0,87.0,0.3041958041958042,0.13817330210772832,0.1660225020880759,,,,,,,,,,,,,,
595,Q9EPL4,,1.6234798770904297,5.422290388548057,87.0,132.0,0.46153846153846156,0.10199296600234467,0.3595454955361169,1.4718875009166474,6.927498367080339,130.0,123.0,0.43006993006993005,0.15258215962441316,0.27748777044551687,1.0881855707746126,6.095347648261758,150.0,149.0,0.5209790209790209,0.17543859649122806,0.3455404244877929,,,,,,,,,,,,,,,,,,,,,
596,Q02248,FP,1.6231344975195368,5.420992453693117,87.0,132.0,0.46153846153846156,0.10199296600234467,0.3595454955361169,1.7773683286075856,8.56121343445287,119.0,104.0,0.36363636363636365,0.1396713615023474,0.22396500213401624,2.0297001814256466,11.706380059455752,72.0,72.0,0.2517482517482518,0.08421052631578947,0.16753772543246231,2.181383411518335,18.4875406283857,103.0,62.0,0.21678321678321677,0.12060889929742388,0.09617431748579289,2.8225112366802523,12.824376857992226,48.0,17.0,0.06028368794326241,0.056338028169014086,0.003945659774248322,2.9370929989451775,20.25315998555435,84.0,28.0,0.09859154929577464,0.0989399293286219,-0.00034838003284726193
597,P16092,FP,1.6225410757187995,5.418763102725367,88.0,132.0,0.46153846153846156,0.10316529894490035,0.3583731625935612,2.2372849385627247,11.775626423690206,109.0,75.0,0.26223776223776224,0.12793427230046947,0.13430348993729277,1.586149519548217,8.60796645702306,99.0,105.0,0.36713286713286714,0.11578947368421053,0.25134339344865664,2.1983427813967813,18.70615034168565,102.0,60.0,0.2097902097902098,0.11943793911007025,0.09035227068013954,,,,,,,,,,,,,,
598,Q3UVK0,FP,1.6156728462169536,5.393027338851266,89.0,132.0,0.46153846153846156,0.10433763188745604,0.3572008296510055,1.335757232974652,6.303723248314277,139.0,141.0,0.493006993006993,0.16314553990610328,0.32986145310088977,1.156749906240535,6.392024078254327,142.0,142.0,0.4965034965034965,0.16608187134502925,0.3304216251584673,,,,,,,,1.6081158015998045,5.526711813393529,82.0,38.0,0.1347517730496454,0.09624413145539906,0.03850764159424633,1.2885481195343789,6.459982409850483,127.0,55.0,0.1936619718309859,0.14958775029446408,0.044074221536521824
599,O89023,,1.6132096832551714,5.383827493261456,90.0,132.0,0.46153846153846156,0.10550996483001172,0.3560284967084498,1.3323934939941509,6.28904282115869,140.0,141.0,0.493006993006993,0.1643192488262911,0.3286877441807019,1.6797419667082933,9.184905660377359,92.0,98.0,0.34265734265734266,0.10760233918128655,0.23505500347605612,1.3963751764519121,10.729219143576826,138.0,106.0,0.3706293706293706,0.16159250585480095,0.20903686477456968,0.8818451968957811,3.340700808625337,172.0,93.0,0.32978723404255317,0.20187793427230047,0.1279092997702527,0.5613769388116367,3.902392947103275,242.0,105.0,0.36971830985915494,0.2850412249705536,0.08467708488860132
600,P16546,FP,1.6112226008264048,5.37641723356009,90.0,132.0,0.46153846153846156,0.10550996483001172,0.3560284967084498,0.9164183929521702,4.713717693836978,177.0,167.0,0.583916083916084,0.20774647887323944,0.3761696050428445,1.5725893633799175,8.527437641723356,100.0,106.0,0.3706293706293706,0.11695906432748537,0.25367030630188525,,,,,,,,1.8177202344824175,6.390929705215419,69.0,29.0,0.10283687943262411,0.08098591549295775,0.02185096393966636,1.083263957785059,5.603180914512922,146.0,66.0,0.2323943661971831,0.17196702002355713,0.06042734617362597
601,Q6ZWR6,FP,1.610299019772836,5.372976473127563,91.0,132.0,0.46153846153846156,0.10668229777256741,0.35485616376589413,1.5277006349174804,7.200752097194099,128.0,118.0,0.4125874125874126,0.15023474178403756,0.26235267080337504,,,,,,,,,,,,,,,1.07256957717708,3.8128642348370385,129.0,73.0,0.25886524822695034,0.15140845070422534,0.107456797522725,0.9503191234986006,5.109921897599074,166.0,74.0,0.2605633802816901,0.1955241460541814,0.06503923422750874
602,O70258,FP,1.609567600267478,5.370253164556962,92.0,132.0,0.46153846153846156,0.10785463071512309,0.3536838308233385,1.7165803656470782,8.207980652962515,120.0,105.0,0.36713286713286714,0.14084507042253522,0.22628779671033192,1.3030781458106653,7.074367088607595,123.0,132.0,0.46153846153846156,0.14385964912280702,0.31767881241565454,1.4075403101949047,10.812575574365175,137.0,105.0,0.36713286713286714,0.16042154566744732,0.20671132146541982,,,,,,,,,,,,,,
603,Q8BIF0,,1.6070169198490414,5.360766961651917,93.0,132.0,0.46153846153846156,0.10902696365767878,0.3525114978807828,2.5218612051057097,14.343330702446725,102.0,58.0,0.20279720279720279,0.11971830985915492,0.08307889293804786,,,,,,,,1.5887500639373435,12.259668508287293,126.0,96.0,0.3356643356643357,0.14754098360655737,0.1881233520577783,,,,,,,,0.7821710190020456,4.547750591949487,193.0,88.0,0.30985915492957744,0.22732626619552415,0.08253288873405329
