uniprot_id,description,pep_num,annotation,iWAT_HF_cre-_1,iWAT_HF_cre-_2,iWAT_chow_cre-_1,iWAT_chow_cre-_2,iWAT_HF_cre+_1,iWAT_HF_cre+_2,iWAT_HF_cre+_3,iWAT_chow_cre+_1,iWAT_chow_cre+_2,iWAT_chow_cre+_3
Q0VBL3,Rbm15 RNA binding motif protein 15,2,FP,3089.0,5845.0,3222.0,1709.0,6016.0,6515.0,5323.0,6606.0,15906.0,9584.0
P58854,Tubgcp3 Gamma-tubulin complex component 3,1,,2762.0,3885.0,2870.0,1755.0,6753.0,6846.0,8363.0,5348.0,8911.0,6568.0
Q99LG2,Tnpo2 Transportin-2,1,FP,0.0,1213.0,1643.0,0.0,5081.0,3176.0,5928.0,3340.0,5799.0,2730.0
B2RY56,Rbm25 RNA-binding protein 25,1,FP,1444.0,2324.0,0.0,0.0,3696.0,1440.0,3971.0,6319.0,11831.0,4240.0
Q3UKC1,Tax1bp1 Tax1-binding protein 1 homolog,1,,3840.0,1664.0,2829.0,3826.0,15620.0,7137.0,19225.0,11996.0,16866.0,15714.0
Q9QZK2,Bcar3 Breast cancer anti-estrogen resistance protein 3,1,,3266.0,2712.0,2521.0,1930.0,7243.0,4536.0,10737.0,3984.0,7014.0,2317.0
Q8BFX3,Kctd3 BTB/POZ domain-containing protein KCTD3,1,,4029.0,3218.0,2775.0,1803.0,10429.0,7265.0,17530.0,6291.0,11457.0,6120.0
Q8BPU7,Elmo1 Engulfment and cell motility protein 1,1,,4707.0,4345.0,5681.0,2917.0,8181.0,4876.0,8967.0,9518.0,16954.0,8258.0
Q7TMQ7,Wdr91 WD repeat-containing protein 91,1,,2205.0,1488.0,2495.0,2632.0,9330.0,7880.0,8528.0,7223.0,10526.0,6833.0
P97350,Pkp1 Plakophilin-1,1,FP,14814.0,8804.0,15618.0,9209.0,12005.0,14098.0,16774.0,15342.0,25306.0,11621.0
Q91WG8,Gne Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,1,,2406.0,4855.0,5245.0,2108.0,14655.0,10314.0,17937.0,8717.0,15684.0,6694.0
Q571K4,Tab3 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3,1,,8197.0,6213.0,11357.0,5216.0,18041.0,13920.0,22721.0,16286.0,25084.0,19055.0
Q9D706,Rpap3 RNA polymerase II-associated protein 3,1,,1621.0,1370.0,0.0,1229.0,6181.0,3995.0,8472.0,4993.0,7534.0,3125.0
Q8VDG3,Parn Poly(A)-specific ribonuclease PARN,1,FP,2407.0,0.0,3907.0,2007.0,4736.0,3362.0,6333.0,5722.0,8086.0,5693.0
Q61545,Ewsr1 RNA-binding protein EWS,1,FP,6026.0,8615.0,9390.0,5937.0,11257.0,9807.0,18426.0,21759.0,53793.0,24269.0
Q91W39,Ncoa5 Nuclear receptor coactivator 5,1,FP,1614.0,1082.0,1889.0,977.0,2115.0,1622.0,3073.0,6316.0,12065.0,7846.0
P08103,Hck Tyrosine-protein kinase HCK,1,FP,2205.0,2116.0,3136.0,1724.0,5229.0,2139.0,3747.0,4480.0,7715.0,6449.0
Q8CIV8,Tbce Tubulin-specific chaperone E,1,,1633.0,1361.0,1903.0,0.0,5550.0,2871.0,5452.0,3031.0,3472.0,2773.0
Q9JI90,Rnf14 E3 ubiquitin-protein ligase RNF14,1,FP,2647.0,3037.0,2279.0,2280.0,9564.0,4686.0,14065.0,6077.0,8025.0,6824.0
G3UVU2,"Sf3a2 Splicing factor 3a, subunit 2, isoform CRA_b",1,,0.0,1328.0,1237.0,1193.0,1235.0,1358.0,1336.0,2248.0,5128.0,1680.0
Q91XL3,Uxs1 UDP-glucuronic acid decarboxylase 1,1,,0.0,1190.0,1971.0,0.0,14679.0,9248.0,16271.0,6037.0,9320.0,3555.0
Q4VBE8,Wdr18 WD repeat-containing protein 18,1,FP,2316.0,2625.0,3389.0,1767.0,3417.0,4363.0,7072.0,6412.0,13717.0,4934.0
Q61635,"Ifi47 Interferon gamma inducible protein 47, isoform CRA_a",1,,2768.0,1384.0,2575.0,1128.0,7744.0,3835.0,4443.0,2575.0,3521.0,2910.0
Q9Z1G3,Atp6v1c1 V-type proton ATPase subunit C 1,1,,8222.0,6310.0,6382.0,6343.0,22802.0,13551.0,25227.0,13840.0,25952.0,17048.0
Q8VDV3,Rab3il1 Guanine nucleotide exchange factor for Rab-3A,1,,1573.0,0.0,1968.0,1312.0,3386.0,1104.0,3647.0,2392.0,5548.0,5398.0
Q6ZWR6,Syne1 Nesprin-1,8,FP,20604.0,16371.0,18695.0,16039.0,58378.0,50043.0,64759.0,157274.0,127615.0,99196.0
Q60675,Lama2 Laminin subunit alpha-2,2,TP,3043.0,2384.0,1841.0,1714.0,4517.0,3317.0,6413.0,8850.0,14387.0,7467.0
Q8K449,Abca9 ATP-binding cassette sub-family A member 9,2,,5170.0,4425.0,6239.0,4105.0,29275.0,24608.0,43193.0,22072.0,49122.0,23861.0
P81122,Irs2 Insulin receptor substrate 2,2,,3628.0,3976.0,5130.0,1742.0,9525.0,5712.0,8063.0,11057.0,16583.0,11539.0
Q3UMB9,Kiaa1033 WASH complex subunit SWIP,2,,8850.0,10125.0,6434.0,5113.0,21149.0,11932.0,14812.0,8484.0,14959.0,13467.0
Q921K2,Parp1 Poly,1,FP,1768.0,0.0,1732.0,1736.0,2167.0,1821.0,1701.0,2427.0,2437.0,2953.0
Q99J31,Ophn1 Oligophrenin-1,1,,9088.0,4817.0,4547.0,2619.0,8255.0,6206.0,9177.0,3727.0,4988.0,3260.0
Q9JKX3,Tfr2 Transferrin receptor protein 2,1,,2130.0,1735.0,1652.0,2234.0,11940.0,10280.0,17868.0,7331.0,6502.0,2967.0
Q52KC3,Mcm5 DNA helicase,1,,1760.0,1871.0,1936.0,1276.0,2358.0,1971.0,3802.0,1609.0,1637.0,1892.0
Q922E6,"Fastkd2 FAST kinase domain-containing protein 2, mitochondrial",1,FP,1660.0,1670.0,0.0,0.0,4714.0,2006.0,3009.0,1493.0,2051.0,0.0
E9Q5D6,Ranbp9 Ran-binding protein 9,1,,2036.0,1467.0,2068.0,1485.0,8848.0,5054.0,9180.0,6291.0,8409.0,4303.0
Q8K0Q5,Arhgap18 Rho GTPase-activating protein 18,1,,4451.0,2891.0,1986.0,1320.0,7489.0,5963.0,6299.0,3990.0,4763.0,4210.0
Q920Q8,Ivns1abp Influenza virus NS1A-binding protein homolog,1,FP,6961.0,5926.0,9184.0,7398.0,25528.0,18626.0,28542.0,21950.0,35370.0,24240.0
Q5RL57,"Akap8l A kinase (PRKA) anchor protein 8-like, isoform CRA_a",1,,7736.0,7100.0,12181.0,5727.0,10690.0,13550.0,11644.0,13944.0,16109.0,8839.0
Q91V89,"Ppp2r5d Protein phosphatase 2, regulatory subunit B (B56), delta isoform, isoform CRA_b",1,,3667.0,3571.0,3181.0,1129.0,11994.0,3983.0,8713.0,4559.0,12003.0,7823.0
O88559,Men1 Menin,1,FP,1944.0,1688.0,1570.0,1068.0,3170.0,2327.0,2338.0,2995.0,3198.0,3510.0
Q80UP5,Ankrd13a Ankyrin repeat domain-containing protein 13A,1,,1367.0,0.0,1674.0,0.0,2309.0,1679.0,1541.0,2132.0,4167.0,3269.0
P70303,Ctps2 CTP synthase 2,1,,2475.0,2793.0,2546.0,2506.0,8112.0,4863.0,9739.0,5453.0,7373.0,3816.0
Q61024,Asns Asparagine synthetase,1,,2973.0,2999.0,7507.0,4130.0,8240.0,6042.0,9823.0,13620.0,20410.0,9601.0
Q8VCI0,Plbd1 Phospholipase B-like 1,1,,3786.0,5070.0,8878.0,5614.0,29101.0,19647.0,30710.0,12481.0,17789.0,9432.0
Q8CI33,Cwf19l1 CWF19-like protein 1,1,,1742.0,2578.0,2935.0,1799.0,2242.0,3154.0,3577.0,3723.0,5992.0,3848.0
Q99LJ7,Rcbtb2 RCC1 and BTB domain-containing protein 2,1,,18734.0,18071.0,17631.0,11694.0,38038.0,25849.0,30475.0,14790.0,20179.0,15263.0
O08848,Trove2 60 kDa SS-A/Ro ribonucleoprotein,1,,2988.0,1642.0,0.0,2772.0,4193.0,4925.0,7207.0,4014.0,6433.0,4270.0
Q8R332,Nup58 Nucleoporin p58/p45,1,FP,1371.0,1819.0,1437.0,1380.0,4401.0,2943.0,6941.0,4818.0,10943.0,8867.0
Q9D3A8,Nos1ap Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein,1,,15824.0,23188.0,4205.0,6139.0,23207.0,28229.0,33912.0,8981.0,9021.0,5183.0
P14142,"Slc2a4 Solute carrier family 2, facilitated glucose transporter member 4",1,,5580.0,4073.0,4426.0,4627.0,19859.0,9326.0,8136.0,7126.0,19273.0,17484.0
Q9Z0H4,Celf2 CUGBP Elav-like family member 2,1,FP,1930.0,1271.0,1406.0,0.0,8309.0,4889.0,12430.0,3534.0,7565.0,2003.0
O54718,"Irs3 Insulin receptor substrate 3, isoform CRA_a",1,,3549.0,3861.0,3927.0,1364.0,8013.0,6781.0,5547.0,2968.0,4500.0,2095.0
Q91X72,Hpx Hemopexin,1,TP,4935.0,13918.0,9232.0,13978.0,23373.0,5369.0,14204.0,18734.0,14386.0,4441.0
Q3U4G3,Xxylt1 Xyloside xylosyltransferase 1,1,TP,0.0,1352.0,1513.0,1039.0,21271.0,15385.0,27407.0,21328.0,32661.0,5991.0
Q5SSH7,Zzef1 Zinc finger ZZ-type and EF-hand domain-containing protein 1,5,,22257.0,20689.0,13918.0,9708.0,45728.0,37696.0,44657.0,25953.0,47086.0,26549.0
Q64487,Ptprd Receptor-type tyrosine-protein phosphatase delta,1,,3079.0,2688.0,1658.0,1764.0,10512.0,7567.0,14799.0,23535.0,27958.0,9851.0
A2AKG8,Focad Focadhesin,2,,2425.0,2523.0,1494.0,1081.0,7013.0,5923.0,7208.0,3695.0,5295.0,4007.0
Q70IV5,Synm Synemin,3,,6943.0,11345.0,23970.0,8764.0,12294.0,14927.0,20766.0,24173.0,69820.0,47690.0
P06800,Ptprc Receptor-type tyrosine-protein phosphatase C,1,,0.0,1742.0,1969.0,1911.0,3544.0,1632.0,2949.0,2568.0,5810.0,6826.0
Q91Z96,Bmp2k BMP-2-inducible protein kinase,1,FP,1558.0,1920.0,1942.0,1297.0,2369.0,1894.0,2206.0,2665.0,3417.0,2215.0
Q9WVL3,Slc12a7 Solute carrier family 12 member 7,1,,1436.0,1287.0,0.0,0.0,2999.0,2368.0,2408.0,4929.0,10828.0,5618.0
P54761,Ephb4 Ephrin type-B receptor 4,1,,2953.0,1185.0,1708.0,0.0,6160.0,6066.0,10519.0,13196.0,23510.0,5238.0
Q91YR7,Prpf6 Pre-mRNA-processing factor 6,2,FP,3312.0,5097.0,3042.0,1588.0,8733.0,8275.0,7173.0,8110.0,15020.0,8623.0
E9QN31,Nop2 Probable 28S rRNA (cytosine-C(5))-methyltransferase,1,FP,1897.0,2123.0,4815.0,2271.0,3278.0,4694.0,4452.0,4842.0,5118.0,3022.0
Q08189,Tgm3 Protein-glutamine gamma-glutamyltransferase E,1,,27490.0,14099.0,20331.0,7871.0,14421.0,18025.0,27200.0,16674.0,20535.0,17710.0
Q9DBD0,Ica Inhibitor of carbonic anhydrase,1,TP,3006.0,2706.0,3146.0,2757.0,9250.0,6174.0,8029.0,7663.0,10874.0,5222.0
Q8BP56,Athl1 Acid trehalase-like protein 1,1,,1526.0,0.0,0.0,0.0,1237.0,0.0,2916.0,1337.0,1524.0,0.0
Q8BTY8,Scfd2 Sec1 family domain-containing protein 2,1,,12401.0,11988.0,11269.0,10052.0,64525.0,40772.0,93821.0,39342.0,57897.0,27541.0
O35239,Ptpn9 Tyrosine-protein phosphatase non-receptor type 9,1,,8756.0,5767.0,5044.0,3652.0,13898.0,12699.0,18273.0,11660.0,17625.0,10755.0
Q3U128,Apcdd1 Protein APCDD1,1,,1027.0,0.0,1909.0,0.0,4598.0,5573.0,5368.0,5774.0,4398.0,1577.0
Q9DAW6,Prpf4 U4/U6 small nuclear ribonucleoprotein Prp4,1,FP,1820.0,2159.0,3274.0,1825.0,2611.0,2425.0,4097.0,4929.0,9817.0,4546.0
Q8BK67,Rcc2 Protein RCC2,1,FP,1462.0,1824.0,2706.0,1806.0,3616.0,2349.0,3644.0,4024.0,7758.0,6173.0
P49182,Serpind1 Heparin cofactor 2,1,,5169.0,3963.0,6985.0,4755.0,10350.0,5644.0,9120.0,8950.0,14220.0,6040.0
O35704,Sptlc1 Serine palmitoyltransferase 1,1,TP,7566.0,9664.0,6691.0,4044.0,20854.0,14227.0,17895.0,11424.0,13824.0,9288.0
P13439,Umps Uridine 5'-monophosphate synthase,1,,4913.0,4586.0,5122.0,3444.0,15971.0,9731.0,13728.0,8330.0,14839.0,10418.0
P35505,Fah Fumarylacetoacetase,1,,4709.0,3304.0,2642.0,3701.0,7588.0,5744.0,10829.0,6616.0,9976.0,2139.0
P17047,Lamp2 Lysosome-associated membrane glycoprotein 2,1,,2079.0,2685.0,1562.0,1466.0,8165.0,6208.0,10517.0,9844.0,19339.0,3251.0
Q8BPN8,Dmxl2 DmX-like protein 2,2,,7078.0,7111.0,6985.0,4550.0,17198.0,11997.0,17526.0,8443.0,10034.0,7377.0
F8VPV0,Pcnt Pericentrin,2,,7288.0,3593.0,5451.0,2155.0,9818.0,7702.0,10801.0,8948.0,23781.0,25512.0
A2AEE7,Celsr2 Cadherin EGF LAG seven-pass G-type receptor 2,2,,3926.0,0.0,3726.0,0.0,5506.0,5039.0,8318.0,21985.0,33647.0,8017.0
Q5ND34,Wdr81 WD repeat-containing protein 81,3,FP,3702.0,6235.0,9202.0,3379.0,11500.0,6277.0,11353.0,9944.0,15345.0,11906.0
Q0VGY8,Tanc1 Protein TANC1,2,,12958.0,10768.0,8887.0,4590.0,22254.0,19622.0,30743.0,8010.0,13603.0,12661.0
Q8R5G7,"Arap3 Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3",2,,8283.0,3909.0,3468.0,2609.0,11050.0,9893.0,9391.0,3883.0,6492.0,7051.0
O70566,Diaph2 Protein diaphanous homolog 2,2,,3314.0,3021.0,1744.0,2508.0,14192.0,6319.0,13032.0,6340.0,12586.0,12374.0
