uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,ctrl_turbo(-)_1,ctrl_turbo(-)_2,fast_turbo(-)_1,fast_turbo(-)_2,LPS_turbo(-)_1,LPS_turbo(-)_2
Q9JI75,Nqo2 Ribosyldihydronicotinamide dehydrogenase,2,,34812.93320367106,17009.0,19134.369688164054,12732.0,10182.171275855426,9118.79448695181,17367.042510913092,29413.94635274918,14957.871086541747,14252.680726964825,17955.0,17847.0,22148.0,14459.0,15171.0,14744.0
Q68FG2,Sptbn2 Protein Sptbn2,17,,681325.8690530246,657588.0,717641.5663639333,411249.0,555127.6620365091,481180.7478240978,998362.8857362878,1045617.0852149,804951.6653274149,898010.2234570489,460825.0,1379967.0,1133560.0,778468.0,438166.0,721641.0
Q8K441,Abca6 ATP-binding cassette sub-family A member 6,11,,1060607.6723000633,745973.0,666772.9393507716,1149218.0,665675.4898996253,799980.3140282335,914581.3360401276,1006314.8938032485,777607.2034168898,744415.5353867771,894017.0,1089889.0,1101324.0,788929.0,484217.0,558392.0
Q02248,Ctnnb1 Catenin beta-1,4,FP,229385.63594695766,251611.0,199924.33985338174,161707.0,131770.81196357732,100409.6901219035,165600.0304119169,231805.64542585053,164171.17379399703,186478.64866821532,98013.0,176920.0,134154.0,76981.0,56142.0,141759.0
Q8BW75,Maob Amine oxidase,5,FP,397300.626347421,250421.0,277620.190594282,193860.0,175061.79248231745,152803.28236823887,225085.2764942495,306040.8433637413,195002.67355478983,186675.7457202606,184983.0,242272.0,267497.0,205957.0,118372.0,163529.0
P62274,Rps29 40S ribosomal protein S29,1,TP,26794.482322194057,21923.0,28285.804654112457,7267.0,14188.029400779249,14230.160868073322,36282.196331575215,31865.53506041698,16317.338580347989,21605.362217287846,11792.0,20185.0,25320.0,17029.0,15198.0,18232.0
Q5RKZ7,Mocs1 Molybdenum cofactor biosynthesis protein 1,5,,440350.8423995624,370207.0,339825.65513944824,303580.0,272488.078265126,256634.69421424918,481753.885696927,417541.2132860356,276478.9982782065,273624.38914325665,308845.0,403818.0,342904.0,296903.0,252289.0,299140.0
Q9JHP7,Kdelc1 KDEL motif-containing protein 1,4,TP,139335.03816575557,117330.0,137273.49954802956,39706.0,55573.189127451864,32720.953075881167,69831.25800547496,62141.034856013925,100189.69679668812,80648.7486253051,27368.0,35775.0,31691.0,27489.0,19386.0,27380.0
O89017,Lgmn Legumain,5,,160546.8186027222,183796.0,200628.4483168242,133972.0,172454.06629722388,165892.63745718327,341128.4550912535,254702.49444854335,237906.8114160924,209355.52723345376,140201.0,172577.0,272699.0,210445.0,169678.0,199661.0
Q9D1M0,Sec13 Protein SEC13 homolog,2,TP,76433.28128966289,55661.0,69009.54212317259,48782.0,50956.287149052274,43801.37701231075,119937.39673699126,127851.11882576553,79619.45469622109,80711.24281253897,47694.0,68538.0,90707.0,69158.0,58870.0,73665.0
Q9CQA3,Sdhb Succinate dehydrogenase,2,FP,24039.188919596283,13660.0,18226.83016796263,8805.0,9282.642034307462,9800.495501309335,18141.098165787607,19051.420388675255,9377.56650280499,9545.586496208833,8895.0,12247.0,23653.0,8173.0,8481.0,14707.0
Q8K4Z3,Naxe NAD(P)H-hydrate epimerase,2,TP,307338.30737108557,340924.0,352304.07665986737,197138.0,216995.528754025,239826.59053065648,288027.17317283445,302178.35426550894,237783.7658118806,260708.92378159083,181308.0,230323.0,335397.0,213260.0,133569.0,137291.0
Q61768,Kif5b Kinesin-1 heavy chain,4,,92930.22752868242,83008.0,127846.54387899497,47017.0,66736.66503045052,56586.7490979141,147698.33090227607,144710.26956283805,126810.05396970041,117972.20013943908,47617.0,89628.0,152857.0,83467.0,59753.0,86248.0
O35643,Ap1b1 AP-1 complex subunit beta-1,4,,133360.67679414805,118083.0,110989.41699124928,87716.0,72532.49548451524,75230.57622731241,139465.6771158959,229210.74881877835,113646.41151184645,123899.53343631276,86872.0,147567.0,163661.0,109757.0,69708.0,119959.0
P23953,Ces1c Carboxylesterase 1C,2,TP,156091.84736557968,180210.0,178576.91677591257,62931.0,67661.18119537483,49078.9949673419,54989.87131691015,56777.224906878524,83495.01836342408,67846.25352517744,24374.0,40376.0,32074.0,23576.0,15513.0,18047.0
Q8R216,"Sirt4 NAD-dependent protein lipoamidase sirtuin-4, mitochondrial",2,FP,46320.261922553014,27630.0,36676.84198071908,28500.0,23275.319125053567,24728.356489179183,45496.384608157074,42246.827535127195,36109.03758507518,28080.72146375081,26644.0,47535.0,38083.0,34718.0,24775.0,30637.0
Q8R1V4,Tmed4 Transmembrane emp24 domain-containing protein 4,1,TP,352660.14844423154,411461.0,385809.9617315911,147451.0,173958.9605460257,193639.2599680944,90486.0420608035,86407.83915515576,182625.7772329565,167207.20398185382,19690.0,26851.0,24190.0,19659.0,14135.0,17716.0
Q9CZH3,Psmg3 Proteasome assembly chaperone 3,1,,28331.279544942638,28296.0,29907.327931773758,15340.0,20817.514480217968,18341.93096589712,45302.20569817137,36666.34969046374,34162.67984572559,33049.009348843225,23623.0,24193.0,26487.0,22558.0,16824.0,19025.0
A2AIX1,Sec16a Protein Sec16a,15,,1025206.6281850977,781047.0,835776.7461061918,456572.0,538221.7368339315,434716.56317611295,1088707.9485884716,1176581.7387598678,901576.0225257005,994671.1045422108,607448.0,919833.0,823429.0,617022.0,541444.0,677576.0
Q8BMJ2,"Lars Leucine--tRNA ligase, cytoplasmic",9,,362041.3256656215,296334.0,369526.5894262578,258958.0,238002.71669805422,247870.66250007527,559130.1913486273,617206.6501776107,426421.62583971693,437996.1196812559,278678.0,408617.0,482573.0,313185.0,273882.0,376371.0
P35123,Usp4 Ubiquitin carboxyl-terminal hydrolase 4,7,FP,223242.1771463098,214948.0,224895.9958352461,133492.0,141429.39361777413,146396.68405983807,294963.08423841966,283945.83615914447,240306.5735636889,243692.07708082037,173349.0,241430.0,277158.0,174242.0,151277.0,169641.0
Q8BXQ2,Pigt GPI transamidase component PIG-T,5,TP,437277.2479540653,462879.0,474144.46671746403,249493.0,280139.7556645056,238586.31205249377,472723.23639005766,458070.0520747317,480648.1964813048,438220.4577892749,191098.0,276163.0,288021.0,235470.0,198925.0,252428.0
K7N6C2,Cyp2c68 Protein Cyp2c68,2,,34696.05703948145,26272.0,32521.318258186344,15067.0,25699.050692557805,13690.364962826958,20762.5134505946,34840.880019479366,23283.211240602574,22540.37140320993,17818.0,33028.0,18485.0,18392.0,6703.0,15311.0
Q91WU5,As3mt Arsenite methyltransferase,3,,79675.97316420035,42071.0,38001.11890845587,27547.0,29983.17228235442,21175.163855160583,41244.39847648383,39501.79884296471,36949.4763483882,43279.62828203867,17907.0,21231.0,31457.0,17969.0,15519.0,25927.0
Q3UCV8,Otulin Ubiquitin thioesterase otulin,3,,53025.72100207007,55142.0,51580.63571181796,30641.0,31294.985759611867,27432.900921650664,64035.15054165513,65839.74349778413,58357.17428842977,54432.43708069798,38814.0,59246.0,51523.0,44880.0,37097.0,36326.0
Q9CQ56,Use1 Vesicle transport protein USE1,2,TP,29705.196155895046,28391.0,23765.88258233671,16554.0,13086.33323373187,13770.360490021973,29575.043981863564,35083.138611329625,29122.284458651327,24648.348411059975,20478.0,26682.0,23565.0,22711.0,15561.0,23026.0
P0C7N9,Psmg4 Proteasome assembly chaperone 4,1,,49484.62189981445,31343.0,33990.76200797929,33037.0,32671.538083798903,28155.64311952563,58731.14031547031,63425.68781138891,43337.40753431484,45994.119389068685,35676.0,42651.0,43409.0,37000.0,26713.0,39772.0
Q8K0D5,"Gfm1 Elongation factor G, mitochondrial",6,FP,297456.0546798188,252020.0,283329.0980657558,144793.0,183167.77757944854,183113.93542907023,331611.02851688577,325435.1790831342,256456.12268374814,233592.85618232176,190903.0,306150.0,302281.0,225968.0,155484.0,170623.0
Q8C3X4,"Guf1 Translation factor Guf1, mitochondrial",5,FP,698695.6564331197,517646.0,554610.3374302522,469900.0,362356.95549583837,376907.621545315,598946.1778434354,568555.3243762449,440316.0846134953,416546.1917245241,544941.0,662392.0,539811.0,404164.0,276276.0,326896.0
Q3U9G9,Lbr Lamin-B receptor,6,TP,375089.18169759854,304923.0,391112.00708954694,183794.0,241383.90173856975,174219.8240315444,465368.37767621566,509346.98331875633,402216.69116392813,374324.95858781796,254382.0,283565.0,339148.0,268083.0,179128.0,282334.0
Q8C0Z1,Fam234a Protein FAM234A,4,,384173.19505471917,214462.0,264048.5740261338,292838.0,296653.84047777246,224637.17894952293,382727.961574355,412129.63403709873,295647.2662215941,257822.17305590337,285996.0,397910.0,343768.0,295017.0,198912.0,258357.0
Q61578,"Fdxr NADPH:adrenodoxin oxidoreductase, mitochondrial",4,FP,211421.5208383238,135599.0,158474.7682740408,109355.0,108888.46899707879,83858.96335189478,179932.02995990278,178834.6100852955,135615.6448456544,121313.23553386504,131623.0,162793.0,154915.0,118745.0,97450.0,104758.0
Q9QYJ0,Dnaja2 DnaJ homolog subfamily A member 2,3,,268475.7394145892,256670.0,330429.3128818677,158862.0,170306.32665610366,148734.6402937724,312921.9734270289,316838.41116529284,315764.10391381424,277751.40912327776,202135.0,313367.0,292445.0,238358.0,160839.0,201053.0
Q78KK3,Slc22a18 Solute carrier family 22 member 18,4,,387211.9753236492,333298.0,429095.3504687714,210923.0,223893.0553751371,207237.80397796707,399745.216048787,441553.8166683768,304780.23297784483,303513.4359991464,256458.0,380429.0,316723.0,255539.0,201897.0,237724.0
Q9ES89,Extl2 Exostosin-like 2,2,TP,42143.80409794745,63349.0,58205.97046810887,14907.0,15493.028262570424,18490.792207807845,15559.582657005076,11149.013364376537,26740.41985348559,31159.76199631171,3919.0,6894.0,7147.0,7993.0,3806.0,5536.0
P62960,Ybx1 Nuclease-sensitive element-binding protein 1,2,TP,44854.3364163875,18326.0,22245.087303653152,26109.0,15824.672881929018,16877.665011588357,36637.3043381929,85056.65038934302,37596.770799635495,44831.56726501303,17336.0,24091.0,42583.0,19804.0,33594.0,43024.0
O55239,Nnmt Nicotinamide N-methyltransferase,3,,138540.52892195596,50593.0,39762.871361164616,46900.0,46631.277866458026,59222.42781566987,155244.7085410355,126718.30400190233,169153.4021681712,197535.3125634379,11842.0,26886.0,50359.0,29054.0,32271.0,71352.0
Q9QUH0,Glrx Glutaredoxin-1,1,,17128.574871022985,10761.0,11945.155643478138,23423.0,21159.38102277597,14449.27905125967,32806.925839844786,37978.29938858242,28970.15534798952,23748.59235639802,11723.0,11571.0,38701.0,27254.0,16984.0,19824.0
Q8BUV3,Gphn Gephyrin,6,,398407.2198168759,308367.0,353118.78841630503,208276.0,262210.50237274275,224486.9264810523,317176.61954377044,323053.5382787471,291228.8104339902,293436.6489114497,163396.0,275421.0,453489.0,237010.0,147191.0,230397.0
P40124,Cap1 Adenylyl cyclase-associated protein 1,3,,262027.65656897903,246992.0,147715.6354420555,190354.0,150172.5452610017,176813.07033922285,316252.2747325371,475393.24743844697,241111.96297307496,271604.5449635569,188895.0,274031.0,421503.0,153063.0,147017.0,254810.0
Q8BSE0,Rmdn2 Regulator of microtubule dynamics protein 2,2,,33179.15363191408,46923.0,33627.351188138025,31891.0,32018.470768281128,26924.40761400235,39879.826136447315,31087.57789222177,39091.21559260736,34738.75602674355,25334.0,26309.0,40160.0,35267.0,14810.0,25420.0
P06339,"H2-T23 H-2 class I histocompatibility antigen, D-37 alpha chain",1,,41055.86108022495,42547.0,35523.40763948376,28564.0,21619.367566749363,16108.316723956295,43702.224679590545,40702.85552368713,32287.912276099214,31269.5274277353,26691.0,42429.0,26561.0,28331.0,20245.0,26319.0
Q64261,Cdk6 Cyclin-dependent kinase 6,1,FP,2533.9747087067976,4058.0,4947.52230273028,2883.0,1602.5704038184056,1191.5855485657528,6129.935589891135,5150.5541464503085,6988.244588293086,4359.370163326528,2691.0,4843.0,4285.0,2617.0,2766.0,4722.0
O89051,Itm2b Integral membrane protein 2B,1,TP,100834.28897286746,102740.0,125333.28155156013,53932.0,54822.445656917516,56126.25310658279,116894.37381885914,107086.82782992363,114809.00603891388,98153.53071101691,84899.0,122234.0,107218.0,83944.0,53805.0,52801.0
Q9EP72,Emc7 ER membrane protein complex subunit 7,2,TP,389196.38338797505,520758.0,442090.24986630195,233833.0,271536.3036383366,329329.76003611955,250097.11609144905,212981.1292112322,342119.7266050376,328095.28418532934,31173.0,60069.0,109981.0,52554.0,42597.0,69276.0
Q9D7J4,Cox20 Cytochrome c oxidase protein 20 homolog,1,FP,54560.031497920994,31984.0,42445.00121629744,20616.0,29716.266509925415,22047.46290822623,58088.753921476506,55199.131967008856,39226.19289177298,39108.54188794238,24083.0,38664.0,41661.0,33515.0,28009.0,33901.0
O70472,Tmem131 Transmembrane protein 131,14,,1291047.6804516253,1229576.0,2035799.7619275239,521920.0,1021741.4195508498,765255.2990927972,1967247.8169457049,1871648.935521016,1472084.050897383,1604178.515049171,169442.0,295627.0,269921.0,226778.0,160528.0,211456.0
Q8BJ64,"Chdh Choline dehydrogenase, mitochondrial",4,FP,286165.07120103255,163975.0,191668.59405481385,150589.0,121868.03992183905,92801.76767901755,149011.03353348078,227311.9191516703,106731.99428608041,102341.44246321463,157764.0,219587.0,222401.0,175626.0,154118.0,145275.0
P50431,"Shmt1 Serine hydroxymethyltransferase, cytosolic",3,,541556.8970436287,359536.0,291572.005982101,272136.0,166665.05045862542,180645.20389850406,272346.56119522185,481098.2666718785,217997.28692369573,261975.6328843696,300470.0,281607.0,452673.0,240816.0,206712.0,250803.0
Q3USZ8,Deleted in autism protein 1 homolog,2,TP,65478.00594205956,51951.0,62340.75607320501,30344.0,34447.88118200726,29587.21524967643,55142.82045833724,61992.6088173451,52044.56192689942,48749.4720800593,35426.0,44551.0,35691.0,36411.0,27182.0,36569.0
O70572,Smpd2 Sphingomyelin phosphodiesterase 2,3,,234846.4882142002,177003.0,227142.62522421047,109105.0,132261.46427714892,95738.64694699456,228939.59485821228,228342.37119024468,208457.89680807892,172764.3794004961,129267.0,200525.0,153745.0,135704.0,114542.0,143440.0
Q91XD7,Creld1 Cysteine-rich with EGF-like domain protein 1,4,,412232.17800436897,547114.0,461044.88920334884,224420.0,235104.23358639967,227354.9400343136,213067.4639556823,165611.0442723984,366107.65357885294,304373.1316773764,40298.0,72333.0,45172.0,33855.0,30188.0,38777.0
G5E881,"Tamm41 Phosphatidate cytidylyltransferase, mitochondrial",2,FP,77657.99428675622,70803.0,80866.80764989564,59577.0,55539.1160501205,49652.18031002619,98918.19472730596,99090.58825244347,72976.48353065555,65001.966798507856,69485.0,75307.0,88518.0,73524.0,47012.0,57326.0
Q99PL5,Rrbp1 Ribosome-binding protein 1,16,TP,1703874.186184533,1744691.0,1525642.0729873118,722804.0,916591.9029062658,940453.1553959607,2066050.3023225397,2058133.457760231,1834350.4444320253,1781259.8006139756,1124354.0,1954271.0,1679804.0,1293887.0,1075181.0,1093321.0
Q9QZW0,Atp11c Phospholipid-transporting ATPase 11C,9,TP,331588.8680769822,297937.0,334227.35096096963,259082.0,263973.21624001855,245738.6077970081,489531.68203662836,515456.3355540788,408285.4495098388,348897.03525139194,234156.0,374008.0,475334.0,344672.0,235342.0,289685.0
Q91W43,"Gldc Glycine dehydrogenase (decarboxylating), mitochondrial",8,FP,347135.8846410989,219942.0,288985.6664789372,161173.0,204377.13244897718,203550.35798091683,323076.46642525384,279271.26896428724,210612.31347818658,218657.54664095625,161518.0,250547.0,404725.0,232078.0,166300.0,188816.0
Q99KD5,Unc45a Protein unc-45 homolog A,7,FP,232485.34102488015,187006.0,191123.47782505193,177096.0,126295.26843642739,139397.42323691418,290550.16901011445,303587.54860965203,230374.1832455291,233327.65649034214,170934.0,227956.0,218924.0,173262.0,119110.0,160427.0
Q9EP69,Sacm1l Phosphatidylinositide phosphatase SAC1,5,TP,314784.81106610276,248438.0,270347.0365504479,238432.0,155744.6291739238,143764.48340848208,359401.2225179218,417350.13608682976,333023.3006645831,307323.17779782636,244757.0,327301.0,286397.0,212256.0,198012.0,254580.0
Q5XG73,Acbd5 Acyl-CoA-binding domain-containing protein 5,5,,706996.3508174801,444332.0,421484.4613695414,249697.0,246056.45640994387,193761.68790536677,367383.83770788205,405641.53949620755,497368.9754972804,432620.0171640861,261041.0,315530.0,326332.0,304447.0,174692.0,195011.0
Q91XH5,Spr Sepiapterin reductase,2,,281826.97612807964,166510.0,231695.1357662437,117203.0,99703.5031177879,95812.38195466997,160748.21764734262,261122.34713257532,132991.41768673825,173200.2362960759,111475.0,118642.0,235410.0,129590.0,101842.0,165664.0
Q9D975,Srxn1 Sulfiredoxin-1,1,,37850.47010915227,22693.0,26099.414558654404,25011.0,15898.497882813635,14277.462571110376,33773.83041217086,38386.04448331631,30656.252991157875,19871.549125312362,24494.0,29490.0,25287.0,29684.0,18925.0,23394.0
O08997,Atox1 Copper transport protein ATOX1,1,,20397.37737798578,11038.0,18276.20663804976,10902.0,13098.826695420035,7940.425590705235,19096.03280530634,29434.418909806947,15464.968122081102,17697.87310011389,6224.0,9231.0,22941.0,13573.0,11233.0,18372.0
Q9Z329,"Itpr2 Inositol 1,4,5-trisphosphate receptor type 2",21,TP,1031703.2022052121,849358.0,965340.603614817,667997.0,692461.4717590535,666545.6878271077,1164428.4135351568,1155293.6915126315,980261.8220917815,929246.1001685814,890297.0,1129955.0,1086063.0,772151.0,598202.0,640224.0
Q8CG16,C1ra Complement C1r-A subcomponent,1,,13161.002105820144,16464.0,16009.82666105056,5660.0,5573.219682166489,6019.141711464949,19363.36130467022,19928.32824931635,19221.214839745415,20284.97221009025,5097.0,9608.0,7569.0,8310.0,8055.0,9096.0
Q91W64,Cyp2c70 Cytochrome P450 2C70,3,TP,131664.72904994976,150181.0,251181.06592142812,16807.0,47086.721333453905,27364.035206934957,83044.7338322418,76862.5094269711,66854.77828838705,56776.77030949662,98445.0,142872.0,44077.0,37140.0,63097.0,54762.0
Q9D3A8,Nos1ap Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein,3,,33974.906239162534,27596.0,36387.49586600851,24070.0,21986.221032683694,24927.301887246787,72178.69482824732,77092.825693871,63393.095289896344,62449.319612262996,20646.0,29372.0,50102.0,34392.0,36374.0,50453.0
Q8BVY0,Rsl1d1 Ribosomal L1 domain-containing protein 1,2,FP,5075.409598106549,5139.0,5116.389830428259,4833.0,2795.128110416085,3059.3072052493753,4496.7047579565915,6262.896413255741,3636.184037191024,4795.227058906317,4670.0,5147.0,6739.0,2942.0,2864.0,4941.0
O08917,Flot1 Flotillin-1,5,,151901.71254303702,121387.0,170487.07591683744,117549.0,142621.95132437182,126609.26869819102,345216.85214122647,395688.464673289,269048.5352456857,280186.2788028127,113736.0,174079.0,310597.0,214364.0,160600.0,264679.0
Q9CZR8,"Tsfm Elongation factor Ts, mitochondrial",1,FP,36899.2970708006,19469.0,20012.283326313198,21176.0,17957.647522872296,20874.658918219306,30064.48123443027,35913.98321859074,23373.444683691196,17838.885625154413,17859.0,26710.0,27360.0,20595.0,19283.0,28820.0
Q9CPN9,"2210010C04Rik RIKEN cDNA 2210010C04, isoform CRA_b",2,,59424.06930972717,33668.0,46412.89435249909,20764.0,40977.418567940644,33445.08650031605,58131.31368256926,64686.45611686317,38997.25349484565,35091.287339344846,32928.0,41065.0,128614.0,42422.0,32547.0,42114.0
