,User Input,Mapped Gene Symbol,Num of Expt. (found/total),Ave SC,Max SC,found,contaminant,Key
2474,Q8N6L7,TMEM252, / 716,0.0,,,False,Q8N6L7
2475,Q8TF76,GSG2,4 / 716,1.0,1.0,4,False,Q8TF76
2476,Q14CM0,FRMPD4,1 / 716,1.0,1.0,1,False,Q14CM0
2477,P16615,ATP2A2,302 / 716,4.2,41.0,302,True,P16615
2478,P0CE72,OCM,1 / 716,1.0,1.0,1,False,"P0CE72, P0CE71"
2479,Q9UQC2,GAB2, / 716,0.0,,,False,Q9UQC2
2480,Q86VD9,PIGZ, / 716,0.0,,,False,Q86VD9
2481,Q9Y3M2,CBY1,1 / 716,1.0,1.0,1,False,Q9Y3M2
2482,P11532,DMD,22 / 716,1.2,3.0,22,False,P11532
2483,Q9P013,CWC15,151 / 716,5.0,20.0,151,False,Q9P013
2484,P53611,RABGGTB,13 / 716,1.2,2.0,13,False,P53611
2485,Q9H808,TLE6,2 / 716,1.0,1.0,2,False,Q9H808
2486,Q11201,ST3GAL1, / 716,0.0,,,False,Q11201
2487,P32121,ARRB2,2 / 716,1.5,2.0,2,False,P32121
2488,Q9HB90,RRAGC,3 / 716,1.0,1.0,3,False,Q9HB90
2489,O75319,DUSP11,8 / 716,2.6,8.0,8,False,O75319
2490,Q9Y6Q1,CAPN6, / 716,0.0,,,False,Q9Y6Q1
2491,Q6P9F0,CCDC62,2 / 716,1.0,1.0,2,False,Q6P9F0
2492,Q9Y5Z7,HCFC2,81 / 716,1.4,4.0,81,False,Q9Y5Z7
2493,Q2PPJ7,RALGAPA2,1 / 716,1.0,1.0,1,False,Q2PPJ7
2494,Q9H1B4,NXF5, / 716,0.0,,,False,"Q9GZY0, Q9H1B4"
2495,Q58EX2,SDK2,1 / 716,1.0,1.0,1,False,Q58EX2
2496,Q8IW52,SLITRK4,2 / 716,1.0,1.0,2,False,Q8IW52
2497,Q8IZX4,TAF1L,91 / 716,5.0,28.0,91,False,"P21675, Q8IZX4"
2498,Q9NXG0,CNTLN,1 / 716,1.0,1.0,1,False,Q9NXG0
2499,Q96T55,KCNK16, / 716,0.0,,,False,Q96T55
2500,A6NHX0,CASTOR2,1 / 716,1.0,1.0,1,False,"A6NHX0, Q8N976, Q8NAP1"
2502,Q9HBB8,CDHR5, / 716,0.0,,,False,Q9HBB8
2503,Q9Y5S1,TRPV2, / 716,0.0,,,False,Q9Y5S1
2504,P09661,SNRPA1,314 / 716,8.2,64.0,314,True,P09661
2505,P23743,DGKA,1 / 716,1.0,1.0,1,False,P23743
2506,O14544,SOCS6, / 716,0.0,,,False,O14544
2507,Q9NQG7,HPS4,1 / 716,1.0,1.0,1,False,Q9NQG7
2508,Q9UIF7,MUTYH,1 / 716,1.0,1.0,1,False,Q9UIF7
2509,Q8N4H0,SPATA6L, / 716,0.0,,,False,Q8N4H0
2510,Q96KC9,CABS1, / 716,0.0,,,False,Q96KC9
2511,A8MPP1,DDX11L8,1 / 716,1.0,1.0,1,False,"Q96FC9, A8MPP1, Q92771"
2512,P58557,YBEY,7 / 716,1.1,2.0,7,False,P58557
2513,Q5T9L3,WLS,1 / 716,1.0,1.0,1,False,Q5T9L3
2514,Q13487,SNAPC2, / 716,0.0,,,False,Q13487
2515,Q8IUK5,PLXDC1,1 / 716,1.0,1.0,1,False,Q8IUK5
2516,O00625,PIR,2 / 716,1.0,1.0,2,False,O00625
2517,Q96FG2,ELMOD3, / 716,0.0,,,False,Q96FG2
2518,P21399,ACO1,13 / 716,2.3,12.0,13,False,P21399
2519,P18510,IL1RN, / 716,0.0,,,False,P18510
2520,O95985,TOP3B,12 / 716,3.7,10.0,12,False,O95985
2521,Q8N4F0,BPIFB2, / 716,0.0,,,False,Q8N4F0
2522,Q99684,GFI1, / 716,0.0,,,False,Q99684
2523,Q14002,CEACAM7, / 716,0.0,,,False,Q14002
2524,P04629,NTRK1,1 / 716,1.0,1.0,1,False,P04629
2525,Q6IA86,ELP2,10 / 716,1.1,2.0,10,False,Q6IA86
2526,Q68CL5,TPGS2, / 716,0.0,,,False,Q68CL5
2527,Q8NBI3,DRAXIN, / 716,0.0,,,False,Q8NBI3
2528,P51826,AFF3, / 716,0.0,,,False,P51826
2529,Q9UNX9,KCNJ14, / 716,0.0,,,False,Q9UNX9
2530,Q9UBU7,DBF4, / 716,0.0,,,False,Q9UBU7
2531,Q96S95,CAMK2N2, / 716,0.0,,,False,Q96S95
2532,Q14186,TFDP1,64 / 716,1.9,5.0,64,False,"Q14186, Q5H9I0"
2533,O60268,KIAA0513, / 716,0.0,,,False,O60268
2534,Q9BR61,ACBD6, / 716,0.0,,,False,Q9BR61
2535,Q9Y620,RAD54B, / 716,0.0,,,False,Q9Y620
2536,P16083,NQO2,33 / 716,4.7,21.0,33,False,P16083
2537,Q9H773,DCTPP1,107 / 716,2.3,10.0,107,False,Q9H773
2538,Q13370,PDE3B,2 / 716,1.0,1.0,2,False,Q13370
2539,Q02446,SP4, / 716,0.0,,,False,Q02446
2540,Q7Z7M0,MEGF8,5 / 716,1.0,1.0,5,False,Q7Z7M0
2541,P0CW18,PRSS56,4 / 716,2.8,4.0,4,False,P0CW18
2542,Q15814,TBCC,1 / 716,8.0,8.0,1,False,Q15814
2543,Q15375,EPHA7,22 / 716,1.0,1.0,22,False,Q15375
2544,O75410,TACC1,80 / 716,4.4,14.0,80,False,O75410
2545,Q9NPH2,ISYNA1,109 / 716,1.6,13.0,109,False,Q9NPH2
2546,Q9Y6Q2,STON1,2 / 716,1.0,1.0,2,False,Q9Y6Q2
2547,Q14247,CTTN,318 / 716,15.2,122.0,318,True,Q14247
2548,Q92915,FGF14, / 716,0.0,,,False,Q92915
2549,Q8NE31,FAM13C, / 716,0.0,,,False,Q8NE31
2550,Q9H000,MKRN2,7 / 716,1.1,2.0,7,False,Q9H000
2551,Q0VF96,CGNL1,9 / 716,1.2,2.0,9,False,Q0VF96
2552,Q6UX65,DRAM2, / 716,0.0,,,False,Q6UX65
2553,Q13635,PTCH1, / 716,0.0,,,False,Q13635
2554,Q9Y5L2,HILPDA, / 716,0.0,,,False,Q9Y5L2
2555,Q49A88,CCDC14,2 / 716,1.0,1.0,2,False,Q49A88
2556,P08571,CD14, / 716,0.0,,,False,P08571
2557,Q5QNW6,HIST2H2BF,515 / 716,17.3,145.0,515,True,Q5QNW6
2558,A8MVS5,HIDE1, / 716,0.0,,,False,A8MVS5
2559,Q9NZT2,OGFR,31 / 716,1.9,7.0,31,False,Q9NZT2
2560,Q8TAP8,PPP1R35,1 / 716,1.0,1.0,1,False,Q8TAP8
2561,P78414,IRX1, / 716,0.0,,,False,P78414
2562,Q3KNT9,TMEM95, / 716,0.0,,,False,Q3KNT9
2563,Q86YV6,MYLK4,3 / 716,1.0,1.0,3,False,Q86YV6
2564,P58294,PROK1, / 716,0.0,,,False,P58294
2565,Q8WX94,NLRP7, / 716,0.0,,,False,"Q9NX02, Q8WX94"
2566,Q8IWZ6,BBS7, / 716,0.0,,,False,Q8IWZ6
2567,Q9UBB9,TFIP11,129 / 716,12.0,53.0,129,False,Q9UBB9
2568,P31629,HIVEP2,2 / 716,1.0,1.0,2,False,P31629
2569,Q8NHE4,ATP6V0E2, / 716,0.0,,,False,Q8NHE4
2570,P36957,DLST,136 / 716,4.1,19.0,136,False,P36957
2571,O94817,ATG12, / 716,0.0,,,False,O94817
2572,Q9H977,WDR54, / 716,0.0,,,False,Q9H977
2573,Q9P0K1,ADAM22, / 716,0.0,,,False,Q9P0K1
2574,Q8IZH2,XRN1,105 / 716,16.3,49.0,105,False,Q8IZH2
2575,P13051,UNG,9 / 716,1.4,3.0,9,False,P13051
2576,A5D8V6,VPS37C,2 / 716,1.5,2.0,2,False,A5D8V6
2577,Q6ZWI9,RFPL4B, / 716,0.0,,,False,Q6ZWI9
2578,Q6P4A8,PLBD1,4 / 716,1.3,2.0,4,False,Q6P4A8
2579,Q9UNE0,EDAR, / 716,0.0,,,False,Q9UNE0
2580,Q9UHW5,GPN3,5 / 716,1.0,1.0,5,False,Q9UHW5
2581,Q5H9M0,MUM1L1, / 716,0.0,,,False,Q5H9M0
2582,Q8NC01,CLEC1A, / 716,0.0,,,False,Q8NC01
2583,P11474,ESRRA,10 / 716,2.4,6.0,10,False,P11474
2584,O14523,C2CD2L,2 / 716,1.0,1.0,2,False,O14523
2585,O00273,DFFA,44 / 716,2.0,6.0,44,False,O00273
2586,Q8N4Y2,CRACR2B, / 716,0.0,,,False,Q8N4Y2
2587,Q13084,MRPL28,42 / 716,1.8,6.0,42,False,Q13084
2588,Q86X45,LRRC6,1 / 716,1.0,1.0,1,False,Q86X45
2589,Q8WVD5,RNF141, / 716,0.0,,,False,Q8WVD5
2590,P0DJI8,SAA1, / 716,0.0,,,False,"P0DJI8, P0DJI9"
2591,P00736,C1R, / 716,0.0,,,False,P00736
2592,P23497,SP100,54 / 716,2.0,9.0,54,False,P23497
2593,Q9Y5E4,PCDHB5, / 716,0.0,,,False,Q9Y5E4
2594,O75899,GABBR2, / 716,0.0,,,False,O75899
2595,Q8WVV4,POF1B,28 / 716,3.8,15.0,28,False,Q8WVV4
2596,Q3YBR2,TBRG1, / 716,0.0,,,False,Q3YBR2
2597,Q13541,EIF4EBP1,32 / 716,2.0,6.0,32,False,Q13541
2598,P78381,SLC35A2,1 / 716,1.0,1.0,1,False,P78381
2599,Q9Y2A4,ZNF443,3 / 716,1.0,1.0,3,False,"Q9Y2A4, P16415"
2600,Q7Z4L9,PPP1R42, / 716,0.0,,,False,Q7Z4L9
2601,Q4G0N8,SLC9C1,1 / 716,1.0,1.0,1,False,Q4G0N8
2602,Q92994,BRF1, / 716,0.0,,,False,Q92994
2603,O75564,JRK,1 / 716,1.0,1.0,1,False,O75564
2604,Q9NZR4,VSX1, / 716,0.0,,,False,Q9NZR4
2605,Q6PID6,TTC33,6 / 716,1.5,3.0,6,False,Q6PID6
2606,Q2M1K9,ZNF423,1 / 716,1.0,1.0,1,False,Q2M1K9
2607,Q9UMQ6,CAPN11, / 716,0.0,,,False,Q9UMQ6
2608,Q9Y225,RNF24, / 716,0.0,,,False,Q9Y225
2609,P63218,GNG5,36 / 716,1.9,6.0,36,False,P63218
2610,Q8TF66,LRRC15,4 / 716,1.5,3.0,4,False,Q8TF66
2611,P55103,INHBC, / 716,0.0,,,False,P55103
2612,Q9Y6Y8,SEC23IP,92 / 716,2.4,6.0,92,False,Q9Y6Y8
2613,P13056,NR2C1,71 / 716,2.1,4.0,71,False,P13056
2614,Q9UMX1,SUFU,1 / 716,1.0,1.0,1,False,Q9UMX1
2615,Q8IWT0,ZBTB8OS, / 716,0.0,,,False,Q8IWT0
2616,P14091,CTSE, / 716,0.0,,,False,P14091
2617,P60323,NANOS3, / 716,0.0,,,False,P60323
2618,Q8TC36,SUN5, / 716,0.0,,,False,Q8TC36
2619,Q9Y4E8,USP15,182 / 716,12.1,68.0,182,False,Q9Y4E8
2620,Q15475,SIX1, / 716,0.0,,,False,Q15475
2621,Q9BW27,NUP85,81 / 716,1.4,5.0,81,False,Q9BW27
2622,Q5JS13,RALGPS1,1 / 716,1.0,1.0,1,False,Q5JS13
2623,Q9BYQ6,KRTAP4-11, / 716,0.0,,,False,"Q9BYQ6, Q9BYR2, Q9BYQ5"
2624,Q15257,PTPA,13 / 716,1.4,3.0,13,False,Q15257
2625,P83916,CBX1,204 / 716,4.1,36.0,204,True,P83916
2627,P0CW23,AKAIN1, / 716,0.0,,,False,P0CW23
2628,C9JI98,TMEM238, / 716,0.0,,,False,C9JI98
2629,Q5TEA3,C20ORF194,1 / 716,1.0,1.0,1,False,Q5TEA3
2630,Q9Y2B9,PKIG,2 / 716,1.0,1.0,2,False,Q9Y2B9
2631,Q96E52,OMA1, / 716,0.0,,,False,Q96E52
2632,Q5M775,SPECC1,32 / 716,2.3,5.0,32,False,Q5M775
2633,Q9Y2V2,CARHSP1,30 / 716,1.2,3.0,30,False,Q9Y2V2
2634,Q92833,JARID2, / 716,0.0,,,False,Q92833
2635,O60687,SRPX2, / 716,0.0,,,False,O60687
2636,P06401,PGR, / 716,0.0,,,False,P06401
2637,A6NML5,TMEM212, / 716,0.0,,,False,A6NML5
2638,P00488,F13A1, / 716,0.0,,,False,P00488
2639,Q9NRJ4,TULP4, / 716,0.0,,,False,Q9NRJ4
2640,P43003,SLC1A3,16 / 716,1.1,3.0,16,False,P43003
2641,Q8TEY7,USP33, / 716,0.0,,,False,Q8TEY7
2642,Q5VTB9,RNF220,7 / 716,1.0,1.0,7,False,Q5VTB9
2643,Q08AD1,CAMSAP2,53 / 716,1.9,6.0,53,False,Q08AD1
2644,O15162,PLSCR1, / 716,0.0,,,False,"O15162, Q9NRY7"
2645,P06899,HIST1H2BJ,513 / 716,16.6,139.0,513,True,P06899
2646,Q8WVX3,C4ORF3, / 716,0.0,,,False,Q8WVX3
2647,Q8NHG7,SVIP,2 / 716,1.5,2.0,2,False,Q8NHG7
2648,O94827,PLEKHG5, / 716,0.0,,,False,O94827
2649,P49411,TUFM,408 / 716,11.7,76.0,408,True,P49411
2650,O95931,CBX7, / 716,0.0,,,False,O95931
2651,P61952,GNG11, / 716,0.0,,,False,P61952
2652,Q8N3U4,STAG2,107 / 716,3.5,34.0,107,False,Q8N3U4
2653,Q8WWX9,SELENOM,8 / 716,2.0,3.0,8,False,Q8WWX9
2654,Q8WX39,LCN9, / 716,0.0,,,False,Q8WX39
2655,Q5HYM0,ZC3H12B, / 716,0.0,,,False,Q5HYM0
2656,Q9UDY2,TJP2,106 / 716,5.0,27.0,106,False,Q9UDY2
2657,Q6P4F2,FDX2,3 / 716,1.0,1.0,3,False,Q6P4F2
2658,Q9H583,HEATR1,111 / 716,9.0,80.0,111,False,Q9H583
2659,P26374,CHML,5 / 716,1.0,1.0,5,False,P26374
2660,P61619,SEC61A1,129 / 716,2.3,11.0,129,False,P61619
2661,O75132,ZBED4,1 / 716,1.0,1.0,1,False,O75132
2662,Q9H8S9,MOB1A,68 / 716,2.0,7.0,68,False,Q9H8S9
2663,Q6ZQN7,SLCO4C1,1 / 716,1.0,1.0,1,False,Q6ZQN7
2664,Q96MP8,KCTD7, / 716,0.0,,,False,Q96MP8
2665,Q9Y3E5,PTRH2,31 / 716,1.3,4.0,31,False,Q9Y3E5
2666,Q8IZL9,CDK20,157 / 716,1.2,3.0,157,False,Q8IZL9
2667,Q8IYM1,SEPT12, / 716,0.0,,,False,Q8IYM1
2668,Q9NSI2,FAM207A,102 / 716,2.4,16.0,102,False,Q9NSI2
2669,P43146,DCC, / 716,0.0,,,False,P43146
2670,Q8TAV0,FAM76A, / 716,0.0,,,False,Q8TAV0
2671,A8CG34,POM121C,76 / 716,1.9,12.0,76,False,"Q96HA1, A6NF01, A8CG34"
2672,P40189,IL6ST, / 716,0.0,,,False,P40189
2673,O60347,TBC1D12, / 716,0.0,,,False,O60347
2674,Q9BZG1,RAB34,37 / 716,1.4,4.0,37,False,Q9BZG1
2675,Q8WTR7,ZNF473,1 / 716,1.0,1.0,1,False,Q8WTR7
2676,O75843,AP1G2, / 716,0.0,,,False,O75843
2677,Q9UBQ5,EIF3K,169 / 716,1.6,6.0,169,False,Q9UBQ5
2678,Q9BY32,ITPA,19 / 716,1.3,3.0,19,False,Q9BY32
2679,Q9BQS8,FYCO1,5 / 716,1.0,1.0,5,False,Q9BQS8
2680,Q9BYC9,MRPL20,23 / 716,1.1,3.0,23,False,Q9BYC9
2681,Q6MZM9,PRR27, / 716,0.0,,,False,Q6MZM9
2682,Q8WXG1,RSAD2, / 716,0.0,,,False,Q8WXG1
2683,Q8NF86,PRSS33,1 / 716,1.0,1.0,1,False,Q8NF86
2684,A6NP11,ZNF716,23 / 716,1.7,3.0,23,False,"Q03924, Q9ULM2, P17019, A6NP11"
2685,Q9H0V1,TMEM168, / 716,0.0,,,False,Q9H0V1
2686,P01185,AVP, / 716,0.0,,,False,P01185
2687,Q6P3V2,ZNF585A,2 / 716,1.0,1.0,2,False,"Q6P3V2, Q52M93"
2688,Q9Y6I3,EPN1,3 / 716,1.3,2.0,3,False,Q9Y6I3
2689,Q7Z3J3,RGPD4,192 / 716,16.7,119.0,192,False,"P49792, P0DJD0, P0DJD1, A6NKT7, Q7Z3J3, Q99666, O14715"
2690,P06331,IGHV4-34, / 716,0.0,,,False,"A0A0C4DH34, P0DP07, P06331, P0DP08, P01824, A0A075B6R2, P01825, A0A0C4DH41, A0A0B4J1U7"
2691,Q9P266,KIAA1462,7 / 716,8.0,22.0,7,False,Q9P266
2692,O60563,CCNT1,133 / 716,7.8,53.0,133,False,O60563
2693,Q9NV06,DCAF13,7 / 716,2.4,7.0,7,False,Q9NV06
2694,Q9NQZ5,STARD7,1 / 716,1.0,1.0,1,False,Q9NQZ5
2695,Q9BQG0,MYBBP1A,301 / 716,12.9,104.0,301,True,Q9BQG0
2696,Q96PE7,MCEE,1 / 716,1.0,1.0,1,False,Q96PE7
2697,Q9UKX3,MYH13,18 / 716,2.0,18.0,18,False,Q9UKX3
2698,Q075Z2,BSPH1, / 716,0.0,,,False,Q075Z2
2699,A6NKD9,CCDC85C,53 / 716,2.4,7.0,53,False,A6NKD9
2700,A6NEV1,PRR23A, / 716,0.0,,,False,"A6NEV1, Q6ZRT6, Q6ZRP0"
2701,Q3KNW1,SNAI3,1 / 716,1.0,1.0,1,False,Q3KNW1
2702,Q96HE8,TMEM80, / 716,0.0,,,False,Q96HE8
2703,P15502,ELN, / 716,0.0,,,False,P15502
2704,O75431,MTX2,20 / 716,1.8,9.0,20,False,O75431
2705,Q6QN14,USP17L6P, / 716,0.0,,,False,"Q7RTZ2, C9JJH3, C9JVI0, C9JPN9, C9JLJ4, C9J2P7, D6RBQ6, D6R9N7, D6RCP7, Q6R6M4, D6RJB6, D6R901, D6RA61, D6RBM5, Q0WX57, A6NCW0, A6NCW7, A8MUK1, Q6QN14, P0C7H9, P0C7I0"
2706,P51161,FABP6, / 716,0.0,,,False,P51161
2707,O75792,RNASEH2A,22 / 716,1.4,3.0,22,False,O75792
2708,Q9NYV4,CDK12,199 / 716,4.4,27.0,199,False,Q9NYV4
2709,Q9BQS6,HSPB9, / 716,0.0,,,False,Q9BQS6
2710,Q7Z6M1,RABEPK,1 / 716,1.0,1.0,1,False,Q7Z6M1
2711,Q9ULA0,DNPEP,8 / 716,1.1,2.0,8,False,Q9ULA0
2712,Q12849,GRSF1,114 / 716,2.5,7.0,114,False,Q12849
2713,Q9H081,MIS12, / 716,0.0,,,False,Q9H081
2714,O60503,ADCY9,26 / 716,1.3,3.0,26,False,O60503
2715,Q8N9T8,KRI1,131 / 716,2.3,18.0,131,False,Q8N9T8
2716,Q9Y5G7,PCDHGA6, / 716,0.0,,,False,Q9Y5G7
2717,P62502,LCN6, / 716,0.0,,,False,P62502
2718,Q6UWH6,TEX261, / 716,0.0,,,False,Q6UWH6
2719,Q02763,TEK, / 716,0.0,,,False,Q02763
2720,Q96T25,ZIC5,3 / 716,1.0,1.0,3,False,Q96T25
2721,P47756,CAPZB,366 / 716,7.0,72.0,366,True,P47756
2722,Q9NPJ1,MKKS,1 / 716,2.0,2.0,1,False,Q9NPJ1
2723,P48382,RFX5,64 / 716,1.9,8.0,64,False,P48382
2724,Q9UL26,RAB22A,1 / 716,1.0,1.0,1,False,Q9UL26
2725,P49189,ALDH9A1,104 / 716,4.1,16.0,104,False,P49189
2726,Q9NP77,SSU72,5 / 716,1.2,2.0,5,False,Q9NP77
2727,Q15391,P2RY14, / 716,0.0,,,False,Q15391
2728,Q06546,GABPA,40 / 716,2.2,7.0,40,False,Q06546
2729,Q9BV40,VAMP8,1 / 716,1.0,1.0,1,False,Q9BV40
2730,Q9Y597,KCTD3,2 / 716,1.0,1.0,2,False,Q9Y597
2731,P00973,OAS1, / 716,0.0,,,False,P00973
2732,Q96DZ9,CMTM5, / 716,0.0,,,False,Q96DZ9
2733,Q0WX57,USP17L26,11 / 716,1.0,1.0,11,False,"Q7RTZ2, C9JJH3, C9JVI0, C9JPN9, C9JLJ4, C9J2P7, D6RBQ6, D6R9N7, D6RCP7, Q6R6M4, D6RJB6, D6R901, D6RA61, D6RBM5, Q0WX57, A6NCW0, A6NCW7, A8MUK1, Q6QN14, P0C7H9, P0C7I0"
2734,P21246,PTN,1 / 716,1.0,1.0,1,False,P21246
2735,O95670,ATP6V1G2,30 / 716,1.1,2.0,30,False,O95670
2736,Q8N690,DEFB119, / 716,0.0,,,False,Q8N690
2737,Q5VWP2,FAM46C, / 716,0.0,,,False,Q5VWP2
2738,P19823,ITIH2,2 / 716,1.5,2.0,2,False,P19823
2739,P62312,LSM6,59 / 716,2.5,11.0,59,False,P62312
2740,Q6VMQ6,ATF7IP,73 / 716,2.1,6.0,73,False,Q6VMQ6
2741,Q92583,CCL17, / 716,0.0,,,False,Q92583
2742,O95400,CD2BP2,100 / 716,2.4,11.0,100,False,O95400
2743,Q13087,PDIA2, / 716,0.0,,,False,Q13087
2744,Q96LZ3,PPP3R2, / 716,0.0,,,False,Q96LZ3
2745,Q16654,PDK4, / 716,0.0,,,False,Q16654
2746,P42574,CASP3,20 / 716,1.2,2.0,20,False,P42574
2747,P63220,RPS21,252 / 716,3.7,19.0,252,True,P63220
2748,P69891,HBG1,87 / 716,1.3,4.0,87,False,"P02100, P69891, P69892"
2749,P57105,SYNJ2BP, / 716,0.0,,,False,P57105
2750,Q9NZQ8,TRPM5, / 716,0.0,,,False,Q9NZQ8
2751,Q9C010,PKIB,3 / 716,1.0,1.0,3,False,Q9C010
2752,O14498,ISLR, / 716,0.0,,,False,O14498
2753,Q02318,CYP27A1, / 716,0.0,,,False,Q02318
2754,O76027,ANXA9, / 716,0.0,,,False,O76027
2755,Q9HBJ0,PLAC1, / 716,0.0,,,False,Q9HBJ0
2756,Q8TCX5,RHPN1, / 716,0.0,,,False,Q8TCX5
2757,P98179,RBM3,176 / 716,5.4,31.0,176,False,P98179
2758,Q8N8Y2,ATP6V0D2,1 / 716,1.0,1.0,1,False,Q8N8Y2
2759,P55042,RRAD,1 / 716,1.0,1.0,1,False,P55042
2760,Q6ZUX7,LHFPL2, / 716,0.0,,,False,Q6ZUX7
2761,P98153,DGCR2, / 716,0.0,,,False,P98153
2762,A5PLK6,RGSL1, / 716,0.0,,,False,A5PLK6
2763,A6PVS8,LRRIQ3, / 716,0.0,,,False,A6PVS8
2764,Q8IZ83,ALDH16A1,27 / 716,1.8,5.0,27,False,Q8IZ83
2765,Q9NS98,SEMA3G, / 716,0.0,,,False,Q9NS98
2766,Q14525,KRT33B,356 / 716,3.6,62.0,356,True,"Q15323, Q14525, O76011"
2767,O95248,SBF1,4 / 716,2.0,4.0,4,False,O95248
2768,Q08708,CD300C, / 716,0.0,,,False,Q08708
2769,P11388,TOP2A,179 / 716,23.5,213.0,179,False,P11388
2770,P05181,CYP2E1, / 716,0.0,,,False,P05181
2771,Q8TDW5,SYTL5, / 716,0.0,,,False,Q8TDW5
2772,Q9GZU3,TMEM39B, / 716,0.0,,,False,Q9GZU3
2773,P53992,SEC24C,122 / 716,3.0,21.0,122,False,P53992
2774,P48436,SOX9,4 / 716,1.0,1.0,4,False,P48436
2775,Q96LA6,FCRL1,4 / 716,1.0,1.0,4,False,Q96LA6
2776,Q86WJ1,CHD1L,4 / 716,1.5,3.0,4,False,Q86WJ1
2777,Q96J92,WNK4,17 / 716,1.1,2.0,17,False,Q96J92
2778,Q15546,MMD, / 716,0.0,,,False,Q15546
2779,Q9H0R6,QRSL1,2 / 716,1.5,2.0,2,False,Q9H0R6
2780,Q99795,GPA33, / 716,0.0,,,False,Q99795
2781,Q9Y4G2,PLEKHM1,1 / 716,1.0,1.0,1,False,Q9Y4G2
2782,O00400,SLC33A1,7 / 716,1.0,1.0,7,False,O00400
2783,Q96T76,MMS19,106 / 716,1.8,9.0,106,False,Q96T76
2784,P42336,PIK3CA,1 / 716,1.0,1.0,1,False,P42336
2785,Q9ULH4,LRFN2, / 716,0.0,,,False,Q9ULH4
2786,Q6ZNB7,AGMO,1 / 716,1.0,1.0,1,False,Q6ZNB7
2787,Q9C0F0,ASXL3,2 / 716,1.0,1.0,2,False,Q9C0F0
2788,Q9NYV7,TAS2R16, / 716,0.0,,,False,Q9NYV7
2789,P63000,RAC1,58 / 716,1.5,4.0,58,False,P63000
2790,P78406,RAE1,112 / 716,1.9,8.0,112,False,P78406
2791,Q9P0N8,MARCH2, / 716,0.0,,,False,Q9P0N8
2792,Q9NTG7,SIRT3, / 716,0.0,,,False,Q9NTG7
2793,Q6UB98,ANKRD12,6 / 716,1.0,1.0,6,False,Q6UB98
2794,P02461,COL3A1,4 / 716,2.3,5.0,4,False,P02461
2795,P51911,CNN1,7 / 716,3.3,6.0,7,False,P51911
2796,Q9NR50,EIF2B3,38 / 716,1.3,3.0,38,False,Q9NR50
2797,Q8WWV6,FCAMR, / 716,0.0,,,False,Q8WWV6
2798,Q9NZN3,EHD3,5 / 716,1.2,2.0,5,False,Q9NZN3
2799,Q6P4Q7,CNNM4,1 / 716,1.0,1.0,1,False,Q6P4Q7
2800,Q8IWB9,TEX2,37 / 716,2.5,17.0,37,False,Q8IWB9
2801,Q6IA69,NADSYN1, / 716,0.0,,,False,Q6IA69
2802,Q6ZU80,CEP128,4 / 716,4.3,10.0,4,False,Q6ZU80
2803,Q7RTV3,ZNF367, / 716,0.0,,,False,Q7RTV3
2804,Q96QF0,RAB3IP,2 / 716,1.5,2.0,2,False,Q96QF0
2805,Q8IZF2,ADGRF5, / 716,0.0,,,False,Q8IZF2
2806,Q6P9G0,CYB5D1,1 / 716,1.0,1.0,1,False,Q6P9G0
2807,P50570,DNM2,113 / 716,2.4,12.0,113,False,P50570
2808,Q9BQ52,ELAC2,85 / 716,2.1,11.0,85,False,Q9BQ52
2809,P01308,INS, / 716,0.0,,,False,P01308
2810,Q9H098,FAM107B,30 / 716,1.4,5.0,30,False,Q9H098
2811,P60893,GPR85, / 716,0.0,,,False,P60893
2812,Q9HA90,EFCC1,2 / 716,1.0,1.0,2,False,Q9HA90
2813,Q13835,PKP1,41 / 716,3.9,19.0,41,False,Q13835
2814,O76011,KRT34,42 / 716,7.3,48.0,42,False,"Q15323, Q14525, O76011"
2815,Q4G148,GXYLT1,2 / 716,1.0,1.0,2,False,Q4G148
2816,P06865,HEXA,22 / 716,2.0,4.0,22,False,P06865
2817,O94989,ARHGEF15, / 716,0.0,,,False,O94989
2818,Q8IWS0,PHF6,156 / 716,1.8,8.0,156,False,Q8IWS0
2819,P35249,RFC4,162 / 716,2.3,12.0,162,False,P35249
2820,P13647,KRT5,508 / 716,17.3,219.0,508,True,P13647
2821,P55287,CDH11, / 716,0.0,,,False,P55287
2822,Q8NF50,DOCK8,17 / 716,1.1,2.0,17,False,Q8NF50
2823,Q9NPC6,MYOZ2,1 / 716,1.0,1.0,1,False,Q9NPC6
2824,Q70E73,RAPH1,75 / 716,4.3,18.0,75,False,Q70E73
2825,Q9H2M9,RAB3GAP2,93 / 716,1.7,8.0,93,False,Q9H2M9
2826,Q96HP8,TMEM176A, / 716,0.0,,,False,Q96HP8
2827,Q96PB8,LRRC3B, / 716,0.0,,,False,Q96PB8
2828,P02671,FGA,2 / 716,10.0,11.0,2,False,P02671
2829,Q8TC12,RDH11,28 / 716,1.3,3.0,28,False,Q8TC12
2830,Q13155,AIMP2,172 / 716,2.2,13.0,172,False,Q13155
2831,Q9NSE2,CISH,1 / 716,1.0,1.0,1,False,Q9NSE2
2832,Q9BTZ2,DHRS4,17 / 716,2.4,6.0,17,False,"Q9BTZ2, P0CG22, Q6PKH6"
2833,Q2M243,CCDC27,1 / 716,1.0,1.0,1,False,Q2M243
2834,Q17RF5,C4ORF26, / 716,0.0,,,False,Q17RF5
