,uniprot,protein,description,pepNum_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(-)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,ctrl_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,LPS_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_1_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_2_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_3_processed_census-out_07142022_EV1-98_16pl_M,fast_turbo(+)_4_processed_census-out_07142022_EV1-98_16pl_M,pepNum_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre-_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_HF_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_1_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_2_processed_census-out_07232022_EV1-100B_10pl_M,eWAT_chow_cre+_3_processed_census-out_07232022_EV1-100B_10pl_M,pepNum_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre-_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,iWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_1_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_2_processed_census-out_07252022_EV1-100C_10pl_M,eWAT_chow_cre+_3_processed_census-out_07252022_EV1-100C_10pl_M,pepNum_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre-_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_HF_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_1_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_2_processed_census-out_07302022_EV1-100A_10pl_M,iWAT_chow_cre+_3_processed_census-out_07302022_EV1-100A_10pl_M,pepNum_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre-_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,iWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_1_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_2_processed_census-out_08032022_EV1-100D_10pl_M,eWAT_HF_cre+_3_processed_census-out_08032022_EV1-100D_10pl_M
3928,P70279,Surf6,Surf6 Surfeit locus protein 6,,,,,,,,,,,,,,,,,,1.0,92.63607257203842,107.36392742796157,76.7342582710779,79.29562433297758,480.4695837780149,847.9188900747065,346.8516542155816,243.75667022411955,195.30416221985058,416.008537886873,,,,,,,,,,,,,,,,,,,,,,,1.0,200.0,0.0,0.0,245.88464031108234,1177.9650032404406,172.650680492547,429.03434867141937,1106.804925469864,1035.5152300712896,691.5100453661698
3929,Q9QYS9,Qki,Qki Protein quaking,,,,,,,,,,,,,,,,,,1.0,102.10987261146497,97.89012738853503,175.9952229299363,140.96337579617835,474.16401273885344,416.4808917197452,322.4920382165605,470.6608280254777,338.21656050955414,397.65127388535035,2.0,120.06773920406435,79.93226079593565,76.82049110922947,75.38808918995203,209.27180355630824,372.33982500705616,216.2150719729043,158.72142252328536,184.16596104995767,264.415749364945,2.0,95.83848736525889,104.16151263474111,137.93072981092064,97.98550980738646,283.98126877540204,161.8925605230606,341.11150379925783,232.39088178123342,358.5792542852094,289.4769393885845,,,,,,,,,,,
3930,Q8C3J5,Dock2,Dock2 Dedicator of cytokinesis protein 2,,,,,,,,,,,,,,,,,,3.0,106.22154779969651,93.77845220030349,30.18559589121046,47.157698144041085,526.8822224816155,388.047157698144,267.0012839967316,144.3445780319832,95.24921209291468,147.35613400256798,,,,,,,,,,,,2.0,89.37827953569725,110.62172046430274,92.5584353633328,56.161551916043884,283.01796788042617,83.87660995388774,234.67959930036574,116.28239783749403,268.72316743520435,240.24487199872792,3.0,105.90230664857529,94.0976933514247,172.65943012211667,199.59294436906376,340.7055630936228,178.62957937584804,249.72862957937582,538.8738127544098,438.39891451831755,418.11397557666214
3931,Q64430,Atp7a,Atp7a Copper-transporting ATPase 1,,,,,,,,,,,,,,,,,,2.0,100.53548826793886,99.46451173206114,41.242332781618146,144.1534417291403,229.81209229870507,280.9658261123552,147.8337065524292,167.59809171453608,172.95297439392465,187.94664589621263,,,,,,,,,,,,1.0,101.15769507489046,98.84230492510956,77.15350905880044,68.83380207992674,271.9863954477075,174.0336189417228,287.81476878801755,165.19065995159917,331.83334423441687,167.6499444044738,2.0,111.2385551866385,88.7614448133615,127.63859543213603,146.37287453466143,268.8801690310897,158.46664654391788,256.26320555387866,345.6484555790321,358.92946976557,258.33584867692923
3932,F8VQF9,Trappc10,Trappc10 Trafficking protein particle complex subunit 10,,,,,,,,,,,,,,,,,,2.0,82.68486077816706,117.31513922183294,83.2749400700719,152.5723769131477,447.57514290982846,519.8967361239166,359.87460815047024,405.9745528305366,308.7958694449567,705.9561128526645,,,,,,,,,,,,1.0,104.0129151291513,95.9870848708487,135.05535055350552,77.83671586715867,332.14944649446494,211.99261992619927,398.10885608856086,231.31918819188192,303.159594095941,195.2029520295203,4.0,111.11678366305043,88.88321633694959,103.96936821952775,137.86853860880663,285.38608806636887,203.80344607530313,349.4830887045309,457.33248245054244,346.64964901084875,392.82705807275045
3933,Q99PU8,Dhx30,Dhx30 Putative ATP-dependent RNA helicase DHX30,,,,,,,,,,,,,,,,,,2.0,104.47790001930129,95.5220999806987,46.670526925303996,89.92472495657209,196.46786334684424,217.37116386797916,165.10326191854853,159.42868172167536,148.15672650067555,212.52653927813165,1.0,142.0300214438885,57.96997855611151,98.21300929235169,202.10864903502502,184.31022158684775,339.09935668334526,198.99928520371694,206.68334524660472,192.70907791279487,262.00857755539676,2.0,124.40811724915446,75.59188275084556,106.70800450958286,41.826381059751974,216.1969184517099,153.96467493423523,184.74257797820368,112.13829387448328,207.68508079669297,132.88237504697483,4.0,102.46676277430721,97.53323722569277,78.40781675476534,125.7408297292968,249.47941694698065,200.11212558065034,191.2061508889957,204.94954348870732,208.7297773506327,154.94153451866092
3934,O35954,Pitpnm1,Pitpnm1 Membrane-associated phosphatidylinositol transfer protein 1,,,,,,,,,,,,,,,,,,2.0,70.29379760609358,129.7062023939064,125.35364526659411,135.3645266594124,523.3949945593035,383.62350380848744,313.9825897714907,563.9281828073994,369.96735582154514,743.2535364526659,3.0,124.20443587270972,75.79556412729026,97.58919961427193,170.10607521697204,341.8514946962392,473.9633558341369,307.81099324975895,424.10800385728066,307.61812921890066,535.486981677917,1.0,113.02982731554161,86.9701726844584,77.02773417059132,0.0,264.73050758765044,192.51700680272108,279.90580847723703,180.95238095238096,251.22972265829412,113.65777080062793,1.0,102.65600825167611,97.34399174832387,61.0366168127901,90.56214543579163,202.501289324394,146.82826199071687,287.1583290355853,204.40948942754,184.76018566271273,166.24548736462094
3935,Q8BRN9,Cc2d1b,Cc2d1b Coiled-coil and C2 domain-containing protein 1B,,,,,,,,,,,,,,,,,,2.0,86.16499680238755,113.83500319761244,63.48326582818162,137.88104881688338,532.0400767426988,410.57343849925394,212.32146663824346,437.7744617352377,257.55702408868046,506.41654231507147,1.0,141.0079051383399,58.992094861660085,81.91699604743083,193.57707509881422,202.76679841897231,434.2885375494071,696.0474308300395,476.1857707509882,307.80632411067194,753.6561264822135,1.0,0.0,200.0,0.0,0.0,870.5685618729098,291.30434782608694,772.4080267558528,329.933110367893,890.4682274247491,990.3010033444817,,,,,,,,,,,
3936,Q6S5J6,Krit1,Krit1 Krev interaction trapped protein 1,,,,,,,,,,,,,,,,,,1.0,56.64095972579263,143.35904027420736,75.49271636675236,331.5338474721508,418.7660668380463,533.6760925449871,356.2125107112254,374.293059125964,453.89888603256213,670.3513281919452,1.0,0.0,200.0,295.69471624266146,195.49902152641877,398.825831702544,546.1839530332682,297.06457925636005,507.0450097847358,335.6164383561644,512.5244618395303,1.0,200.0,0.0,0.0,0.0,401.25260960334026,206.9589422407794,330.5497564370216,232.98538622129436,499.37369519832987,424.07794015309673,,,,,,,,,,,
3937,Q9QYY0,Gab1,Gab1 GRB2-associated-binding protein 1,,,,,,,,,,,,,,,,,,1.0,83.17870108914886,116.82129891085116,63.627806911388994,146.3762269732419,224.4184482990453,254.376764824526,169.53072475460536,157.3215006050827,154.57845905607098,169.85343552507732,,,,,,,,,,,,2.0,116.84700824077392,83.15299175922608,74.85489072017198,55.86528126119671,330.06091006807594,145.7255463991401,292.5976352561806,136.71085632389824,197.60659261913293,234.66857757076318,1.0,113.36824696802645,86.63175303197353,70.39691289966925,159.70231532524807,403.00441014332966,193.32965821389195,438.4509371554575,390.04961411245864,289.2227122381478,166.86879823594268
3938,Q61288,Acvrl1,Acvrl1 Serine/threonine-protein kinase receptor R3,,,,,,,,,,,,,,,,,,1.0,99.19810700670435,100.80189299329565,32.8118837912449,197.6074668068884,182.0691468384383,212.75141317207834,138.9246746417773,104.21979755488367,111.10818982516105,149.2309714736427,,,,,,,,,,,,1.0,80.45158665581774,119.54841334418226,72.76240846216436,49.02359641985354,163.8527257933279,104.78030919446704,102.07485760781123,81.97721724979658,83.46216436126932,28.275020341741254,3.0,122.25695192929511,77.74304807070489,65.73615003233455,105.50765251131709,159.5171373140763,162.37335632679458,184.40396637206297,181.96809657253718,226.96701875404185,147.55335201552057
3939,O55026,Entpd2,Entpd2 Ectonucleoside triphosphate diphosphohydrolase 2,,,,,,,,,,,,,,,,,,1.0,80.73030363167295,119.26969636832705,98.31315737249454,104.94145663822188,192.85572534232983,128.83508632665212,106.52907322881524,145.385989283588,219.72613613812263,213.2962889462195,,,,,,,,,,,,1.0,97.10661910424099,102.89338089575901,0.0,148.71185097106618,126.83313515655965,104.32025366627032,132.22354340071342,185.73127229488705,230.7570352754657,158.303606817281,1.0,107.50563355867568,92.49436644132432,96.55052868781418,96.65453284798059,229.01716068642747,91.10764430577223,206.58693014387245,214.2485699427977,150.77136418790084,104.4895129138499
3940,Q8K0C9,Gmds,"Gmds GDP-mannose 4,6 dehydratase",,,,,,,,,,,,,,,,,,1.0,111.58091674462113,88.41908325537887,63.61085126286249,148.25070159027126,406.8849391955098,392.5537885874649,428.4565014031806,530.1216089803555,354.6304957904584,963.1618334892423,2.0,133.80206479174083,66.19793520825917,77.65218939124243,117.43503025987896,323.1577073691705,862.8604485582057,206.68387326450693,288.3944464222143,241.687433250267,614.6137415450338,1.0,102.38320408549271,97.61679591450728,207.50898430111593,117.68488745980707,352.03328919992435,242.8220162663136,387.6678645734821,611.3675052014374,1099.7351995460565,280.1210516360885,2.0,105.09692513368985,94.90307486631015,85.6951871657754,112.30782085561498,233.10494652406416,207.55347593582889,424.13101604278074,375.6350267379679,296.55748663101605,310.81216577540107
3941,Q62419,Sh3gl1,Sh3gl1 Endophilin-A2,,,,,,,,,,,,,,,,,,1.0,57.535387177352206,142.4646128226478,150.16652789342214,206.91090757701915,1137.2606161532055,900.1248959200666,894.338051623647,798.834304746045,531.0158201498751,1032.2231473771856,2.0,120.18877818563188,79.81122181436811,144.20555846879915,214.26324069218668,383.32459360251704,903.4084950183534,814.8925013109596,450.6554798112218,403.88044048243313,812.3754588358679,1.0,106.25314544539506,93.74685455460494,129.17715148465024,124.14443885254151,498.51534977352793,273.59084046300956,723.238550578762,322.546552591847,727.8434826371414,604.2274786109713,1.0,109.81754995655952,90.18245004344048,90.12452939472922,98.46510280915146,303.21459600347526,210.65739936287287,522.0388068346366,403.47523892267594,356.32783087170577,338.4303504199247
3942,P70227,Itpr3,"Itpr3 Inositol 1,4,5-trisphosphate receptor type 3",,,,,,,,,,,,,,,,,,2.0,93.4575293856731,106.54247061432692,108.76025726325128,174.71723220226215,425.8150365934797,263.78354402306496,263.1182080283877,300.1552450654247,272.38855622089153,394.6773120425815,1.0,72.465483234714,127.534516765286,75.4240631163708,84.14201183431953,112.97830374753453,243.07692307692307,100.55226824457593,154.31952662721892,186.35108481262327,167.92899408284023,,,,,,,,,,,,2.0,98.75610140135412,101.24389859864588,61.75405447960951,97.68540387340576,132.73500236183278,168.60336954810268,138.05699889781138,252.1492678318375,198.96079357581485,203.52700362147695
3943,P14873,Map1b,Map1b Microtubule-associated protein 1B,,,,,,,,,,,,,,,,,,3.0,89.00602409638554,110.99397590361446,344.1265060240964,345.0301204819277,625.0,330.12048192771084,397.43975903614455,614.9096385542169,859.6385542168674,1752.2590361445782,,,,,,,,,,,,1.0,114.93785310734464,85.06214689265536,83.48022598870057,78.68926553672317,199.54802259887006,198.46327683615817,290.3502824858757,276.06779661016947,608.7683615819209,431.0508474576271,,,,,,,,,,,
3944,Q04592,Pcsk5,Pcsk5 Proprotein convertase subtilisin/kexin type 5,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,253.00240192153726,263.4107285828663,928.4227381905523,941.0728582866293,600.1601281024821,1061.3290632506005,1573.8991192954363,2578.8630904723777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,E9Q3G8,Nup153,Nup153 Protein Nup153,,,,,,,,,,,,,,,,,,2.0,102.01263749122396,97.98736250877603,130.2831734144629,116.73297449098993,288.6496606599579,308.3313831032062,244.79288556049613,337.3508073952726,439.971916686169,561.0109992979171,4.0,109.40499040307101,90.59500959692899,120.79334612923864,123.09660908509277,416.3147792706334,1065.8989123480487,248.0486244401791,472.4888035828535,443.95393474088297,743.6340371081254,3.0,104.10602910602911,95.89397089397089,129.72972972972974,77.85862785862786,218.5031185031185,251.8191268191268,261.6424116424116,405.5613305613305,775.1039501039501,255.66528066528065,,,,,,,,,,,
3946,Q62245,Sos1,Sos1 Son of sevenless homolog 1,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,176.89345314505778,0.0,426.18741976893455,435.43003851091146,464.4415917843389,278.818998716303,404.8780487804878,549.9358151476252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,E9Q238,Kank1,Kank1 Protein Kank1,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,0.0,0.0,583.789704271632,746.3307776560788,446.87842278203726,446.65936473165385,533.8444687842278,1371.7415115005476,2.0,0.0,200.0,0.0,236.70490093847758,674.3482794577685,1253.597497393118,218.6652763295099,718.5610010427529,575.70385818561,1438.060479666319,2.0,98.13461703773747,101.86538296226253,96.0715206739448,50.477091034127056,398.6417948938365,288.8506834006705,579.6441158772458,368.2455084672913,565.4259434367747,188.91085704461446,3.0,98.92844797787762,101.07155202212238,0.0,103.28378845489112,371.3100587625303,324.4382993432423,621.8458347735914,414.725198755617,310.0587625302454,432.9070169374352
3948,Q6ZPF4,Fmnl3,Fmnl3 Formin-like protein 3,,,,,,,,,,,,,,,,,,1.0,97.56361667569031,102.43638332430969,0.0,201.94910665944775,301.5701136978885,450.89334055224685,184.29886302111532,100.81212777476989,297.23876556578233,303.30265295073093,1.0,200.0,0.0,296.2758620689655,498.2068965517241,681.1034482758621,1050.4827586206898,448.551724137931,531.0344827586207,430.34482758620686,534.6206896551724,,,,,,,,,,,,,,,,,,,,,,
3949,Q8R5H1,Usp15,Usp15 Ubiquitin carboxyl-terminal hydrolase 15,,,,,,,,,,,,,,,,,,1.0,200.0,0.0,0.0,277.8267254038179,320.1174743024963,341.55653450807637,297.503671071953,189.13362701908957,285.16886930983844,262.2613803230543,,,,,,,,,,,,1.0,106.5246737663117,93.47532623368832,135.953202339883,83.51582420878955,363.0418479076046,268.4865756712164,435.8782060896955,286.57567121643916,312.6443677816109,264.76676166191686,2.0,116.27163173225199,83.72836826774801,83.67125478325433,126.04946027757154,306.91644297218573,229.4705579987435,377.4401736249929,351.0308983951111,276.21223370837856,301.0451767662345
3950,F8VQE9,Agap3,"Agap3 Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",,,,,,,,,,,,,,,,,,1.0,200.0,0.0,0.0,0.0,328.12777284826973,330.78970718722275,97.07187222715173,193.43389529724934,140.90505767524402,231.76574977817214,,,,,,,,,,,,,,,,,,,,,,,2.0,200.0,0.0,0.0,111.85270425776754,259.9923283467587,74.26160337552743,301.1891062523974,294.5914844649022,154.3536632144227,0.0
3951,Q571K4,Tab3,Tab3 TGF-beta-activated kinase 1 and MAP3K7-binding protein 3,,,,,,,,,,,,,,,,,,1.0,64.1661858049625,135.83381419503752,156.4339296018465,203.75072129255628,407.9053664166186,295.2106174264282,208.07847663012117,364.2815926139642,341.1425274091171,775.8799769186382,1.0,126.96180885426563,73.03819114573437,264.33593007790233,311.2673380201406,267.3380201406042,499.6389891696751,320.53961618848564,326.84780543416304,323.65570967129014,588.7896636899108,1.0,113.76821651630813,86.23178348369188,157.6266481609993,72.39417071478141,250.39555863983347,193.19916724496878,315.3504510756419,226.03747397640527,348.147120055517,264.46911866759194,1.0,116.78082191780821,83.21917808219177,59.191040355423915,97.53794890781192,179.00777489818586,133.7652721214365,198.55609033691226,155.43317289892633,158.34875971862272,97.9081821547575
3952,Q9JLB2,Mpp5,Mpp5 MAGUK p55 subfamily member 5,,,,,,,,,,,,,,,,,,1.0,75.79957356076758,124.20042643923242,126.65245202558634,150.5330490405117,863.7526652452026,724.2004264392324,601.1727078891257,577.5053304904051,677.6119402985074,1000.7462686567164,1.0,200.0,0.0,263.7583892617449,300.33557046979865,688.9261744966443,1007.3825503355705,685.2348993288591,585.5704697986578,1257.7181208053692,1572.1476510067114,,,,,,,,,,,,1.0,200.0,0.0,0.0,275.7559681697613,613.0503978779841,538.1432360742705,953.8461538461538,1211.6710875331564,817.8249336870026,632.1485411140584
3953,Q2MV57,Tctn2,Tctn2 Tectonic-2,,,,,,,,,,,,,,,,,,1.0,133.3715267831567,66.6284732168433,73.7324548839874,165.7404755084503,312.4033228301346,414.6662847321684,286.2790031509596,518.7052420509882,643.0249212260097,725.6946433686622,1.0,145.65095921028123,54.349040789718764,196.870925684485,131.27211771279568,390.24026820636993,762.4511082138201,302.402682063699,451.8532315142485,466.0458185881914,669.5474017507916,,,,,,,,,,,,,,,,,,,,,,
3954,Q9D706,Rpap3,Rpap3 RNA polymerase II-associated protein 3,,,,,,,,,,,,,,,,,,1.0,101.00294985250737,98.99705014749263,108.43657817109144,162.00589970501477,921.8879056047198,943.716814159292,648.141592920354,842.8318584070796,545.4867256637168,1232.212389380531,,,,,,,,,,,,1.0,108.3918421932464,91.6081578067536,0.0,82.1798729521899,413.3065864259445,267.13473754597123,566.4994984954865,333.86827148111,503.77800066867263,208.9602139752591,1.0,95.54655870445345,104.45344129554657,0.0,185.48293811451705,552.7472527472528,480.9138230190862,818.9705031810295,720.3007518796992,592.0763447079237,780.0462695199537
3955,P54103,Dnajc2,Dnajc2 DnaJ homolog subfamily C member 2,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,0.0,0.0,229.77190876350542,130.13205282112844,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,Q8CE90,Map2k7,Map2k7 Dual specificity mitogen-activated protein kinase kinase 7,,,,,,,,,,,,,,,,,,1.0,90.3353057199211,109.6646942800789,51.99211045364891,142.24852071005918,248.59960552268245,362.76134122287965,171.12426035502958,218.46153846153845,135.62130177514794,185.24654832347142,,,,,,,,,,,,,,,,,,,,,,,1.0,92.83295711060948,107.16704288939052,0.0,109.0293453724605,136.62528216704288,127.0316027088036,115.29345372460496,176.12866817155756,202.5959367945824,0.0
3957,Q7TSZ8,Nacc1,Nacc1 Nucleus accumbens-associated protein 1,,,,,,,,,,,,,,,,,,1.0,200.0,0.0,182.1761658031088,370.3626943005181,336.3730569948186,562.279792746114,270.0518134715026,532.020725388601,694.922279792746,1085.5958549222798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,Q8R1R3,Stard7,"Stard7 StAR-related lipid transfer protein 7, mitochondrial",,,,,,,,,,,,,,,,,,1.0,0.0,200.0,0.0,128.11735941320293,311.6544417277914,515.240423797881,363.32518337408317,372.6161369193154,259.6577017114914,503.0154849225754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,Q791T5,Mtch1,Mtch1 Mitochondrial carrier homolog 1,,,,,,,,,,,,,,,,,,1.0,84.26754205990973,115.73245794009028,51.112022979072634,120.01641362330734,260.84530160032824,296.87320475995074,190.2831350020517,129.51990151826016,161.1325400082068,213.4263438654083,2.0,124.34353858502465,75.65646141497535,163.49042540993005,210.29698429079232,302.39651416122007,479.02763444559116,223.85047586285975,335.1679853227841,360.00458662997363,474.5327370714367,,,,,,,,,,,,3.0,109.05313149302465,90.94686850697536,96.20065301276342,171.86108637577917,376.9367764915405,198.01127931136836,237.1326803205699,213.0602552686257,234.10507569011577,168.77411694864946
3960,E9PYP2,Nbeal1,Nbeal1 Protein Nbeal1,,,,,,,,,,,,,,,,,,2.0,89.45640277271069,110.5435972272893,57.35133163079168,142.57570229843125,458.5187887632251,400.43779642466257,546.7347683327253,553.4476468442175,341.91900766143743,506.165632980664,2.0,171.63951120162932,28.36048879837067,141.64969450101833,118.9918533604888,652.1384928716905,948.1160896130345,272.40325865580445,826.8329938900204,538.0346232179227,1267.0570264765784,1.0,98.86178861788618,101.13821138211382,72.70099367660343,68.97922312556459,420.1987353206865,346.0523938572719,654.3812104787714,320.25293586269197,426.5943992773261,208.74435411020778,3.0,106.17525018306078,93.82474981693922,95.82621430314865,137.36880644373932,383.0119599707103,292.65316084940196,551.3302416402246,375.6895289236026,333.17061264339765,453.1608494020015
3961,O88307,Sorl1,Sorl1 Sortilin-related receptor,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,206.46830530401036,608.7968952134541,3321.086675291074,2212.936610608021,3018.1112548512288,1171.0219922380336,979.0426908150065,1064.4243208279431,,,,,,,,,,,,1.0,94.92665036674816,105.07334963325184,152.87286063569684,129.7677261613692,600.916870415648,338.2640586797066,652.200488997555,364.3031784841076,742.5427872860636,259.35207823960883,2.0,133.19702059296043,66.80297940703957,52.43172192200964,70.01606543011538,300.3943332846502,268.78925076675915,413.49496129691835,588.4328903169271,354.2573389805754,430.64115671096835
3962,Q9Z1T6,Pikfyve,Pikfyve 1-phosphatidylinositol 3-phosphate 5-kinase,,,,,,,,,,,,,,,,,,1.0,72.1288183755624,127.8711816244376,88.13639592706608,160.50201278711816,648.5436893203884,747.8569737153682,764.8117452048307,598.7212881837556,719.5358749704002,1253.0428605256925,,,,,,,,,,,,1.0,97.375,102.62500000000001,114.375,84.125,308.375,152.75,293.0625,238.0,397.4375,266.9375,1.0,200.0,0.0,0.0,260.5538461538461,551.5076923076923,321.84615384615387,696.4923076923077,701.9076923076923,549.4153846153846,726.2769230769231
3963,Q6VH22,Ift172,Ift172 Intraflagellar transport protein 172 homolog,,,,,,,,,,,,,,,,,,2.0,68.21585334366125,131.78414665633875,100.18073844564937,310.7152078492125,339.2202427059127,332.5071004389362,345.3653498579912,383.7335398915569,509.2176607281178,604.6475600309838,,,,,,,,,,,,,,,,,,,,,,,2.0,101.16931711880261,98.83068288119739,117.84377923292797,183.7464920486436,247.89522918615526,205.07483629560338,296.93638914873713,251.87090739008417,271.18802619270343,256.8288119738073
3964,B2RXQ2,Ppfia1,Ppfia1 Protein Ppfia1,,,,,,,,,,,,,,,,,,1.0,0.0,200.0,221.0801393728223,429.96515679442507,510.4529616724738,657.3170731707318,164.98257839721256,686.5853658536586,695.1219512195122,916.2020905923346,2.0,177.34736842105264,22.652631578947368,156.1263157894737,127.43859649122807,163.08771929824562,317.1087719298245,362.6385964912281,192.98245614035088,255.66315789473686,384.9263157894737,3.0,96.80284191829485,103.19715808170515,0.0,0.0,211.48608644168146,107.93368857312018,189.04677323860273,97.21728833629366,219.89342806394316,171.04795737122558,1.0,102.58794985847149,97.41205014152851,72.42215932066316,120.05661140315406,213.06105944197333,178.6494136676102,214.35503437120906,238.13182369591587,206.5911847957946,112.65669227658715
3965,P49717,Mcm4,Mcm4 DNA replication licensing factor MCM4,,,,,,,,,,,,,,,,,,1.0,200.0,0.0,0.0,0.0,439.4701986754967,525.5629139072847,240.52980132450332,177.74834437086093,231.78807947019865,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,94.59211732355637,105.40788267644363,111.82401466544454,153.9260617170791,222.85365108463182,190.40635502597004,228.1087687137183,366.08615948670945,296.3030858539566,274.91597922395357
3966,Q8VD04,Gripap1,Gripap1 GRIP1-associated protein 1,,,,,,,,,,,,,,,,,,1.0,99.00596421471172,100.99403578528828,91.71636845593109,96.75281643472499,521.0072895957587,612.7236580516899,627.5679257786613,470.51027170311465,192.31278992710403,831.9416832339298,1.0,139.05540417801998,60.944595821980016,117.93823796548592,147.86557674841055,529.7456857402361,852.9518619436876,262.30699364214354,560.4450499545868,405.3133514986376,854.8592188919164,,,,,,,,,,,,1.0,109.02949786084216,90.97050213915784,83.35960369286197,141.85994145462732,452.69083539743303,320.33325827516325,738.8426030173384,476.78450799369506,394.95609097050215,411.7991443368611
3967,Q99J31,Ophn1,Ophn1 Oligophrenin-1,,,,,,,,,,,,,,,,,,1.0,98.59040829552819,101.40959170447181,76.40959170447181,115.57031756318858,206.04342190537915,219.4750486066105,114.71160077770577,117.5793907971484,131.51328580686973,133.101101749838,,,,,,,,,,,,1.0,130.7155699388709,69.28443006112909,65.40093491549803,37.66990291262136,118.73426824883136,89.26285508809781,131.99568500539374,53.60661632506293,71.74397698669543,46.8896080546566,2.0,110.76901931138754,89.23098068861248,67.26685451171741,92.03491168991822,124.3625867637963,122.10844615490343,153.95505463542025,165.47316335647037,147.26135660779326,93.7530066662085
